Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:21:04.902000,RIC,3,0 days 00:02:29.326000,1.0,,,,,0 days 00:01:07.766000,0 days 00:00:48.014000,,0 days 00:20:18.104000,0 days 00:21:04.951000,301.0,237.0,107.0,216.0,False,nan,,True,Red Bull Racing,0 days 00:18:35.334000,2018-09-16 12:13:35.432,124,7.0,False,,False,False
0 days 00:23:52.601000,RIC,3,,2.0,1.0,,,0 days 00:00:55.757000,0 days 00:01:01.026000,0 days 00:00:51.003000,0 days 00:22:00.675000,0 days 00:23:01.647000,0 days 00:23:52.789000,194.0,211.0,128.0,206.0,False,HYPERSOFT,4.0,False,Red Bull Racing,0 days 00:21:04.902000,2018-09-16 12:16:05.000,4,6.0,False,,False,False
0 days 00:26:33.319000,RIC,3,,3.0,1.0,,,0 days 00:00:50.220000,0 days 00:00:58.387000,0 days 00:00:52.061000,0 days 00:24:42.920000,0 days 00:25:41.317000,0 days 00:26:33.426000,221.0,160.0,210.0,228.0,False,HYPERSOFT,5.0,False,Red Bull Racing,0 days 00:23:52.601000,2018-09-16 12:18:52.699,4,6.0,False,,False,False
0 days 00:29:13.653000,RIC,3,,4.0,1.0,,,0 days 00:00:47.216000,0 days 00:00:58.112000,0 days 00:00:55.069000,0 days 00:27:20.602000,0 days 00:28:18.672000,0 days 00:29:13.797000,161.0,175.0,241.0,208.0,False,HYPERSOFT,6.0,False,Red Bull Racing,0 days 00:26:33.319000,2018-09-16 12:21:33.417,41,6.0,False,,False,False
0 days 00:31:02.692000,RIC,3,0 days 00:01:49.039000,5.0,1.0,,,0 days 00:00:29.424000,0 days 00:00:42.209000,0 days 00:00:37.406000,0 days 00:29:43.126000,0 days 00:30:25.335000,0 days 00:31:02.741000,286.0,263.0,243.0,279.0,True,HYPERSOFT,7.0,False,Red Bull Racing,0 days 00:29:13.653000,2018-09-16 12:24:13.751,1,6.0,False,,False,True
0 days 00:32:51.496000,RIC,3,0 days 00:01:48.804000,6.0,1.0,,,0 days 00:00:29.254000,0 days 00:00:41.972000,0 days 00:00:37.578000,0 days 00:31:31.995000,0 days 00:32:13.967000,0 days 00:32:51.545000,285.0,261.0,244.0,278.0,True,HYPERSOFT,8.0,False,Red Bull Racing,0 days 00:31:02.692000,2018-09-16 12:26:02.790,1,6.0,False,,False,True
0 days 00:34:39.591000,RIC,3,0 days 00:01:48.095000,7.0,1.0,,,0 days 00:00:28.965000,0 days 00:00:41.776000,0 days 00:00:37.354000,0 days 00:33:20.510000,0 days 00:34:02.286000,0 days 00:34:39.640000,290.0,262.0,246.0,281.0,True,HYPERSOFT,9.0,False,Red Bull Racing,0 days 00:32:51.496000,2018-09-16 12:27:51.594,1,6.0,False,,False,True
0 days 00:36:27.814000,RIC,3,0 days 00:01:48.223000,8.0,1.0,,,0 days 00:00:29.067000,0 days 00:00:41.833000,0 days 00:00:37.323000,0 days 00:35:08.707000,0 days 00:35:50.540000,0 days 00:36:27.863000,289.0,261.0,243.0,283.0,False,HYPERSOFT,10.0,False,Red Bull Racing,0 days 00:34:39.591000,2018-09-16 12:29:39.689,1,6.0,False,,False,True
0 days 00:38:15.592000,RIC,3,0 days 00:01:47.778000,9.0,1.0,,,0 days 00:00:29.201000,0 days 00:00:41.634000,0 days 00:00:36.943000,0 days 00:36:57.064000,0 days 00:37:38.698000,0 days 00:38:15.641000,,261.0,243.0,281.0,True,HYPERSOFT,11.0,False,Red Bull Racing,0 days 00:36:27.814000,2018-09-16 12:31:27.912,1,6.0,False,,False,True
0 days 00:40:03.418000,RIC,3,0 days 00:01:47.826000,10.0,1.0,,,0 days 00:00:29.163000,0 days 00:00:41.724000,0 days 00:00:36.939000,0 days 00:38:44.804000,0 days 00:39:26.528000,0 days 00:40:03.467000,287.0,260.0,244.0,280.0,False,HYPERSOFT,12.0,False,Red Bull Racing,0 days 00:38:15.592000,2018-09-16 12:33:15.690,1,6.0,False,,False,True
