Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:25.585000,LEC,16,0 days 00:02:02.700000,1.0,1.0,,,,0 days 00:00:38.579000,0 days 00:00:51.561000,,0 days 01:03:34.024000,0 days 01:04:26.162000,311.0,182.0,125.0,146.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:02:22.559000,2021-07-18 14:03:22.569,124,2.0,False,,False,False
0 days 01:07:04.539000,LEC,16,,2.0,1.0,,0 days 01:06:58.261000,0 days 00:00:45.172000,0 days 00:01:11.041000,0 days 00:00:42.832000,0 days 01:05:10.666000,0 days 01:06:21.748000,0 days 01:07:04.601000,174.0,131.0,,176.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:04:25.585000,2021-07-18 14:05:25.595,45,1.0,False,,False,False
0 days 01:44:11.608000,LEC,16,,3.0,2.0,0 days 01:41:06.110000,,,0 days 00:01:14.695000,0 days 00:01:06.441000,,0 days 01:43:05.167000,0 days 01:44:11.721000,156.0,132.0,49.0,173.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:41:00.104000,2021-07-18 14:42:00.114,1,1.0,False,,False,False
0 days 01:46:51.747000,LEC,16,,4.0,2.0,,,0 days 00:01:37.100000,0 days 00:00:37.431000,0 days 00:00:25.603000,0 days 01:45:48.736000,0 days 01:46:26.185000,0 days 01:46:51.895000,290.0,252.0,245.0,299.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:44:11.608000,2021-07-18 14:45:11.618,12,1.0,False,,False,False
0 days 01:48:24.552000,LEC,16,0 days 00:01:32.805000,5.0,2.0,,,0 days 00:00:29.459000,0 days 00:00:37.722000,0 days 00:00:25.624000,0 days 01:47:21.206000,0 days 01:47:58.928000,0 days 01:48:24.552000,285.0,254.0,244.0,300.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:46:51.747000,2021-07-18 14:47:51.757,1,1.0,False,,False,True
0 days 01:49:57.462000,LEC,16,0 days 00:01:32.910000,6.0,2.0,,,0 days 00:00:29.569000,0 days 00:00:37.786000,0 days 00:00:25.555000,0 days 01:48:54.121000,0 days 01:49:31.907000,0 days 01:49:57.462000,286.0,252.0,244.0,301.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:48:24.552000,2021-07-18 14:49:24.562,1,1.0,False,,False,True
0 days 01:51:30.465000,LEC,16,0 days 00:01:33.003000,7.0,2.0,,,0 days 00:00:29.630000,0 days 00:00:37.802000,0 days 00:00:25.571000,0 days 01:50:27.092000,0 days 01:51:04.894000,0 days 01:51:30.465000,290.0,252.0,244.0,300.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:49:57.462000,2021-07-18 14:50:57.472,1,1.0,False,,False,True
0 days 01:53:03.570000,LEC,16,0 days 00:01:33.105000,8.0,2.0,,,0 days 00:00:29.620000,0 days 00:00:37.869000,0 days 00:00:25.616000,0 days 01:52:00.085000,0 days 01:52:37.954000,0 days 01:53:03.570000,293.0,252.0,244.0,302.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:51:30.465000,2021-07-18 14:52:30.475,1,1.0,False,,False,True
0 days 01:54:36.540000,LEC,16,0 days 00:01:32.970000,9.0,2.0,,,0 days 00:00:29.542000,0 days 00:00:37.808000,0 days 00:00:25.620000,0 days 01:53:33.112000,0 days 01:54:10.920000,0 days 01:54:36.540000,290.0,253.0,243.0,303.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:53:03.570000,2021-07-18 14:54:03.580,1,1.0,False,,False,True
0 days 01:56:09.772000,LEC,16,0 days 00:01:33.232000,10.0,2.0,,,0 days 00:00:29.667000,0 days 00:00:37.921000,0 days 00:00:25.644000,0 days 01:55:06.207000,0 days 01:55:44.128000,0 days 01:56:09.772000,289.0,252.0,243.0,301.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:54:36.540000,2021-07-18 14:55:36.550,1,1.0,False,,False,True
0 days 01:57:42.613000,LEC,16,0 days 00:01:32.841000,11.0,2.0,,,0 days 00:00:29.655000,0 days 00:00:37.629000,0 days 00:00:25.557000,0 days 01:56:39.427000,0 days 01:57:17.056000,0 days 01:57:42.613000,290.0,252.0,245.0,303.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:56:09.772000,2021-07-18 14:57:09.782,1,1.0,False,,False,True
0 days 01:59:15.552000,LEC,16,0 days 00:01:32.939000,12.0,2.0,,,0 days 00:00:29.689000,0 days 00:00:37.753000,0 days 00:00:25.497000,0 days 01:58:12.302000,0 days 01:58:50.055000,0 days 01:59:15.552000,291.0,252.0,244.0,303.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:57:42.613000,2021-07-18 14:58:42.623,1,1.0,False,,False,True
0 days 02:00:48.521000,LEC,16,0 days 00:01:32.969000,13.0,2.0,,,0 days 00:00:29.685000,0 days 00:00:37.658000,0 days 00:00:25.626000,0 days 01:59:45.237000,0 days 02:00:22.895000,0 days 02:00:48.521000,,253.0,244.0,302.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:59:15.552000,2021-07-18 15:00:15.562,1,1.0,False,,False,True
0 days 02:02:21.265000,LEC,16,0 days 00:01:32.744000,14.0,2.0,,,0 days 00:00:29.708000,0 days 00:00:37.678000,0 days 00:00:25.358000,0 days 02:01:18.229000,0 days 02:01:55.907000,0 days 02:02:21.265000,292.0,254.0,246.0,304.0,True,MEDIUM,12.0,True,Ferrari,0 days 02:00:48.521000,2021-07-18 15:01:48.531,1,1.0,False,,False,True
0 days 02:03:54.547000,LEC,16,0 days 00:01:33.282000,15.0,2.0,,,0 days 00:00:29.669000,0 days 00:00:38.184000,0 days 00:00:25.429000,0 days 02:02:50.934000,0 days 02:03:29.118000,0 days 02:03:54.547000,294.0,253.0,246.0,304.0,False,MEDIUM,13.0,True,Ferrari,0 days 02:02:21.265000,2021-07-18 15:03:21.275,1,1.0,False,,False,True
0 days 02:05:27.170000,LEC,16,0 days 00:01:32.623000,16.0,2.0,,,0 days 00:00:29.521000,0 days 00:00:37.809000,0 days 00:00:25.293000,0 days 02:04:24.068000,0 days 02:05:01.877000,0 days 02:05:27.170000,293.0,252.0,245.0,303.0,True,MEDIUM,14.0,True,Ferrari,0 days 02:03:54.547000,2021-07-18 15:04:54.557,1,1.0,False,,False,True
0 days 02:06:59.645000,LEC,16,0 days 00:01:32.475000,17.0,2.0,,,0 days 00:00:29.511000,0 days 00:00:37.457000,0 days 00:00:25.507000,0 days 02:05:56.681000,0 days 02:06:34.138000,0 days 02:06:59.645000,290.0,253.0,246.0,300.0,True,MEDIUM,15.0,True,Ferrari,0 days 02:05:27.170000,2021-07-18 15:06:27.180,1,1.0,False,,False,True
