Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
13,76655,14.0,21146,24463,31046,0,16.0,0,4.0,0,0,0,25551.666666666668,0,0,1,1,0,0,0,0,1,0,0,HAM,7
14,76226,15.0,21014,24403,30809,1,17.0,0,4.0,0,0,0,25408.666666666668,0,0,1,1,0,0,0,0,1,0,0,HAM,7
15,92178,16.0,21173,24345,46660,0,18.0,0,6.0,0,1,0,30726.0,0,1,0,1,0,0,0,0,1,0,0,HAM,7
16,78947,17.0,23689,24591,30667,0,1.0,1,6.0,0,0,1,26315.666666666668,0,0,1,1,0,0,0,0,1,0,0,HAM,7
17,75907,18.0,20955,24352,30600,1,2.0,1,6.0,0,0,0,25302.33333333333,0,0,1,1,0,0,0,0,1,0,0,HAM,7
18,75696,19.0,21015,24238,30443,1,3.0,1,6.0,0,0,0,25232.0,0,0,1,1,0,0,0,0,1,0,0,HAM,7
19,75856,20.0,21086,24228,30542,0,4.0,1,6.0,0,0,0,25285.33333333333,0,0,1,1,0,0,0,0,1,0,0,HAM,7
20,75765,21.0,21148,24236,30381,0,5.0,1,6.0,0,0,0,25255.0,0,0,1,1,0,0,0,0,1,0,0,HAM,7
21,75619,22.0,21128,24253,30238,1,6.0,1,6.0,0,0,0,25206.33333333333,0,0,1,1,0,0,0,0,1,0,0,HAM,7
22,76410,23.0,21389,24365,30656,0,7.0,1,6.0,0,0,0,25470.0,0,0,1,1,0,0,0,0,1,0,0,HAM,7
23,76169,24.0,21196,24339,30634,0,8.0,1,6.0,0,0,0,25389.666666666668,0,0,1,1,0,0,0,0,0,1,0,HAM,7
24,75797,25.0,20929,24286,30582,0,9.0,1,6.0,0,0,0,25265.666666666668,0,0,1,1,0,0,0,0,0,1,0,HAM,7
25,75530,26.0,20863,24173,30494,1,10.0,1,6.0,0,0,0,25176.666666666668,0,0,1,1,0,0,0,0,0,1,0,HAM,7
26,75949,27.0,20985,24245,30719,0,11.0,1,6.0,0,0,0,25316.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
27,75804,28.0,21011,24196,30597,0,12.0,1,6.0,0,0,0,25268.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
28,75921,29.0,20928,24227,30766,0,13.0,1,6.0,0,0,0,25307.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
29,75810,30.0,20916,24315,30579,0,14.0,1,6.0,0,0,0,25270.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
30,75324,31.0,20781,24065,30478,1,15.0,1,6.0,0,0,0,25108.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
31,75427,32.0,20954,24042,30431,0,16.0,1,6.0,0,0,0,25142.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
32,75950,33.0,21563,24034,30353,0,17.0,1,5.0,0,0,0,25316.666666666668,1,0,0,1,0,0,0,0,0,1,0,HAM,7
33,75532,34.0,20898,24120,30514,0,18.0,1,5.0,0,0,0,25177.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
34,75399,35.0,20832,24005,30562,0,19.0,1,5.0,0,0,0,25133.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
35,75244,36.0,20834,23964,30446,1,20.0,1,5.0,0,0,0,25081.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
36,75075,37.0,20693,23993,30389,1,21.0,1,5.0,0,0,0,25025.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
37,75004,38.0,20684,23942,30378,1,22.0,1,5.0,0,0,0,25001.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
38,75353,39.0,20878,24055,30420,0,23.0,1,5.0,0,0,0,25117.666666666668,0,0,1,1,0,0,0,0,0,1,0,HAM,7
39,74960,40.0,20841,23856,30263,1,24.0,1,5.0,0,0,0,24986.666666666668,0,0,1,1,0,0,0,0,0,1,0,HAM,7
40,74818,41.0,20707,23765,30346,1,25.0,1,5.0,0,0,0,24939.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
41,75199,42.0,20640,23935,30624,0,26.0,1,5.0,0,0,0,25066.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
42,75348,43.0,20742,24010,30596,0,27.0,1,5.0,0,0,0,25116.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
43,74756,44.0,20649,23865,30242,1,28.0,1,5.0,0,0,0,24918.666666666668,0,0,1,1,0,0,0,0,0,1,0,HAM,7
44,74931,45.0,20697,23890,30344,0,29.0,1,5.0,0,0,0,24977.0,0,0,1,1,0,0,0,0,0,1,0,HAM,7
45,74806,46.0,20680,23817,30309,0,30.0,1,5.0,0,0,0,24935.33333333333,0,0,1,1,0,0,0,0,0,1,0,HAM,7
46,74704,47.0,20662,23792,30250,1,31.0,1,5.0,0,0,0,24901.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
47,75194,48.0,20670,24059,30465,0,32.0,1,5.0,0,0,0,25064.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
48,74776,49.0,20636,23825,30315,0,33.0,1,5.0,0,0,0,24925.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
49,74772,50.0,20635,23899,30238,0,34.0,1,5.0,0,0,0,24924.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
50,74807,51.0,20789,24097,29921,0,35.0,1,5.0,0,0,0,24935.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
51,74496,52.0,20687,23751,30058,1,36.0,1,5.0,0,0,0,24832.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
52,74375,53.0,20655,23729,29991,1,37.0,1,5.0,0,0,0,24791.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
53,74904,54.0,21027,23807,30070,0,38.0,1,5.0,0,0,0,24968.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
54,75394,55.0,21294,23772,30328,0,39.0,1,5.0,0,0,0,25131.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
55,74756,56.0,20700,23823,30233,0,40.0,1,5.0,0,0,0,24918.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
56,74208,57.0,20503,23867,29838,1,41.0,1,5.0,0,0,0,24736.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
57,74826,58.0,21009,23778,30039,0,42.0,1,5.0,0,0,0,24942.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
58,74535,59.0,20677,23636,30222,0,43.0,1,5.0,0,0,0,24845.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
59,74396,60.0,20516,23877,30003,0,44.0,1,5.0,0,0,0,24798.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
60,74432,61.0,20587,23723,30122,0,45.0,1,5.0,0,0,0,24810.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
61,74302,62.0,20669,23764,29869,0,46.0,1,5.0,0,0,0,24767.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
62,74534,63.0,20999,23664,29871,0,47.0,1,5.0,0,0,0,24844.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
63,74892,64.0,20731,24340,29821,0,48.0,1,5.0,0,0,0,24964.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
64,74977,65.0,20821,24148,30008,0,49.0,1,5.0,0,0,0,24992.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
65,74183,66.0,20819,23581,29783,1,50.0,1,5.0,0,0,0,24727.666666666668,0,0,1,1,0,0,0,0,0,0,1,HAM,7
66,75058,67.0,20891,23851,30316,0,51.0,1,5.0,0,0,0,25019.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
67,74983,68.0,21337,23764,29882,0,52.0,1,5.0,0,0,0,24994.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
68,74955,69.0,20791,23818,30346,0,53.0,1,5.0,0,0,0,24985.0,0,0,1,1,0,0,0,0,0,0,1,HAM,7
69,75898,70.0,21240,24012,30646,0,54.0,1,5.0,0,0,0,25299.33333333333,0,0,1,1,0,0,0,0,0,0,1,HAM,7
0,102548,1.0,26435,30070,46043,0,4.0,1,4.0,0,0,0,34182.666666666664,0,0,1,1,0,0,0,0,1,0,0,BOT,7
1,130792,2.0,34457,49588,46747,1,4.0,0,2.0,0,0,0,43597.333333333336,1,0,0,1,0,0,0,0,1,0,0,BOT,7
2,124752,3.0,36968,42482,45302,1,5.0,0,2.0,0,0,0,41584.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
3,126232,4.0,35476,38066,52690,0,6.0,0,2.0,0,0,0,42077.333333333336,0,0,1,1,0,0,0,0,1,0,0,BOT,7
4,77352,5.0,21646,24989,30717,1,7.0,0,2.0,0,0,0,25784.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
5,76752,6.0,21303,24693,30756,1,8.0,0,2.0,0,0,0,25584.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
6,76047,7.0,21139,24477,30431,1,9.0,0,2.0,0,0,0,25349.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
7,76366,8.0,21149,24623,30594,0,10.0,0,2.0,0,0,0,25455.33333333333,0,0,1,1,0,0,0,0,1,0,0,BOT,7
8,76124,9.0,21042,24427,30655,0,11.0,0,2.0,0,0,0,25374.666666666668,0,0,1,1,0,0,0,0,1,0,0,BOT,7
9,76317,10.0,21082,24585,30650,0,12.0,0,2.0,0,0,0,25439.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
10,76011,11.0,21010,24361,30640,1,13.0,0,2.0,0,0,0,25337.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
11,75689,12.0,20974,24231,30484,1,14.0,0,2.0,0,0,0,25229.666666666668,0,0,1,1,0,0,0,0,1,0,0,BOT,7
12,75876,13.0,20960,24157,30759,0,15.0,0,2.0,0,0,0,25292.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
13,75561,14.0,20794,24270,30497,1,16.0,0,2.0,0,0,0,25187.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
14,75540,15.0,20960,24147,30433,1,17.0,0,2.0,0,0,0,25180.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
15,75551,16.0,20921,24210,30420,0,18.0,0,2.0,0,0,0,25183.666666666668,0,0,1,1,0,0,0,0,1,0,0,BOT,7
16,75450,17.0,20768,24302,30380,1,19.0,0,2.0,0,0,0,25150.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
17,75380,18.0,20773,24155,30452,1,20.0,0,2.0,0,0,0,25126.666666666668,0,0,1,1,0,0,0,0,1,0,0,BOT,7
18,75258,19.0,20830,24127,30301,1,21.0,0,2.0,0,0,0,25086.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
19,75294,20.0,20809,24044,30441,0,22.0,0,2.0,0,0,0,25098.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
20,75423,21.0,20791,24123,30509,0,23.0,0,2.0,0,0,0,25141.0,0,0,1,1,0,0,0,0,1,0,0,BOT,7
21,75500,22.0,20923,24090,30487,0,24.0,0,2.0,0,0,0,25166.666666666668,0,0,1,1,0,0,0,0,1,0,0,BOT,7
22,75544,23.0,20979,24076,30489,0,25.0,0,2.0,0,0,0,25181.33333333333,0,0,1,1,0,0,0,0,1,0,0,BOT,7
23,75459,24.0,20977,24052,30430,0,26.0,0,2.0,0,0,0,25153.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
24,75270,25.0,20759,24013,30498,0,27.0,0,2.0,0,0,0,25090.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
25,75650,26.0,21011,24185,30454,0,28.0,0,2.0,0,0,0,25216.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
26,75778,27.0,20985,24297,30496,0,29.0,0,2.0,0,0,0,25259.33333333333,0,0,1,1,0,0,0,0,0,1,0,BOT,7
27,75326,28.0,21078,24139,30109,0,30.0,0,2.0,0,0,0,25108.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
28,75348,29.0,20860,24060,30428,0,31.0,0,2.0,0,0,0,25116.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
29,75423,30.0,20884,24163,30376,0,32.0,0,2.0,0,0,0,25141.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
30,75685,31.0,20913,24229,30543,0,33.0,0,2.0,0,0,0,25228.33333333333,0,0,1,1,0,0,0,0,0,1,0,BOT,7
31,75818,32.0,20973,24097,30748,0,34.0,0,2.0,0,0,0,25272.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
32,76569,33.0,21366,24510,30693,0,35.0,0,2.0,0,0,0,25523.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
33,76099,34.0,21197,24294,30608,0,36.0,0,2.0,0,0,0,25366.33333333333,0,0,1,1,0,0,0,0,0,1,0,BOT,7
34,75957,35.0,21119,24218,30620,0,37.0,0,2.0,0,0,0,25319.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
35,91825,36.0,20894,24157,46774,0,38.0,0,2.0,0,1,0,30608.33333333333,0,0,1,1,0,0,0,0,0,1,0,BOT,7
36,77384,37.0,23036,24023,30325,0,1.0,1,2.0,0,0,1,25794.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
37,74512,38.0,20589,23764,30159,1,2.0,1,2.0,0,0,0,24837.33333333333,0,0,1,1,0,0,0,0,0,1,0,BOT,7
38,74976,39.0,20860,23885,30231,0,3.0,1,2.0,0,0,0,24992.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
39,74663,40.0,20584,23854,30225,0,4.0,1,2.0,0,0,0,24887.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
40,74670,41.0,20640,23826,30204,0,5.0,1,2.0,0,0,0,24890.0,0,0,1,1,0,0,0,0,0,1,0,BOT,7
41,74882,42.0,20506,23826,30550,0,6.0,1,2.0,0,0,0,24960.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
42,74693,43.0,20573,23868,30252,0,7.0,1,2.0,0,0,0,24897.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
43,74786,44.0,20605,23801,30380,0,8.0,1,2.0,0,0,0,24928.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
44,74677,45.0,20559,23824,30294,0,9.0,1,2.0,0,0,0,24892.33333333333,0,0,1,1,0,0,0,0,0,1,0,BOT,7
45,74519,46.0,20489,23854,30176,0,10.0,1,2.0,0,0,0,24839.666666666668,0,0,1,1,0,0,0,0,0,1,0,BOT,7
46,74921,47.0,20687,23982,30252,0,11.0,1,2.0,0,0,0,24973.666666666668,0,0,1,1,0,0,0,0,0,0,1,BOT,7
47,74781,48.0,20800,23900,30081,0,12.0,1,2.0,0,0,0,24927.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
48,74920,49.0,20621,24374,29925,0,13.0,1,2.0,0,0,0,24973.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
49,74339,50.0,20375,23890,30074,1,14.0,1,2.0,0,0,0,24779.666666666668,0,0,1,1,0,0,0,0,0,0,1,BOT,7
50,73992,51.0,20344,23617,30031,1,15.0,1,2.0,0,0,0,24664.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
51,74048,52.0,20380,23575,30093,0,16.0,1,2.0,0,0,0,24682.666666666668,0,0,1,1,0,0,0,0,0,0,1,BOT,7
52,74396,53.0,20550,23667,30179,0,17.0,1,2.0,0,0,0,24798.666666666668,0,0,1,1,0,0,0,0,0,0,1,BOT,7
53,74215,54.0,20508,23703,30004,0,18.0,1,2.0,0,0,0,24738.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
54,74379,55.0,20479,23822,30078,0,19.0,1,2.0,0,0,0,24793.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
55,76789,56.0,22412,24145,30232,0,20.0,1,2.0,0,0,0,25596.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
56,74733,57.0,20538,23907,30288,0,21.0,1,2.0,0,0,0,24911.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
57,75132,58.0,21114,23820,30198,0,22.0,1,2.0,0,0,0,25044.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
58,74634,59.0,20470,23846,30318,0,23.0,1,2.0,0,0,0,24878.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
59,74878,60.0,20764,23845,30269,0,24.0,1,2.0,0,0,0,24959.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
60,74352,61.0,20505,23644,30203,0,25.0,1,2.0,0,0,0,24784.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
61,74560,62.0,20483,23833,30244,0,26.0,1,2.0,0,0,0,24853.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
62,74895,63.0,20858,23886,30151,0,27.0,1,2.0,0,0,0,24965.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
63,74906,64.0,20743,23872,30291,0,28.0,1,2.0,0,0,0,24968.666666666668,0,0,1,1,0,0,0,0,0,0,1,BOT,7
64,74359,65.0,20665,23732,29962,0,29.0,1,2.0,0,0,0,24786.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
65,74717,66.0,20851,23823,30043,0,30.0,1,2.0,0,0,0,24905.666666666668,0,0,1,1,0,0,0,0,0,0,1,BOT,7
66,74514,67.0,20840,23697,29977,0,31.0,1,2.0,0,0,0,24838.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
67,74965,68.0,20864,23857,30244,0,32.0,1,2.0,0,0,0,24988.33333333333,0,0,1,1,0,0,0,0,0,0,1,BOT,7
68,74226,69.0,20583,23514,30129,0,33.0,1,2.0,0,0,0,24742.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
69,75126,70.0,20506,23977,30643,0,34.0,1,2.0,0,0,0,25042.0,0,0,1,1,0,0,0,0,0,0,1,BOT,7
0,134661,1.0,19773,43946,70942,0,4.0,0,1.0,0,0,0,44887.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
1,0,2.0,30577,74377,63343,0,5.0,0,1.0,0,0,0,56099.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
2,0,3.0,27777,64852,63421,0,6.0,0,1.0,0,0,0,52016.66666666666,0,0,1,1,0,0,0,0,1,0,0,HAM,21
3,0,4.0,34198,64705,65334,0,7.0,0,1.0,0,0,0,54745.66666666666,0,0,1,1,0,0,0,0,1,0,0,HAM,21
4,103982,5.0,17898,44206,41878,1,8.0,0,1.0,0,0,0,34660.666666666664,0,0,1,1,0,0,0,0,1,0,0,HAM,21
5,104686,6.0,18471,44435,41780,0,9.0,0,1.0,0,0,0,34895.333333333336,0,0,1,1,0,0,0,0,1,0,0,HAM,21
6,128383,7.0,18497,54519,55368,0,10.0,0,1.0,0,1,0,42794.66666666666,0,0,1,1,0,0,0,0,1,0,0,HAM,21
7,147462,8.0,43511,56998,46953,0,1.0,1,5.0,0,0,1,49154.0,0,1,0,1,0,0,0,0,1,0,0,HAM,21
8,104895,9.0,17783,43585,43527,0,2.0,1,5.0,0,0,0,34965.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
9,105144,10.0,18323,44579,42242,0,3.0,1,5.0,0,0,0,35048.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
10,104924,11.0,18291,44529,42104,0,4.0,1,5.0,0,0,0,34974.666666666664,0,0,1,1,0,0,0,0,1,0,0,HAM,21
11,105192,12.0,18429,44756,42007,0,5.0,1,5.0,0,0,0,35064.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
12,105021,13.0,18407,44482,42132,0,6.0,1,5.0,0,0,0,35007.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
13,104767,14.0,18393,44299,42075,0,7.0,1,5.0,0,0,0,34922.333333333336,0,0,1,1,0,0,0,0,1,0,0,HAM,21
14,105363,15.0,18288,44576,42499,0,8.0,1,5.0,0,0,0,35121.0,0,0,1,1,0,0,0,0,1,0,0,HAM,21
15,104884,16.0,18339,44418,42127,0,9.0,1,4.0,0,0,0,34961.333333333336,1,0,0,1,0,0,0,0,1,0,0,HAM,21
16,104974,17.0,18284,44336,42354,0,10.0,1,3.0,0,0,0,34991.333333333336,1,0,0,1,0,0,0,0,1,0,0,HAM,21
17,105155,18.0,18457,44604,42094,0,11.0,1,2.0,0,0,0,35051.666666666664,1,0,0,1,0,0,0,0,1,0,0,HAM,21
18,104263,19.0,18376,44254,41633,0,12.0,1,2.0,0,0,0,34754.333333333336,0,0,1,1,0,0,0,0,0,1,0,HAM,21
19,103988,20.0,18089,44069,41830,0,13.0,1,2.0,0,0,0,34662.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
20,104186,21.0,18231,44213,41742,0,14.0,1,2.0,0,0,0,34728.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
21,104119,22.0,18143,44413,41563,0,15.0,1,2.0,0,0,0,34706.333333333336,0,0,1,1,0,0,0,0,0,1,0,HAM,21
22,104384,23.0,18333,44349,41702,0,16.0,1,2.0,0,0,0,34794.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
23,104524,24.0,18314,44289,41921,0,17.0,1,2.0,0,0,0,34841.333333333336,0,0,1,1,0,0,0,0,0,1,0,HAM,21
24,104250,25.0,18123,44253,41874,0,18.0,1,2.0,0,0,0,34750.0,0,0,1,1,0,0,0,0,0,1,0,HAM,21
25,104437,26.0,18246,44087,42104,0,19.0,1,2.0,0,0,0,34812.333333333336,0,0,1,1,0,0,0,0,0,1,0,HAM,21
26,105065,27.0,18080,44942,42043,0,20.0,1,2.0,0,0,0,35021.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
27,104006,28.0,17986,44165,41855,0,21.0,1,2.0,0,0,0,34668.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
28,103479,29.0,18063,43849,41567,1,22.0,1,2.0,0,0,0,34493.0,0,0,1,1,0,0,0,0,0,1,0,HAM,21
29,103245,30.0,18063,43918,41264,1,23.0,1,2.0,0,0,0,34415.0,0,0,1,1,0,0,0,0,0,1,0,HAM,21
30,103300,31.0,17901,43930,41469,0,24.0,1,2.0,0,0,0,34433.333333333336,0,0,1,1,0,0,0,0,0,1,0,HAM,21
31,103460,32.0,17908,43948,41604,0,25.0,1,2.0,0,0,0,34486.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
32,103463,33.0,17922,44116,41425,0,26.0,1,2.0,0,0,0,34487.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
33,103183,34.0,17864,44176,41143,1,27.0,1,1.0,0,0,0,34394.333333333336,1,0,0,1,0,0,0,0,0,1,0,HAM,21
34,103805,35.0,17907,44430,41468,0,28.0,1,1.0,0,0,0,34601.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
35,103199,36.0,17889,44071,41239,0,29.0,1,1.0,0,0,0,34399.666666666664,0,0,1,1,0,0,0,0,0,1,0,HAM,21
36,103137,37.0,17831,44035,41271,1,30.0,1,1.0,0,0,0,34379.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
37,103597,38.0,17867,44336,41394,0,31.0,1,1.0,0,0,0,34532.333333333336,0,0,1,1,0,0,0,0,0,0,1,HAM,21
38,103410,39.0,17698,44021,41691,0,32.0,1,1.0,0,0,0,34470.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
39,102976,40.0,17713,44001,41262,1,33.0,1,1.0,0,0,0,34325.333333333336,0,0,1,1,0,0,0,0,0,0,1,HAM,21
40,103646,41.0,17712,43844,42090,0,34.0,1,1.0,0,0,0,34548.666666666664,0,0,1,1,0,0,0,0,0,0,1,HAM,21
41,102870,42.0,17832,43821,41217,1,35.0,1,1.0,0,0,0,34290.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
42,102677,43.0,17678,43855,41144,1,36.0,1,1.0,0,0,0,34225.666666666664,0,0,1,1,0,0,0,0,0,0,1,HAM,21
43,103129,44.0,17645,43897,41587,0,37.0,1,1.0,0,0,0,34376.333333333336,0,0,1,1,0,0,0,0,0,0,1,HAM,21
44,103071,45.0,17669,43982,41420,0,38.0,1,1.0,0,0,0,34357.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
45,102388,46.0,17812,43494,41082,1,39.0,1,1.0,0,0,0,34129.333333333336,0,0,1,1,0,0,0,0,0,0,1,HAM,21
46,103611,47.0,17678,44348,41585,0,40.0,1,1.0,0,0,0,34537.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
47,102785,48.0,17842,43682,41261,0,41.0,1,1.0,0,0,0,34261.666666666664,0,0,1,1,0,0,0,0,0,0,1,HAM,21
48,103451,49.0,17763,43807,41881,0,42.0,1,1.0,0,0,0,34483.666666666664,0,0,1,1,0,0,0,0,0,0,1,HAM,21
49,102093,50.0,17717,43752,40624,1,43.0,1,1.0,0,0,0,34031.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
50,101370,51.0,17522,43529,40319,1,44.0,1,1.0,0,0,0,33790.0,0,0,1,1,0,0,0,0,0,0,1,HAM,21
51,101896,52.0,17570,43778,40548,0,45.0,1,1.0,0,0,0,33965.333333333336,0,0,1,1,0,0,0,0,0,0,1,HAM,21
