Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
20,93908,21.0,35170,29463,29275,0,6.0,0,5.0,0,0,0,31302.666666666668,0,0,1,0,1,0,0,0,0,1,0,BOT,21
21,93288,22.0,34841,29229,29218,1,7.0,0,5.0,0,0,0,31096.0,0,0,1,0,1,0,0,0,0,1,0,BOT,21
22,107025,23.0,35063,29432,42530,0,8.0,0,5.0,0,0,0,35675.0,0,0,1,0,1,0,0,0,0,1,0,BOT,21
23,112013,24.0,42425,40367,29221,0,9.0,0,5.0,0,0,0,37337.66666666666,0,0,1,0,1,0,0,0,0,1,0,BOT,21
24,93299,25.0,35057,29307,28935,0,10.0,0,5.0,0,0,0,31099.666666666668,0,0,1,0,1,0,0,0,0,1,0,BOT,21
25,94453,26.0,35150,29663,29640,0,11.0,0,5.0,0,0,0,31484.33333333333,0,0,1,0,1,0,0,0,0,1,0,BOT,21
26,102212,27.0,34992,29837,37383,0,12.0,0,5.0,0,0,0,34070.666666666664,0,0,1,0,1,0,0,0,0,1,0,BOT,21
27,97370,28.0,38601,29420,29349,0,13.0,0,5.0,0,0,0,32456.666666666668,0,0,1,0,1,0,0,0,0,1,0,BOT,21
28,113111,29.0,34617,36766,41728,0,14.0,0,5.0,0,0,0,37703.66666666666,0,0,1,0,1,0,0,0,0,1,0,BOT,21
29,126597,30.0,45429,40088,41080,0,15.0,0,5.0,0,0,0,42199.0,0,0,1,0,1,0,0,0,0,1,0,BOT,21
30,126933,31.0,44579,40743,41611,0,16.0,0,5.0,0,0,0,42311.0,0,0,1,0,1,0,0,0,0,1,0,BOT,21
31,126307,32.0,43044,42832,40431,0,17.0,0,5.0,0,0,0,42102.333333333336,0,0,1,0,1,0,0,0,0,1,0,BOT,21
32,93124,33.0,35146,29163,28815,1,18.0,0,5.0,0,0,0,31041.33333333333,0,0,1,0,1,0,0,0,0,1,0,BOT,21
33,92602,34.0,34350,29309,28943,1,19.0,0,5.0,0,0,0,30867.33333333333,0,0,1,0,1,0,0,0,0,0,1,BOT,21
