Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
50,92943,51.0,33094,41795,18054,0,17.0,0,3.0,0,0,0,30981.0,0,0,1,1,0,0,0,0,0,0,1,1.0,0.0,1,0,0,0,1
51,92481,52.0,32968,41409,18104,0,18.0,0,3.0,0,0,0,30827.0,0,0,1,1,0,0,0,0,0,0,1,1.0,0.0,1,0,0,0,1
52,92683,53.0,33007,41586,18090,0,19.0,0,3.0,0,0,0,30894.33333333333,0,0,1,1,0,0,0,0,0,0,1,1.0,0.0,1,0,0,0,1
0,94571,1.0,34551,41905,18115,0,4.0,0,1.0,0,0,0,31523.666666666668,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
1,94600,2.0,33798,42490,18312,1,5.0,0,1.0,0,0,0,31533.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
2,94195,3.0,33801,42142,18252,1,6.0,0,1.0,0,0,0,31398.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
3,94496,4.0,33757,42311,18428,0,7.0,0,1.0,0,0,0,31498.666666666668,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
4,94384,5.0,33580,42363,18441,0,8.0,0,1.0,0,0,0,31461.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
5,94344,6.0,33696,42321,18327,0,9.0,0,1.0,0,0,0,31448.0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
6,94669,7.0,33881,42449,18339,0,10.0,0,1.0,0,0,0,31556.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
7,94935,8.0,34119,42436,18380,0,11.0,0,1.0,0,0,0,31645.0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
8,94652,9.0,33750,42456,18446,0,12.0,0,1.0,0,0,0,31550.666666666668,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
9,94687,10.0,33821,42484,18382,0,13.0,0,1.0,0,0,0,31562.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
10,94649,11.0,33929,42343,18377,0,14.0,0,1.0,0,0,0,31549.666666666668,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
11,94551,12.0,33786,42537,18228,0,15.0,0,1.0,0,0,0,31517.0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
12,94608,13.0,33823,42459,18326,0,16.0,0,1.0,0,0,0,31536.0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
13,94408,14.0,33709,42383,18316,0,17.0,0,1.0,0,0,0,31469.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
14,94546,15.0,33683,42374,18489,0,18.0,0,1.0,0,0,0,31515.33333333333,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
15,94698,16.0,33768,42503,18427,0,19.0,0,1.0,0,0,0,31566.0,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
16,96449,17.0,33550,42200,20699,0,20.0,0,1.0,0,1,0,32149.666666666668,0,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
17,111522,18.0,52416,41208,17898,0,1.0,1,2.0,0,0,1,37174.0,0,1,0,0,1,0,0,0,1,0,0,0.0,1.0,1,0,0,0,1
18,92137,19.0,32840,41412,17885,1,2.0,1,2.0,0,0,0,30712.33333333333,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
19,92689,20.0,32985,41703,18001,0,3.0,1,2.0,0,0,0,30896.33333333333,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
20,92957,21.0,32989,41786,18182,0,4.0,1,1.0,0,0,0,30985.666666666668,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
21,93524,22.0,33143,42171,18210,0,5.0,1,1.0,0,0,0,31174.666666666668,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
22,93210,23.0,33262,41848,18100,0,6.0,1,1.0,0,0,0,31070.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
23,93309,24.0,33210,42014,18085,0,7.0,1,1.0,0,0,0,31103.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
24,93513,25.0,33449,41937,18127,0,8.0,1,1.0,0,0,0,31171.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
25,93937,26.0,33447,42095,18395,0,9.0,1,1.0,0,0,0,31312.33333333333,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
26,94002,27.0,33685,41987,18330,0,10.0,1,1.0,0,0,0,31334.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
27,93582,28.0,33421,41967,18194,0,11.0,1,1.0,0,0,0,31194.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
28,93420,29.0,33228,41969,18223,0,12.0,1,1.0,0,0,0,31140.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
29,94530,30.0,33539,42681,18310,0,13.0,1,1.0,0,0,0,31510.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
30,93450,31.0,33327,41977,18146,0,14.0,1,1.0,0,0,0,31150.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
31,93909,32.0,33719,41939,18251,0,15.0,1,1.0,0,0,0,31303.0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
32,93166,33.0,33069,41903,18194,0,16.0,1,1.0,0,0,0,31055.33333333333,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
33,93185,34.0,33246,41773,18166,0,17.0,1,1.0,0,0,0,31061.666666666668,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
34,94021,35.0,33341,42478,18202,0,18.0,1,1.0,0,0,0,31340.33333333333,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,1,0,0,0,1
35,95853,36.0,33280,42164,20409,0,19.0,1,1.0,0,1,0,31951.0,0,0,1,0,1,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
36,112033,37.0,52738,41356,17939,0,4.0,0,2.0,0,0,1,37344.333333333336,0,1,0,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
37,92565,38.0,32949,41542,18074,0,5.0,0,2.0,0,0,0,30855.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
38,92894,39.0,33254,41631,18009,0,6.0,0,2.0,0,0,0,30964.666666666668,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
39,92656,40.0,32905,41709,18042,0,7.0,0,2.0,0,0,0,30885.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
40,92484,41.0,32790,41595,18099,0,8.0,0,2.0,0,0,0,30828.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
41,92494,42.0,32820,41548,18126,0,9.0,0,2.0,0,0,0,30831.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
42,92333,43.0,32917,41390,18026,0,10.0,0,1.0,0,0,0,30777.666666666668,1,0,0,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
43,92204,44.0,32750,41496,17957,0,11.0,0,1.0,0,0,0,30734.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
44,92409,45.0,32775,41575,18059,0,12.0,0,1.0,0,0,0,30803.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
45,93553,46.0,33132,42075,18346,0,13.0,0,1.0,0,0,0,31184.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
46,93216,47.0,32650,42030,18536,0,14.0,0,1.0,0,0,0,31072.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
47,92267,48.0,32914,41286,18067,0,15.0,0,1.0,0,0,0,30755.666666666668,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
48,91862,49.0,32628,41157,18076,1,16.0,0,1.0,0,0,0,30620.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
49,92505,50.0,32911,41544,18050,0,17.0,0,1.0,0,0,0,30835.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
50,92736,51.0,32722,41768,18246,0,18.0,0,1.0,0,0,0,30912.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,1,0,0,0,1
