Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:47.669000,RUS,63,0 days 00:01:38.651000,1.0,1.0,,,,0 days 00:00:38.881000,0 days 00:00:25.997000,,0 days 01:03:21.714000,0 days 01:03:47.713000,297.0,255.0,246.0,300.0,False,SOFT,4.0,False,Mercedes,0 days 01:02:08.731000,2023-07-09 14:03:09.767,1,5.0,False,,False,False
0 days 01:05:21.784000,RUS,63,0 days 00:01:34.115000,2.0,1.0,,,0 days 00:00:29.665000,0 days 00:00:38.479000,0 days 00:00:25.971000,0 days 01:04:17.283000,0 days 01:04:55.762000,0 days 01:05:21.733000,290.0,254.0,245.0,305.0,True,SOFT,5.0,False,Mercedes,0 days 01:03:47.669000,2023-07-09 14:04:48.705,1,5.0,False,,False,True
0 days 01:06:54.880000,RUS,63,0 days 00:01:33.096000,3.0,1.0,,,0 days 00:00:29.375000,0 days 00:00:38.040000,0 days 00:00:25.681000,0 days 01:05:51.108000,0 days 01:06:29.148000,0 days 01:06:54.829000,312.0,257.0,245.0,319.0,True,SOFT,6.0,False,Mercedes,0 days 01:05:21.784000,2023-07-09 14:06:22.820,1,5.0,False,,False,True
0 days 01:08:27.964000,RUS,63,0 days 00:01:33.084000,4.0,1.0,,,0 days 00:00:29.281000,0 days 00:00:38.196000,0 days 00:00:25.607000,0 days 01:07:24.110000,0 days 01:08:02.306000,0 days 01:08:27.913000,298.0,256.0,246.0,317.0,True,SOFT,7.0,False,Mercedes,0 days 01:06:54.880000,2023-07-09 14:07:55.916,1,5.0,False,,False,True
0 days 01:10:02.175000,RUS,63,0 days 00:01:34.211000,5.0,1.0,,,0 days 00:00:29.258000,0 days 00:00:38.446000,0 days 00:00:26.507000,0 days 01:08:57.171000,0 days 01:09:35.617000,0 days 01:10:02.124000,321.0,257.0,244.0,322.0,False,SOFT,8.0,False,Mercedes,0 days 01:08:27.964000,2023-07-09 14:09:29.000,1,5.0,False,,False,True
0 days 01:11:36.014000,RUS,63,0 days 00:01:33.839000,6.0,1.0,,,0 days 00:00:29.700000,0 days 00:00:38.333000,0 days 00:00:25.806000,0 days 01:10:31.824000,0 days 01:11:10.157000,0 days 01:11:35.963000,309.0,256.0,246.0,310.0,False,SOFT,9.0,False,Mercedes,0 days 01:10:02.175000,2023-07-09 14:11:03.211,1,5.0,False,,False,True
0 days 01:13:09.446000,RUS,63,0 days 00:01:33.432000,7.0,1.0,,,0 days 00:00:29.580000,0 days 00:00:38.128000,0 days 00:00:25.724000,0 days 01:12:05.543000,0 days 01:12:43.671000,0 days 01:13:09.395000,297.0,257.0,245.0,313.0,False,SOFT,10.0,False,Mercedes,0 days 01:11:36.014000,2023-07-09 14:12:37.050,1,5.0,False,,False,True
0 days 01:14:42.582000,RUS,63,0 days 00:01:33.136000,8.0,1.0,,,0 days 00:00:29.445000,0 days 00:00:37.966000,0 days 00:00:25.725000,0 days 01:13:38.840000,0 days 01:14:16.806000,0 days 01:14:42.531000,306.0,258.0,245.0,317.0,False,SOFT,11.0,False,Mercedes,0 days 01:13:09.446000,2023-07-09 14:14:10.482,1,5.0,False,,False,True
0 days 01:16:15.736000,RUS,63,0 days 00:01:33.154000,9.0,1.0,,,0 days 00:00:29.471000,0 days 00:00:37.931000,0 days 00:00:25.752000,0 days 01:15:12.002000,0 days 01:15:49.933000,0 days 01:16:15.685000,309.0,256.0,244.0,320.0,False,SOFT,12.0,False,Mercedes,0 days 01:14:42.582000,2023-07-09 14:15:43.618,1,5.0,False,,False,True
0 days 01:17:49.160000,RUS,63,0 days 00:01:33.424000,10.0,1.0,,,0 days 00:00:29.644000,0 days 00:00:37.983000,0 days 00:00:25.797000,0 days 01:16:45.329000,0 days 01:17:23.312000,0 days 01:17:49.109000,303.0,257.0,245.0,309.0,False,SOFT,13.0,False,Mercedes,0 days 01:16:15.736000,2023-07-09 14:17:16.772,1,5.0,False,,False,True
