Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:10:17.340000,RAI,7,0 days 00:02:34.726000,1.0,,,0 days 00:10:15.946000,,0 days 00:01:05.914000,0 days 00:00:41.906000,,0 days 00:09:36.113000,0 days 00:10:17.323000,187.0,145.0,,211.0,False,nan,,True,Ferrari,0 days 00:07:42.253000,2018-04-29 12:13:42.330,24,8.0,False,,False,False
0 days 00:13:31.978000,RAI,7,,2.0,2.0,0 days 00:10:45.902000,,0 days 00:01:26.376000,0 days 00:01:04.019000,0 days 00:00:44.281000,0 days 00:11:43.719000,0 days 00:12:47.680000,0 days 00:13:32.020000,131.0,150.0,207.0,231.0,False,SOFT,1.0,True,Ferrari,0 days 00:10:17.340000,2018-04-29 12:16:17.417,4,13.0,False,,False,False
0 days 00:16:08.663000,RAI,7,,3.0,3.0,,,0 days 00:00:58.231000,0 days 00:01:02.473000,0 days 00:00:36.016000,0 days 00:14:30.196000,0 days 00:15:32.630000,0 days 00:16:08.720000,155.0,123.0,221.0,225.0,False,ULTRASOFT,1.0,True,Ferrari,0 days 00:13:31.978000,2018-04-29 12:19:32.055,4,12.0,False,,False,False
0 days 00:18:42.468000,RAI,7,,4.0,3.0,,,0 days 00:00:54.949000,0 days 00:01:02.377000,0 days 00:00:36.478000,0 days 00:17:03.635000,0 days 00:18:05.973000,0 days 00:18:42.554000,140.0,141.0,256.0,206.0,False,ULTRASOFT,2.0,True,Ferrari,0 days 00:16:08.663000,2018-04-29 12:22:08.740,4,12.0,False,,False,False
0 days 00:21:33.215000,RAI,7,,5.0,3.0,,,0 days 00:00:52.331000,0 days 00:01:00.876000,0 days 00:00:57.622000,0 days 00:19:34.899000,0 days 00:20:35.671000,0 days 00:21:34.214000,143.0,125.0,300.0,96.0,False,ULTRASOFT,3.0,True,Ferrari,0 days 00:18:42.468000,2018-04-29 12:24:42.545,41,12.0,False,,False,False
0 days 00:23:33.412000,RAI,7,0 days 00:02:00.197000,6.0,3.0,,,0 days 00:00:44.987000,0 days 00:00:48.832000,0 days 00:00:26.378000,0 days 00:22:18.185000,0 days 00:23:07.017000,0 days 00:23:33.395000,169.0,183.0,319.0,315.0,True,ULTRASOFT,4.0,True,Ferrari,0 days 00:21:33.215000,2018-04-29 12:27:33.292,1,11.0,False,,False,True
0 days 00:25:26.140000,RAI,7,0 days 00:01:52.728000,7.0,3.0,,,0 days 00:00:40.275000,0 days 00:00:45.985000,0 days 00:00:26.468000,0 days 00:24:13.670000,0 days 00:24:59.655000,0 days 00:25:26.123000,176.0,188.0,311.0,307.0,True,ULTRASOFT,5.0,True,Ferrari,0 days 00:23:33.412000,2018-04-29 12:29:33.489,1,11.0,False,,False,True
0 days 00:27:16.351000,RAI,7,0 days 00:01:50.211000,8.0,3.0,,,0 days 00:00:39.221000,0 days 00:00:45.444000,0 days 00:00:25.546000,0 days 00:26:05.344000,0 days 00:26:50.788000,0 days 00:27:16.334000,175.0,184.0,340.0,318.0,True,ULTRASOFT,6.0,True,Ferrari,0 days 00:25:26.140000,2018-04-29 12:31:26.217,1,11.0,False,,False,True
0 days 00:29:06.664000,RAI,7,0 days 00:01:50.313000,9.0,3.0,,,0 days 00:00:39.752000,0 days 00:00:44.540000,0 days 00:00:26.021000,0 days 00:27:56.086000,0 days 00:28:40.626000,0 days 00:29:06.647000,186.0,195.0,318.0,309.0,False,ULTRASOFT,7.0,True,Ferrari,0 days 00:27:16.351000,2018-04-29 12:33:16.428,1,10.0,False,,False,True
0 days 00:30:55.467000,RAI,7,0 days 00:01:48.803000,10.0,3.0,,,0 days 00:00:38.617000,0 days 00:00:44.148000,0 days 00:00:26.038000,0 days 00:29:45.264000,0 days 00:30:29.412000,0 days 00:30:55.450000,192.0,195.0,331.0,311.0,True,ULTRASOFT,8.0,True,Ferrari,0 days 00:29:06.664000,2018-04-29 12:35:06.741,12,10.0,False,,False,True
