Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:21.886000,RUS,63,0 days 00:01:34.410000,1.0,1.0,,,,0 days 00:00:33.516000,0 days 00:00:37.680000,,0 days 01:02:44.297000,0 days 01:03:21.968000,294.0,222.0,99.0,310.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:01:47.219000,2023-07-02 13:02:48.211,124,12.0,False,,False,False
0 days 01:05:21.363000,RUS,63,0 days 00:01:59.477000,2.0,1.0,,0 days 01:05:17.247000,0 days 00:00:31.832000,0 days 00:00:43.764000,0 days 00:00:43.881000,0 days 01:03:53.711000,0 days 01:04:37.475000,0 days 01:05:21.356000,162.0,188.0,,270.0,False,MEDIUM,2.0,True,Mercedes,0 days 01:03:21.886000,2023-07-02 13:04:22.878,4,11.0,False,,False,False
0 days 01:07:09.388000,RUS,63,0 days 00:01:48.025000,3.0,2.0,0 days 01:05:35.090000,,0 days 00:00:31.514000,0 days 00:00:41.840000,0 days 00:00:34.671000,0 days 01:05:52.870000,0 days 01:06:34.710000,0 days 01:07:09.381000,285.0,100.0,269.0,275.0,False,MEDIUM,3.0,False,Mercedes,0 days 01:05:21.363000,2023-07-02 13:06:22.355,41,11.0,False,,False,False
0 days 01:08:21.688000,RUS,63,0 days 00:01:12.300000,4.0,2.0,,,0 days 00:00:17.981000,0 days 00:00:32.460000,0 days 00:00:21.859000,0 days 01:07:27.362000,0 days 01:07:59.822000,0 days 01:08:21.681000,296.0,223.0,270.0,294.0,True,MEDIUM,4.0,False,Mercedes,0 days 01:07:09.388000,2023-07-02 13:08:10.380,1,11.0,False,,False,True
0 days 01:09:33.787000,RUS,63,0 days 00:01:12.099000,5.0,2.0,,,0 days 00:00:17.911000,0 days 00:00:32.325000,0 days 00:00:21.863000,0 days 01:08:39.592000,0 days 01:09:11.917000,0 days 01:09:33.780000,294.0,225.0,269.0,293.0,True,MEDIUM,5.0,False,Mercedes,0 days 01:08:21.688000,2023-07-02 13:09:22.680,1,11.0,False,,False,True
0 days 01:10:45.170000,RUS,63,0 days 00:01:11.383000,6.0,2.0,,,0 days 00:00:17.594000,0 days 00:00:31.953000,0 days 00:00:21.836000,0 days 01:09:51.374000,0 days 01:10:23.327000,0 days 01:10:45.163000,320.0,224.0,277.0,316.0,True,MEDIUM,6.0,False,Mercedes,0 days 01:09:33.787000,2023-07-02 13:10:34.779,1,11.0,False,,False,True
0 days 01:11:56.374000,RUS,63,0 days 00:01:11.204000,7.0,2.0,,,0 days 00:00:17.357000,0 days 00:00:31.949000,0 days 00:00:21.898000,0 days 01:11:02.520000,0 days 01:11:34.469000,0 days 01:11:56.367000,316.0,220.0,277.0,314.0,True,MEDIUM,7.0,False,Mercedes,0 days 01:10:45.170000,2023-07-02 13:11:46.162,1,11.0,False,,False,True
0 days 01:13:07.689000,RUS,63,0 days 00:01:11.315000,8.0,2.0,,,0 days 00:00:17.397000,0 days 00:00:32.033000,0 days 00:00:21.885000,0 days 01:12:13.764000,0 days 01:12:45.797000,0 days 01:13:07.682000,,222.0,277.0,309.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:11:56.374000,2023-07-02 13:12:57.366,1,11.0,False,,False,True
0 days 01:14:19.285000,RUS,63,0 days 00:01:11.596000,9.0,2.0,,,0 days 00:00:17.398000,0 days 00:00:32.144000,0 days 00:00:22.054000,0 days 01:13:25.080000,0 days 01:13:57.224000,0 days 01:14:19.278000,,222.0,278.0,315.0,False,MEDIUM,9.0,False,Mercedes,0 days 01:13:07.689000,2023-07-02 13:14:08.681,1,11.0,False,,False,True
0 days 01:15:31.321000,RUS,63,0 days 00:01:12.036000,10.0,2.0,,,0 days 00:00:17.417000,0 days 00:00:32.691000,0 days 00:00:21.928000,0 days 01:14:36.695000,0 days 01:15:09.386000,0 days 01:15:31.314000,318.0,218.0,278.0,301.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:14:19.285000,2023-07-02 13:15:20.277,1,12.0,False,,False,True
0 days 01:16:42.854000,RUS,63,0 days 00:01:11.533000,11.0,2.0,,,0 days 00:00:17.450000,0 days 00:00:32.072000,0 days 00:00:22.011000,0 days 01:15:48.764000,0 days 01:16:20.836000,0 days 01:16:42.847000,308.0,225.0,277.0,308.0,False,MEDIUM,11.0,False,Mercedes,0 days 01:15:31.321000,2023-07-02 13:16:32.313,1,11.0,False,,False,True
0 days 01:17:54.223000,RUS,63,0 days 00:01:11.369000,12.0,2.0,,,0 days 00:00:17.468000,0 days 00:00:32.033000,0 days 00:00:21.868000,0 days 01:17:00.315000,0 days 01:17:32.348000,0 days 01:17:54.216000,,224.0,276.0,294.0,False,MEDIUM,12.0,False,Mercedes,0 days 01:16:42.854000,2023-07-02 13:17:43.846,1,11.0,False,,False,True
0 days 01:19:05.662000,RUS,63,0 days 00:01:11.439000,13.0,2.0,,,0 days 00:00:17.575000,0 days 00:00:32.080000,0 days 00:00:21.784000,0 days 01:18:11.791000,0 days 01:18:43.871000,0 days 01:19:05.655000,310.0,224.0,278.0,302.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:17:54.223000,2023-07-02 13:18:55.215,12,11.0,False,,False,True
0 days 01:20:26.284000,RUS,63,0 days 00:01:20.622000,14.0,2.0,,0 days 01:20:22.918000,0 days 00:00:17.780000,0 days 00:00:33.676000,0 days 00:00:29.166000,0 days 01:19:23.435000,0 days 01:19:57.111000,0 days 01:20:26.277000,273.0,127.0,,300.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:19:05.662000,2023-07-02 13:20:06.654,26,11.0,False,,False,False
0 days 01:22:13.835000,RUS,63,0 days 00:01:47.551000,15.0,3.0,0 days 01:20:45.199000,,0 days 00:00:39.654000,0 days 00:00:40.897000,0 days 00:00:27,0 days 01:21:05.931000,0 days 01:21:46.828000,0 days 01:22:13.828000,267.0,165.0,251.0,269.0,False,HARD,1.0,True,Mercedes,0 days 01:20:26.284000,2023-07-02 13:21:27.276,671,14.0,False,,False,False
0 days 01:23:24.981000,RUS,63,0 days 00:01:11.146000,16.0,3.0,,,0 days 00:00:17.436000,0 days 00:00:31.706000,0 days 00:00:22.004000,0 days 01:22:31.264000,0 days 01:23:02.970000,0 days 01:23:24.974000,323.0,231.0,279.0,319.0,True,HARD,2.0,True,Mercedes,0 days 01:22:13.835000,2023-07-02 13:23:14.827,1,12.0,False,,False,True
0 days 01:24:36.268000,RUS,63,0 days 00:01:11.287000,17.0,3.0,,,0 days 00:00:17.366000,0 days 00:00:32.049000,0 days 00:00:21.872000,0 days 01:23:42.340000,0 days 01:24:14.389000,0 days 01:24:36.261000,325.0,222.0,277.0,311.0,False,HARD,3.0,True,Mercedes,0 days 01:23:24.981000,2023-07-02 13:24:25.973,1,11.0,False,,False,True
0 days 01:25:47.289000,RUS,63,0 days 00:01:11.021000,18.0,3.0,,,0 days 00:00:17.408000,0 days 00:00:32.030000,0 days 00:00:21.583000,0 days 01:24:53.669000,0 days 01:25:25.699000,0 days 01:25:47.282000,309.0,224.0,271.0,302.0,True,HARD,4.0,True,Mercedes,0 days 01:24:36.268000,2023-07-02 13:25:37.260,1,10.0,False,,False,True
0 days 01:26:58.354000,RUS,63,0 days 00:01:11.065000,19.0,3.0,,,0 days 00:00:17.768000,0 days 00:00:31.578000,0 days 00:00:21.719000,0 days 01:26:05.050000,0 days 01:26:36.628000,0 days 01:26:58.347000,298.0,227.0,277.0,292.0,False,HARD,5.0,True,Mercedes,0 days 01:25:47.289000,2023-07-02 13:26:48.281,1,10.0,False,,False,True
0 days 01:28:09.524000,RUS,63,0 days 00:01:11.170000,20.0,3.0,,,0 days 00:00:17.613000,0 days 00:00:32.023000,0 days 00:00:21.534000,0 days 01:27:15.960000,0 days 01:27:47.983000,0 days 01:28:09.517000,303.0,225.0,270.0,297.0,False,HARD,6.0,True,Mercedes,0 days 01:26:58.354000,2023-07-02 13:27:59.346,1,9.0,False,,False,True
0 days 01:29:20.247000,RUS,63,0 days 00:01:10.723000,21.0,3.0,,,0 days 00:00:17.778000,0 days 00:00:31.536000,0 days 00:00:21.409000,0 days 01:28:27.295000,0 days 01:28:58.831000,0 days 01:29:20.240000,299.0,228.0,271.0,293.0,True,HARD,7.0,True,Mercedes,0 days 01:28:09.524000,2023-07-02 13:29:10.516,1,9.0,False,,False,True
0 days 01:30:31.036000,RUS,63,0 days 00:01:10.789000,22.0,3.0,,,0 days 00:00:17.780000,0 days 00:00:31.663000,0 days 00:00:21.346000,0 days 01:29:38.020000,0 days 01:30:09.683000,0 days 01:30:31.029000,298.0,226.0,270.0,290.0,False,HARD,8.0,True,Mercedes,0 days 01:29:20.247000,2023-07-02 13:30:21.239,1,9.0,False,,False,True
0 days 01:31:41.832000,RUS,63,0 days 00:01:10.796000,23.0,3.0,,,0 days 00:00:17.748000,0 days 00:00:31.668000,0 days 00:00:21.380000,0 days 01:30:48.777000,0 days 01:31:20.445000,0 days 01:31:41.825000,299.0,228.0,269.0,290.0,False,HARD,9.0,True,Mercedes,0 days 01:30:31.036000,2023-07-02 13:31:32.028,1,9.0,False,,False,True
0 days 01:32:52.544000,RUS,63,0 days 00:01:10.712000,24.0,3.0,,,0 days 00:00:17.861000,0 days 00:00:31.597000,0 days 00:00:21.254000,0 days 01:31:59.686000,0 days 01:32:31.283000,0 days 01:32:52.537000,298.0,227.0,272.0,291.0,True,HARD,10.0,True,Mercedes,0 days 01:31:41.832000,2023-07-02 13:32:42.824,1,9.0,False,,False,True
0 days 01:34:02.998000,RUS,63,0 days 00:01:10.454000,25.0,3.0,,,0 days 00:00:17.726000,0 days 00:00:31.379000,0 days 00:00:21.349000,0 days 01:33:10.263000,0 days 01:33:41.642000,0 days 01:34:02.991000,294.0,227.0,271.0,289.0,True,HARD,11.0,True,Mercedes,0 days 01:32:52.544000,2023-07-02 13:33:53.536,1,9.0,False,,False,True
0 days 01:35:13.749000,RUS,63,0 days 00:01:10.751000,26.0,3.0,,,0 days 00:00:17.816000,0 days 00:00:31.584000,0 days 00:00:21.351000,0 days 01:34:20.807000,0 days 01:34:52.391000,0 days 01:35:13.742000,295.0,226.0,271.0,288.0,False,HARD,12.0,True,Mercedes,0 days 01:34:02.998000,2023-07-02 13:35:03.990,1,8.0,False,,False,True
0 days 01:36:24.379000,RUS,63,0 days 00:01:10.630000,27.0,3.0,,,0 days 00:00:17.746000,0 days 00:00:31.628000,0 days 00:00:21.256000,0 days 01:35:31.488000,0 days 01:36:03.116000,0 days 01:36:24.372000,294.0,227.0,272.0,287.0,False,HARD,13.0,True,Mercedes,0 days 01:35:13.749000,2023-07-02 13:36:14.741,1,8.0,False,,False,True
