Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:44:28.584000,RUS,63,0 days 00:01:47.996000,1.0,1.0,,,,0 days 00:00:30.498000,0 days 00:00:44.073000,,0 days 00:43:44.519000,0 days 00:44:28.682000,104.0,274.0,286.0,314.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:42:40.279000,2022-07-24 13:03:40.570,12,6.0,False,,False,False
0 days 00:46:08.391000,RUS,63,0 days 00:01:39.807000,2.0,1.0,,,0 days 00:00:25.599000,0 days 00:00:30.350000,0 days 00:00:43.858000,0 days 00:44:54.140000,0 days 00:45:24.490000,0 days 00:46:08.348000,106.0,275.0,288.0,307.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:44:28.584000,2022-07-24 13:05:28.875,1,6.0,False,,False,True
0 days 00:47:47.780000,RUS,63,0 days 00:01:39.389000,3.0,1.0,,,0 days 00:00:25.414000,0 days 00:00:30.004000,0 days 00:00:43.971000,0 days 00:46:33.762000,0 days 00:47:03.766000,0 days 00:47:47.737000,108.0,274.0,287.0,329.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:46:08.391000,2022-07-24 13:07:08.682,1,5.0,False,,False,True
0 days 00:49:26.617000,RUS,63,0 days 00:01:38.837000,4.0,1.0,,,0 days 00:00:25.047000,0 days 00:00:30.103000,0 days 00:00:43.687000,0 days 00:48:12.784000,0 days 00:48:42.887000,0 days 00:49:26.574000,109.0,274.0,288.0,303.0,True,MEDIUM,4.0,True,Mercedes,0 days 00:47:47.780000,2022-07-24 13:08:48.071,1,5.0,False,,False,True
0 days 00:51:06.217000,RUS,63,0 days 00:01:39.600000,5.0,1.0,,,0 days 00:00:25.241000,0 days 00:00:30.299000,0 days 00:00:44.060000,0 days 00:49:51.815000,0 days 00:50:22.114000,0 days 00:51:06.174000,106.0,273.0,285.0,304.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:49:26.617000,2022-07-24 13:10:26.908,1,5.0,False,,False,True
0 days 00:52:46.144000,RUS,63,0 days 00:01:39.927000,6.0,1.0,,,0 days 00:00:25.160000,0 days 00:00:30.461000,0 days 00:00:44.306000,0 days 00:51:31.334000,0 days 00:52:01.795000,0 days 00:52:46.101000,105.0,274.0,286.0,303.0,False,MEDIUM,6.0,True,Mercedes,0 days 00:51:06.217000,2022-07-24 13:12:06.508,1,5.0,False,,False,True
0 days 00:54:25.934000,RUS,63,0 days 00:01:39.790000,7.0,1.0,,,0 days 00:00:25.234000,0 days 00:00:30.494000,0 days 00:00:44.062000,0 days 00:53:11.335000,0 days 00:53:41.829000,0 days 00:54:25.891000,106.0,273.0,287.0,306.0,False,MEDIUM,7.0,True,Mercedes,0 days 00:52:46.144000,2022-07-24 13:13:46.435,1,5.0,False,,False,True
0 days 00:56:04.948000,RUS,63,0 days 00:01:39.014000,8.0,1.0,,,0 days 00:00:25.004000,0 days 00:00:30.141000,0 days 00:00:43.869000,0 days 00:54:50.895000,0 days 00:55:21.036000,0 days 00:56:04.905000,109.0,274.0,286.0,307.0,False,MEDIUM,8.0,True,Mercedes,0 days 00:54:25.934000,2022-07-24 13:15:26.225,1,5.0,False,,False,True
0 days 00:57:44.160000,RUS,63,0 days 00:01:39.212000,9.0,1.0,,,0 days 00:00:25.086000,0 days 00:00:30.270000,0 days 00:00:43.856000,0 days 00:56:29.991000,0 days 00:57:00.261000,0 days 00:57:44.117000,105.0,274.0,287.0,306.0,False,MEDIUM,9.0,True,Mercedes,0 days 00:56:04.948000,2022-07-24 13:17:05.239,1,5.0,False,,False,True
0 days 00:59:23.687000,RUS,63,0 days 00:01:39.527000,10.0,1.0,,,0 days 00:00:25.246000,0 days 00:00:30.358000,0 days 00:00:43.923000,0 days 00:58:09.363000,0 days 00:58:39.721000,0 days 00:59:23.644000,,275.0,287.0,305.0,False,MEDIUM,10.0,True,Mercedes,0 days 00:57:44.160000,2022-07-24 13:18:44.451,1,5.0,False,,False,True
0 days 01:01:03.275000,RUS,63,0 days 00:01:39.588000,11.0,1.0,,,0 days 00:00:25.257000,0 days 00:00:30.270000,0 days 00:00:44.061000,0 days 00:59:48.901000,0 days 01:00:19.171000,0 days 01:01:03.232000,,274.0,287.0,309.0,False,MEDIUM,11.0,True,Mercedes,0 days 00:59:23.687000,2022-07-24 13:20:23.978,1,5.0,False,,False,True
0 days 01:02:42.628000,RUS,63,0 days 00:01:39.353000,12.0,1.0,,,0 days 00:00:25.068000,0 days 00:00:30.306000,0 days 00:00:43.979000,0 days 01:01:28.300000,0 days 01:01:58.606000,0 days 01:02:42.585000,103.0,274.0,285.0,306.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:01:03.275000,2022-07-24 13:22:03.566,1,5.0,False,,False,True
0 days 01:04:21.901000,RUS,63,0 days 00:01:39.273000,13.0,1.0,,,0 days 00:00:25.136000,0 days 00:00:30.379000,0 days 00:00:43.758000,0 days 01:03:07.721000,0 days 01:03:38.100000,0 days 01:04:21.858000,106.0,275.0,288.0,314.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:02:42.628000,2022-07-24 13:23:42.919,1,5.0,False,,False,True
0 days 01:06:01.708000,RUS,63,0 days 00:01:39.807000,14.0,1.0,,,0 days 00:00:25.392000,0 days 00:00:30.361000,0 days 00:00:44.054000,0 days 01:04:47.250000,0 days 01:05:17.611000,0 days 01:06:01.665000,103.0,274.0,288.0,314.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:04:21.901000,2022-07-24 13:25:22.192,1,5.0,False,,False,True
0 days 01:07:41.251000,RUS,63,0 days 00:01:39.543000,15.0,1.0,,,0 days 00:00:25.303000,0 days 00:00:30.210000,0 days 00:00:44.030000,0 days 01:06:26.968000,0 days 01:06:57.178000,0 days 01:07:41.208000,104.0,275.0,288.0,312.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:06:01.708000,2022-07-24 13:27:01.999,1,5.0,False,,False,True
0 days 01:09:20.596000,RUS,63,0 days 00:01:39.345000,16.0,1.0,,,0 days 00:00:25.057000,0 days 00:00:30.270000,0 days 00:00:44.018000,0 days 01:08:06.265000,0 days 01:08:36.535000,0 days 01:09:20.553000,106.0,275.0,287.0,313.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:07:41.251000,2022-07-24 13:28:41.542,1,4.0,False,,False,True
0 days 01:11:00.329000,RUS,63,0 days 00:01:39.733000,17.0,1.0,,,0 days 00:00:25.202000,0 days 00:00:30.317000,0 days 00:00:44.214000,0 days 01:09:45.755000,0 days 01:10:16.072000,0 days 01:11:00.286000,103.0,274.0,288.0,314.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:09:20.596000,2022-07-24 13:30:20.887,1,4.0,False,,False,True
0 days 01:13:07.497000,RUS,63,0 days 00:02:07.168000,18.0,1.0,,0 days 01:12:35.420000,0 days 00:00:25.032000,0 days 00:00:30.274000,0 days 00:01:11.862000,0 days 01:11:25.318000,0 days 01:11:55.592000,0 days 01:13:07.454000,105.0,276.0,,313.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:11:00.329000,2022-07-24 13:32:00.620,124,4.0,False,,False,False
