Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-08-29 16:17:00.242,0 days 04:15:59.115000,,0.16750000000000004,0 days 00:00:00,3844,0,0,0,False,1,interpolation,2.4523347210320567e-96,1.1822666946920397e-100,OnTrack,3.161199850783025e-103,-7.902068214498937e-103,-1.5180556033101758e-201
2021-08-29 16:17:00.305,0 days 04:15:59.178000,,0.16750000000000004,0 days 00:00:00.063000,3848,0,0,0,False,1,car,0.0,0.0,OnTrack,1.6852745067359608e-103,-4.212689719406689e-103,-8.092941062972088e-202
2021-08-29 16:17:00.339,0 days 04:15:59.212000,,0.16750000000000004,0 days 00:00:00.097000,3840,0,0,0,False,1,pos,-2.0217247118141018e-96,-9.746702895466732e-101,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:00.545,0 days 04:15:59.418000,,0.16750000000000004,0 days 00:00:00.303000,3832,0,0,0,False,1,car,0.0,0.0,OnTrack,-3.738316078990208e-103,9.344688744124059e-103,1.795195475936116e-201
2021-08-29 16:17:00.559,0 days 04:15:59.432000,,0.16750000000000004,0 days 00:00:00.317000,3859,0,0,0,False,1,pos,3.943643972410742e-96,1.9012245287389094e-100,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:00.779,0 days 04:15:59.652000,,0.16750000000000004,0 days 00:00:00.537000,3886,0,0,0,False,1,pos,8.742071688257623e-96,4.2145389497594975e-100,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:00.785,0 days 04:15:59.658000,,0.16750000000000004,0 days 00:00:00.543000,3913,0,0,0,False,1,car,0.0,0.0,OnTrack,-1.059425445860937e-102,2.648251466700348e-102,5.087519961701293e-201
2021-08-29 16:17:00.999,0 days 04:15:59.872000,,0.16750000000000004,0 days 00:00:00.757000,3926,0,0,0,False,1,pos,-1.9379316880825871e-94,-9.342738051859995e-99,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:01.025,0 days 04:15:59.898000,,0.16750000000000004,0 days 00:00:00.783000,3940,0,0,0,False,1,car,0.0,0.0,OnTrack,3.006610574830171e-101,-7.515640572631601e-101,-1.4438195133287842e-199
2021-08-29 16:17:01.219,0 days 04:16:00.092000,,0.16750000000000004,0 days 00:00:00.977000,3952,0,0,0,False,1,pos,1.720237857031777e-93,8.293239531596926e-98,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:01.265,0 days 04:16:00.138000,,0.16750000000000004,0 days 00:00:01.023000,3964,0,0,0,False,1,car,0.0,0.0,OnTrack,-3.4418886391884706e-100,8.603707483675632e-100,1.6528465713407753e-198
2021-08-29 16:17:01.439,0 days 04:16:00.312000,,0.16750000000000004,0 days 00:00:01.197000,4046,0,0,0,False,1,pos,-1.2059774897509111e-92,-5.813998425470954e-97,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:01.505,0 days 04:16:00.378000,,0.16750000000000004,0 days 00:00:01.263000,4129,0,0,0,False,1,car,0.0,0.0,OnTrack,3.1638809041209346e-99,-7.908770057901092e-99,-1.5193430853532297e-197
2021-08-29 16:17:01.659,0 days 04:16:00.532000,,0.16750000000000004,0 days 00:00:01.417000,4197,0,0,0,False,1,pos,8.561577847160332e-92,4.127523154119433e-96,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:01.785,0 days 04:16:00.658000,,0.16750000000000004,0 days 00:00:01.543000,4265,0,0,0,False,1,car,0.0,0.0,OnTrack,-4.253370613674885e-98,1.0632173325732277e-97,2.0425323920740557e-196
2021-08-29 16:17:01.879,0 days 04:16:00.752000,,0.16750000000000004,0 days 00:00:01.637000,4253,0,0,0,False,1,pos,-2.615206684190528e-91,-1.2607870108176998e-95,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:02.025,0 days 04:16:00.898000,,0.16750000000000004,0 days 00:00:01.783000,4241,0,0,0,False,1,car,0.0,0.0,OnTrack,2.5855995495820514e-97,-6.463237055738253e-97,-1.2416437015796584e-195
2021-08-29 16:17:02.099,0 days 04:16:00.972000,,0.16750000000000004,0 days 00:00:01.857000,4173,0,0,0,False,1,pos,1.0866026103777615e-90,5.2384940179553314e-95,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:02.265,0 days 04:16:01.138000,,0.16750000000000004,0 days 00:00:02.023000,4105,0,0,0,False,1,car,0.0,0.0,OnTrack,-1.3693570790044388e-96,3.4229892316424707e-96,6.575858170435626e-195
2021-08-29 16:17:02.319,0 days 04:16:01.192000,,0.16750000000000004,0 days 00:00:02.077000,4128,0,0,0,False,1,pos,-4.2387285707087465e-90,-2.043484347389394e-94,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:02.505,0 days 04:16:01.378000,,0.16750000000000004,0 days 00:00:02.263000,4152,0,0,0,False,1,car,0.0,0.0,OnTrack,6.014781811477801e-96,-1.5035182339975157e-95,-2.888388479880613e-194
2021-08-29 16:17:02.539,0 days 04:16:01.412000,,0.16750000000000004,0 days 00:00:02.297000,4158,0,0,0,False,1,pos,1.4163966764710992e-89,6.828426000344458e-94,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:02.745,0 days 04:16:01.618000,,0.16750000000000004,0 days 00:00:02.503000,4165,0,0,0,False,1,car,0.0,0.0,OnTrack,-1.5678772556545963e-95,3.919231181500635e-95,7.529181847390906e-194
2021-08-29 16:17:02.758,0 days 04:16:01.631000,,0.16750000000000004,0 days 00:00:02.516000,4121,0,0,0,False,1,pos,-2.8310923406052475e-89,-1.3648651447085893e-93,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:02.978,0 days 04:16:01.851000,,0.16750000000000004,0 days 00:00:02.736000,4077,0,0,0,False,1,pos,-7.912389397032523e-89,-3.814550427932265e-93,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:02.985,0 days 04:16:01.858000,,0.16750000000000004,0 days 00:00:02.743000,4034,0,0,0,False,1,car,0.0,0.0,OnTrack,-5.625251763504487e-95,1.4061471990748203e-94,2.701330305802472e-193
2021-08-29 16:17:03.186,0 days 04:16:02.059000,33,0.16750000000000004,0 days 00:00:02.944000,4000,0,0,0,False,1,car,0.0,0.0,OnTrack,-4.963948288273826e-94,1.240840814840254e-93,2.3837624538953117e-192
2021-08-29 16:17:03.198,0 days 04:16:02.071000,33,0.29712962962962974,0 days 00:00:02.956000,3947,0,0,0,False,1,pos,-8.233692989898603e-88,-3.969450382441981e-92,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:03.418,0 days 04:16:02.291000,33,0.4267592592592595,0 days 00:00:03.176000,3895,0,0,0,False,1,pos,-1.5877761658763503e-86,-7.654643811230749e-91,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:03.466,0 days 04:16:02.339000,33,0.5563888888888893,0 days 00:00:03.224000,3843,0,0,0,False,1,car,0.0,0.0,OnTrack,-1.640916771072601e-92,4.101808449762897e-92,7.879928560275571e-191
2021-08-29 16:17:03.638,0 days 04:16:02.511000,33,0.7897222222222224,0 days 00:00:03.396000,3868,0,0,0,False,1,pos,9.751002663001271e-86,4.70094297872525e-90,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:03.706,0 days 04:16:02.579000,33,1.0230555555555556,0 days 00:00:03.464000,3893,0,0,0,False,1,car,0.0,0.0,OnTrack,1.4880060315492414e-91,-3.7195766544071673e-91,-7.145628244266632e-190
2021-08-29 16:17:03.858,0 days 04:16:02.731000,33,1.3230555555555559,0 days 00:00:03.616000,3860,0,0,0,False,1,pos,-5.88052318094462e-85,-2.8349909351972335e-89,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:03.946,0 days 04:16:02.819000,33,1.6230555555555561,0 days 00:00:03.704000,3828,0,0,0,False,1,car,0.0,0.0,OnTrack,-1.2227652905480233e-90,3.056552952145284e-90,5.8719024056319536e-189
2021-08-29 16:17:04.078,0 days 04:16:02.951000,33,2.0230555555555556,0 days 00:00:03.836000,3855,0,0,0,False,1,pos,3.1761420305183805e-84,1.53121305508945e-88,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:04.186,0 days 04:16:03.059000,33,2.423055555555555,0 days 00:00:03.944000,3883,0,0,0,False,1,car,0.0,0.0,OnTrack,9.464709204777898e-90,-2.365898434040016e-89,-4.545095381570248e-188
2021-08-29 16:17:04.298,0 days 04:16:03.171000,33,2.9230555555555555,0 days 00:00:04.056000,3858,0,0,0,False,1,pos,-1.5036983534030422e-83,-7.249306005599055e-88,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:04.426,0 days 04:16:03.299000,33,3.423055555555556,0 days 00:00:04.184000,3833,0,0,0,False,1,car,0.0,0.0,OnTrack,-6.605388687072521e-89,1.6511525513199572e-88,3.172006763814164e-187
2021-08-29 16:17:04.518,0 days 04:16:03.391000,33,4.05638888888889,0 days 00:00:04.276000,3877,0,0,0,False,1,pos,6.688071612362414e-83,3.224308758179512e-87,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:04.666,0 days 04:16:03.539000,33,4.6897222222222235,0 days 00:00:04.424000,3921,0,0,0,False,1,car,0.0,0.0,OnTrack,3.960976031752115e-88,-9.901273021744434e-88,-1.9021201263467077e-186
2021-08-29 16:17:04.738,0 days 04:16:03.611000,33,5.423055555555555,0 days 00:00:04.496000,3936,0,0,0,False,1,pos,-2.817533023086906e-82,-1.3583282191546654e-86,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:04.906,0 days 04:16:03.779000,33,6.156388888888886,0 days 00:00:04.664000,3951,0,0,0,False,1,car,0.0,0.0,OnTrack,-2.0664111127453395e-87,5.165418936758353e-87,9.92321623597592e-186
2021-08-29 16:17:04.958,0 days 04:16:03.831000,33,7.023055555555553,0 days 00:00:04.716000,3905,0,0,0,False,1,pos,1.0878870998928548e-81,5.244686521614605e-86,OnTrack,0.0,0.0,0.0
2021-08-29 16:17:05.146,0 days 04:16:04.019000,33,7.889722222222221,0 days 00:00:04.904000,3860,0,0,0,False,1,car,0.0,0.0,OnTrack,8.842932666192141e-87,-2.210472619349349e-86,-4.246508957756168e-185
