Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:37.563000,SAI,55,,1.0,1.0,,0 days 01:04:33.756000,,0 days 00:01:09.040000,0 days 00:00:39.936000,,0 days 01:03:57.663000,0 days 01:04:37.569000,317.0,160.0,,227.0,False,SOFT,3.0,False,Ferrari,0 days 01:02:22.839000,2023-11-05 17:03:22.842,124,11.0,False,,False,False
0 days 01:07:02.234000,SAI,55,0 days 00:02:24.671000,2.0,2.0,0 days 01:04:56.881000,0 days 01:06:58.067000,0 days 00:00:40.669000,0 days 00:01:01.007000,0 days 00:00:42.995000,0 days 01:05:18.238000,0 days 01:06:19.245000,0 days 01:07:02.240000,248.0,136.0,,,False,SOFT,4.0,False,Ferrari,0 days 01:04:37.563000,2023-11-05 17:05:37.566,45,8.0,False,,False,False
0 days 01:32:35.601000,SAI,55,,3.0,3.0,0 days 01:30:31.723000,,,0 days 00:00:43.899000,0 days 00:00:55.967000,,0 days 01:31:39.722000,0 days 01:32:36.050000,267.0,220.0,23.0,,False,SOFT,5.0,False,Ferrari,0 days 01:30:00.364000,2023-11-05 17:31:00.367,1,8.0,False,,False,False
0 days 01:34:27.849000,SAI,55,0 days 00:01:52.248000,4.0,3.0,,,0 days 00:00:54.349000,0 days 00:00:40.450000,0 days 00:00:17.449000,0 days 01:33:29.956000,0 days 01:34:10.406000,0 days 01:34:27.855000,312.0,236.0,313.0,229.0,True,SOFT,6.0,False,Ferrari,0 days 01:32:35.601000,2023-11-05 17:33:35.604,1,8.0,False,,False,True
0 days 01:35:45.089000,SAI,55,0 days 00:01:17.240000,5.0,3.0,,,0 days 00:00:19.753000,0 days 00:00:39.933000,0 days 00:00:17.554000,0 days 01:34:47.608000,0 days 01:35:27.541000,0 days 01:35:45.095000,308.0,247.0,307.0,310.0,True,SOFT,7.0,False,Ferrari,0 days 01:34:27.849000,2023-11-05 17:35:27.852,1,8.0,False,,False,True
0 days 01:37:01.632000,SAI,55,0 days 00:01:16.543000,6.0,3.0,,,0 days 00:00:19.767000,0 days 00:00:39.358000,0 days 00:00:17.418000,0 days 01:36:04.862000,0 days 01:36:44.220000,0 days 01:37:01.638000,324.0,245.0,327.0,282.0,True,SOFT,8.0,False,Ferrari,0 days 01:35:45.089000,2023-11-05 17:36:45.092,1,8.0,False,,False,True
0 days 01:38:18.097000,SAI,55,0 days 00:01:16.465000,7.0,3.0,,,0 days 00:00:19.572000,0 days 00:00:39.526000,0 days 00:00:17.367000,0 days 01:37:21.210000,0 days 01:38:00.736000,0 days 01:38:18.103000,323.0,244.0,326.0,307.0,True,SOFT,9.0,False,Ferrari,0 days 01:37:01.632000,2023-11-05 17:38:01.635,1,8.0,False,,False,True
0 days 01:39:34.636000,SAI,55,0 days 00:01:16.539000,8.0,3.0,,,0 days 00:00:19.475000,0 days 00:00:39.666000,0 days 00:00:17.398000,0 days 01:38:37.578000,0 days 01:39:17.244000,0 days 01:39:34.642000,326.0,246.0,327.0,308.0,False,SOFT,10.0,False,Ferrari,0 days 01:38:18.097000,2023-11-05 17:39:18.100,1,8.0,False,,False,True
0 days 01:40:51.259000,SAI,55,0 days 00:01:16.623000,9.0,3.0,,,0 days 00:00:19.552000,0 days 00:00:39.586000,0 days 00:00:17.485000,0 days 01:39:54.194000,0 days 01:40:33.780000,0 days 01:40:51.265000,324.0,241.0,330.0,302.0,False,SOFT,11.0,False,Ferrari,0 days 01:39:34.636000,2023-11-05 17:40:34.639,1,8.0,False,,False,True
0 days 01:42:08.103000,SAI,55,0 days 00:01:16.844000,10.0,3.0,,,0 days 00:00:19.617000,0 days 00:00:39.793000,0 days 00:00:17.434000,0 days 01:41:10.882000,0 days 01:41:50.675000,0 days 01:42:08.109000,325.0,244.0,329.0,306.0,False,SOFT,12.0,False,Ferrari,0 days 01:40:51.259000,2023-11-05 17:41:51.262,1,8.0,False,,False,True
0 days 01:43:25,SAI,55,0 days 00:01:16.897000,11.0,3.0,,,0 days 00:00:19.437000,0 days 00:00:40.017000,0 days 00:00:17.443000,0 days 01:42:27.546000,0 days 01:43:07.563000,0 days 01:43:25.006000,324.0,243.0,330.0,312.0,False,SOFT,13.0,False,Ferrari,0 days 01:42:08.103000,2023-11-05 17:43:08.106,1,8.0,False,,False,True
0 days 01:44:42.190000,SAI,55,0 days 00:01:17.190000,12.0,3.0,,,0 days 00:00:19.638000,0 days 00:00:40.045000,0 days 00:00:17.507000,0 days 01:43:44.644000,0 days 01:44:24.689000,0 days 01:44:42.196000,322.0,242.0,326.0,301.0,False,SOFT,14.0,False,Ferrari,0 days 01:43:25,2023-11-05 17:44:25.003,1,8.0,False,,False,True
