Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:52.666000,ALB,23,0 days 00:01:32.337000,1.0,1.0,,,,0 days 00:00:31.371000,0 days 00:00:29.431000,,0 days 00:34:23.386000,0 days 00:34:53.026000,315.0,324.0,311.0,260.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:33:20.098000,2019-09-08 13:13:21.425,12,9.0,False,,False,False
0 days 00:36:19.509000,ALB,23,0 days 00:01:26.843000,2.0,1.0,,,0 days 00:00:28.073000,0 days 00:00:29.749000,0 days 00:00:29.021000,0 days 00:35:20.721000,0 days 00:35:50.470000,0 days 00:36:19.491000,320.0,325.0,312.0,322.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:34:52.666000,2019-09-08 13:14:53.993,1,9.0,False,,False,True
0 days 00:37:48.612000,ALB,23,0 days 00:01:29.103000,3.0,1.0,,,0 days 00:00:28.078000,0 days 00:00:32.050000,0 days 00:00:28.975000,0 days 00:36:47.569000,0 days 00:37:19.619000,0 days 00:37:48.594000,331.0,333.0,310.0,334.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:36:19.509000,2019-09-08 13:16:20.836,12,11.0,False,,False,True
0 days 00:39:14.850000,ALB,23,0 days 00:01:26.238000,4.0,1.0,,,0 days 00:00:27.968000,0 days 00:00:29.522000,0 days 00:00:28.748000,0 days 00:38:16.562000,0 days 00:38:46.084000,0 days 00:39:14.832000,321.0,336.0,313.0,347.0,True,SOFT,7.0,False,Red Bull Racing,0 days 00:37:48.612000,2019-09-08 13:17:49.939,1,11.0,False,,False,True
0 days 00:40:41.102000,ALB,23,0 days 00:01:26.252000,5.0,1.0,,,0 days 00:00:27.993000,0 days 00:00:29.463000,0 days 00:00:28.796000,0 days 00:39:42.825000,0 days 00:40:12.288000,0 days 00:40:41.084000,317.0,333.0,313.0,345.0,False,SOFT,8.0,False,Red Bull Racing,0 days 00:39:14.850000,2019-09-08 13:19:16.177,1,11.0,False,,False,True
0 days 00:42:09.793000,ALB,23,0 days 00:01:28.691000,6.0,1.0,,,0 days 00:00:28.440000,0 days 00:00:29.450000,0 days 00:00:30.801000,0 days 00:41:09.524000,0 days 00:41:38.974000,0 days 00:42:09.775000,312.0,324.0,310.0,336.0,False,SOFT,9.0,False,Red Bull Racing,0 days 00:40:41.102000,2019-09-08 13:20:42.429,12,9.0,False,,False,True
0 days 00:43:36.042000,ALB,23,0 days 00:01:26.249000,7.0,1.0,,,0 days 00:00:28.187000,0 days 00:00:29.190000,0 days 00:00:28.872000,0 days 00:42:37.962000,0 days 00:43:07.152000,0 days 00:43:36.024000,,325.0,311.0,325.0,False,SOFT,10.0,False,Red Bull Racing,0 days 00:42:09.793000,2019-09-08 13:22:11.120,1,9.0,False,,False,True
0 days 00:45:02.534000,ALB,23,0 days 00:01:26.492000,8.0,1.0,,,0 days 00:00:28.270000,0 days 00:00:29.698000,0 days 00:00:28.524000,0 days 00:44:04.294000,0 days 00:44:33.992000,0 days 00:45:02.516000,322.0,310.0,307.0,330.0,False,SOFT,11.0,False,Red Bull Racing,0 days 00:43:36.042000,2019-09-08 13:23:37.369,1,8.0,False,,False,True
0 days 00:46:28.545000,ALB,23,0 days 00:01:26.011000,9.0,1.0,,,0 days 00:00:28.435000,0 days 00:00:29.153000,0 days 00:00:28.423000,0 days 00:45:30.951000,0 days 00:46:00.104000,0 days 00:46:28.527000,304.0,309.0,306.0,312.0,True,SOFT,12.0,False,Red Bull Racing,0 days 00:45:02.534000,2019-09-08 13:25:03.861,1,8.0,False,,False,True
0 days 00:47:54.100000,ALB,23,0 days 00:01:25.555000,10.0,1.0,,,0 days 00:00:28.385000,0 days 00:00:28.836000,0 days 00:00:28.334000,0 days 00:46:56.912000,0 days 00:47:25.748000,0 days 00:47:54.082000,303.0,315.0,306.0,313.0,True,SOFT,13.0,False,Red Bull Racing,0 days 00:46:28.545000,2019-09-08 13:26:29.872,1,8.0,False,,False,True
0 days 00:49:19.824000,ALB,23,0 days 00:01:25.724000,11.0,1.0,,,0 days 00:00:28.311000,0 days 00:00:29.031000,0 days 00:00:28.382000,0 days 00:48:22.393000,0 days 00:48:51.424000,0 days 00:49:19.806000,306.0,313.0,307.0,314.0,False,SOFT,14.0,False,Red Bull Racing,0 days 00:47:54.100000,2019-09-08 13:27:55.427,1,8.0,False,,False,True
0 days 00:50:45.211000,ALB,23,0 days 00:01:25.387000,12.0,1.0,,,0 days 00:00:28.296000,0 days 00:00:28.824000,0 days 00:00:28.267000,0 days 00:49:48.102000,0 days 00:50:16.926000,0 days 00:50:45.193000,307.0,315.0,308.0,316.0,True,SOFT,15.0,False,Red Bull Racing,0 days 00:49:19.824000,2019-09-08 13:29:21.151,1,8.0,False,,False,True
0 days 00:52:10.811000,ALB,23,0 days 00:01:25.600000,13.0,1.0,,,0 days 00:00:28.347000,0 days 00:00:28.957000,0 days 00:00:28.296000,0 days 00:51:13.540000,0 days 00:51:42.497000,0 days 00:52:10.793000,,316.0,309.0,317.0,False,SOFT,16.0,False,Red Bull Racing,0 days 00:50:45.211000,2019-09-08 13:30:46.538,1,8.0,False,,False,True
0 days 00:53:36.657000,ALB,23,0 days 00:01:25.846000,14.0,1.0,,,0 days 00:00:28.344000,0 days 00:00:29.073000,0 days 00:00:28.429000,0 days 00:52:39.137000,0 days 00:53:08.210000,0 days 00:53:36.639000,308.0,318.0,311.0,318.0,False,SOFT,17.0,False,Red Bull Racing,0 days 00:52:10.811000,2019-09-08 13:32:12.138,1,8.0,False,,False,True
0 days 00:55:01.869000,ALB,23,0 days 00:01:25.212000,15.0,1.0,,,0 days 00:00:27.873000,0 days 00:00:28.915000,0 days 00:00:28.424000,0 days 00:54:04.512000,0 days 00:54:33.427000,0 days 00:55:01.851000,317.0,315.0,305.0,342.0,True,SOFT,18.0,False,Red Bull Racing,0 days 00:53:36.657000,2019-09-08 13:33:37.984,1,7.0,False,,False,True
0 days 00:56:27.463000,ALB,23,0 days 00:01:25.594000,16.0,1.0,,,0 days 00:00:28.440000,0 days 00:00:28.852000,0 days 00:00:28.302000,0 days 00:55:30.291000,0 days 00:55:59.143000,0 days 00:56:27.445000,306.0,315.0,306.0,315.0,False,SOFT,19.0,False,Red Bull Racing,0 days 00:55:01.869000,2019-09-08 13:35:03.196,1,7.0,False,,False,True
0 days 00:57:53.088000,ALB,23,0 days 00:01:25.625000,17.0,1.0,,,0 days 00:00:28.364000,0 days 00:00:28.932000,0 days 00:00:28.329000,0 days 00:56:55.809000,0 days 00:57:24.741000,0 days 00:57:53.070000,,315.0,306.0,,False,SOFT,20.0,False,Red Bull Racing,0 days 00:56:27.463000,2019-09-08 13:36:28.790,1,7.0,False,,False,True
0 days 00:59:19.046000,ALB,23,0 days 00:01:25.958000,18.0,1.0,,,0 days 00:00:28.469000,0 days 00:00:29.058000,0 days 00:00:28.431000,0 days 00:58:21.539000,0 days 00:58:50.597000,0 days 00:59:19.028000,305.0,315.0,307.0,314.0,False,SOFT,21.0,False,Red Bull Racing,0 days 00:57:53.088000,2019-09-08 13:37:54.415,1,7.0,False,,False,True
0 days 01:00:44.574000,ALB,23,0 days 00:01:25.528000,19.0,1.0,,,0 days 00:00:28.266000,0 days 00:00:28.830000,0 days 00:00:28.432000,0 days 00:59:47.294000,0 days 01:00:16.124000,0 days 01:00:44.556000,308.0,316.0,308.0,319.0,False,SOFT,22.0,False,Red Bull Racing,0 days 00:59:19.046000,2019-09-08 13:39:20.373,1,7.0,False,,False,True
0 days 01:02:10.335000,ALB,23,0 days 00:01:25.761000,20.0,1.0,,,0 days 00:00:28.258000,0 days 00:00:29.031000,0 days 00:00:28.472000,0 days 01:01:12.814000,0 days 01:01:41.845000,0 days 01:02:10.317000,309.0,318.0,310.0,315.0,False,SOFT,23.0,False,Red Bull Racing,0 days 01:00:44.574000,2019-09-08 13:40:45.901,1,7.0,False,,False,True
0 days 01:03:36.312000,ALB,23,0 days 00:01:25.977000,21.0,1.0,,,0 days 00:00:28.222000,0 days 00:00:29.231000,0 days 00:00:28.524000,0 days 01:02:38.539000,0 days 01:03:07.770000,0 days 01:03:36.294000,312.0,320.0,311.0,319.0,False,SOFT,24.0,False,Red Bull Racing,0 days 01:02:10.335000,2019-09-08 13:42:11.662,1,7.0,False,,False,True
0 days 01:05:02.290000,ALB,23,0 days 00:01:25.978000,22.0,1.0,,,0 days 00:00:28.334000,0 days 00:00:29.149000,0 days 00:00:28.495000,0 days 01:04:04.628000,0 days 01:04:33.777000,0 days 01:05:02.272000,310.0,317.0,311.0,320.0,False,SOFT,25.0,False,Red Bull Racing,0 days 01:03:36.312000,2019-09-08 13:43:37.639,1,7.0,False,,False,True
