Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:18.300000,BOT,77,0 days 00:01:18.822000,1.0,1.0,,,,0 days 00:00:38.822000,0 days 00:00:16.800000,,0 days 00:34:01.568000,0 days 00:34:18.523000,316.0,255.0,305.0,225.0,False,SOFT,4.0,True,Mercedes,0 days 00:32:59.284000,2019-11-17 17:13:00.100,1,4.0,False,,False,False
0 days 00:35:32.406000,BOT,77,0 days 00:01:14.106000,2.0,1.0,,,0 days 00:00:19.069000,0 days 00:00:38.083000,0 days 00:00:16.954000,0 days 00:34:37.374000,0 days 00:35:15.457000,0 days 00:35:32.411000,304.0,250.0,308.0,304.0,True,SOFT,5.0,True,Mercedes,0 days 00:34:18.300000,2019-11-17 17:14:19.116,1,4.0,False,,False,True
0 days 00:36:46.228000,BOT,77,0 days 00:01:13.822000,3.0,1.0,,,0 days 00:00:18.884000,0 days 00:00:37.967000,0 days 00:00:16.971000,0 days 00:35:51.295000,0 days 00:36:29.262000,0 days 00:36:46.233000,319.0,248.0,307.0,301.0,True,SOFT,6.0,True,Mercedes,0 days 00:35:32.406000,2019-11-17 17:15:33.222,1,4.0,False,,False,True
0 days 00:38:00.502000,BOT,77,0 days 00:01:14.274000,4.0,1.0,,,0 days 00:00:18.969000,0 days 00:00:38.293000,0 days 00:00:17.012000,0 days 00:37:05.202000,0 days 00:37:43.495000,0 days 00:38:00.507000,303.0,246.0,294.0,300.0,False,SOFT,7.0,True,Mercedes,0 days 00:36:46.228000,2019-11-17 17:16:47.044,1,4.0,False,,False,True
0 days 00:39:14.443000,BOT,77,0 days 00:01:13.941000,5.0,1.0,,,0 days 00:00:19.085000,0 days 00:00:37.884000,0 days 00:00:16.972000,0 days 00:38:19.592000,0 days 00:38:57.476000,0 days 00:39:14.448000,306.0,249.0,303.0,289.0,False,SOFT,8.0,True,Mercedes,0 days 00:38:00.502000,2019-11-17 17:18:01.318,1,4.0,False,,False,True
0 days 00:40:28.302000,BOT,77,0 days 00:01:13.859000,6.0,1.0,,,0 days 00:00:18.899000,0 days 00:00:37.984000,0 days 00:00:16.976000,0 days 00:39:33.347000,0 days 00:40:11.331000,0 days 00:40:28.307000,305.0,247.0,302.0,300.0,False,SOFT,9.0,True,Mercedes,0 days 00:39:14.443000,2019-11-17 17:19:15.259,1,4.0,False,,False,True
0 days 00:41:42.720000,BOT,77,0 days 00:01:14.418000,7.0,1.0,,,0 days 00:00:18.991000,0 days 00:00:38.310000,0 days 00:00:17.117000,0 days 00:40:47.298000,0 days 00:41:25.608000,0 days 00:41:42.725000,304.0,249.0,303.0,295.0,False,SOFT,10.0,True,Mercedes,0 days 00:40:28.302000,2019-11-17 17:20:29.118,1,4.0,False,,False,True
0 days 00:42:56.801000,BOT,77,0 days 00:01:14.081000,8.0,1.0,,,0 days 00:00:18.962000,0 days 00:00:37.998000,0 days 00:00:17.121000,0 days 00:42:01.687000,0 days 00:42:39.685000,0 days 00:42:56.806000,305.0,246.0,301.0,298.0,False,SOFT,11.0,True,Mercedes,0 days 00:41:42.720000,2019-11-17 17:21:43.536,12,4.0,False,,False,True
0 days 00:44:11.140000,BOT,77,0 days 00:01:14.339000,9.0,1.0,,,0 days 00:00:19.077000,0 days 00:00:38.122000,0 days 00:00:17.140000,0 days 00:43:15.883000,0 days 00:43:54.005000,0 days 00:44:11.145000,304.0,253.0,301.0,293.0,False,SOFT,12.0,True,Mercedes,0 days 00:42:56.801000,2019-11-17 17:22:57.617,1,4.0,False,,False,True
0 days 00:45:25.282000,BOT,77,0 days 00:01:14.142000,10.0,1.0,,,0 days 00:00:19.019000,0 days 00:00:38.059000,0 days 00:00:17.064000,0 days 00:44:30.164000,0 days 00:45:08.223000,0 days 00:45:25.287000,302.0,252.0,302.0,292.0,False,SOFT,13.0,True,Mercedes,0 days 00:44:11.140000,2019-11-17 17:24:11.956,1,4.0,False,,False,True
