Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:46.572000,PER,11,0 days 00:01:30.355000,1.0,1.0,,,,0 days 00:00:34.725000,0 days 00:00:25.147000,,0 days 01:03:21.540000,0 days 01:03:46.555000,223.0,245.0,277.0,304.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:15.963000,2023-06-04 13:03:15.970,1,11.0,False,,False,False
0 days 01:05:08.296000,PER,11,0 days 00:01:21.724000,2.0,1.0,,,0 days 00:00:24.242000,0 days 00:00:32.924000,0 days 00:00:24.558000,0 days 01:04:10.773000,0 days 01:04:43.697000,0 days 01:05:08.255000,258.0,256.0,276.0,318.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:46.572000,2023-06-04 13:04:46.579,1,10.0,False,,False,True
0 days 01:06:30.249000,PER,11,0 days 00:01:21.953000,3.0,1.0,,,0 days 00:00:24.338000,0 days 00:00:33.086000,0 days 00:00:24.529000,0 days 01:05:32.593000,0 days 01:06:05.679000,0 days 01:06:30.208000,250.0,250.0,285.0,308.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:05:08.296000,2023-06-04 13:06:08.303,1,10.0,False,,False,True
0 days 01:07:51.185000,PER,11,0 days 00:01:20.936000,4.0,1.0,,,0 days 00:00:23.699000,0 days 00:00:32.803000,0 days 00:00:24.434000,0 days 01:06:53.907000,0 days 01:07:26.710000,0 days 01:07:51.144000,255.0,252.0,286.0,333.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:06:30.249000,2023-06-04 13:07:30.256,1,10.0,False,,False,True
0 days 01:09:13.009000,PER,11,0 days 00:01:21.824000,5.0,1.0,,,0 days 00:00:24.350000,0 days 00:00:33.011000,0 days 00:00:24.463000,0 days 01:08:15.494000,0 days 01:08:48.505000,0 days 01:09:12.968000,243.0,269.0,284.0,336.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:07:51.185000,2023-06-04 13:08:51.192,1,10.0,False,,False,True
0 days 01:10:33.917000,PER,11,0 days 00:01:20.908000,6.0,1.0,,,0 days 00:00:23.797000,0 days 00:00:32.628000,0 days 00:00:24.483000,0 days 01:09:36.765000,0 days 01:10:09.393000,0 days 01:10:33.876000,263.0,263.0,279.0,333.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:09:13.009000,2023-06-04 13:10:13.016,1,9.0,False,,False,True
0 days 01:11:55.162000,PER,11,0 days 00:01:21.245000,7.0,1.0,,,0 days 00:00:24.080000,0 days 00:00:32.652000,0 days 00:00:24.513000,0 days 01:10:57.956000,0 days 01:11:30.608000,0 days 01:11:55.121000,260.0,254.0,284.0,310.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:10:33.917000,2023-06-04 13:11:33.924,1,9.0,False,,False,True
0 days 01:13:16.264000,PER,11,0 days 00:01:21.102000,8.0,1.0,,,0 days 00:00:23.790000,0 days 00:00:32.748000,0 days 00:00:24.564000,0 days 01:12:18.911000,0 days 01:12:51.659000,0 days 01:13:16.223000,255.0,267.0,287.0,331.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:11:55.162000,2023-06-04 13:12:55.169,1,9.0,False,,False,True
0 days 01:14:37.274000,PER,11,0 days 00:01:21.010000,9.0,1.0,,,0 days 00:00:23.811000,0 days 00:00:32.785000,0 days 00:00:24.414000,0 days 01:13:40.034000,0 days 01:14:12.819000,0 days 01:14:37.233000,259.0,275.0,285.0,340.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:13:16.264000,2023-06-04 13:14:16.271,1,8.0,False,,False,True
0 days 01:15:58.540000,PER,11,0 days 00:01:21.266000,10.0,1.0,,,0 days 00:00:24.114000,0 days 00:00:32.720000,0 days 00:00:24.432000,0 days 01:15:01.347000,0 days 01:15:34.067000,0 days 01:15:58.499000,253.0,279.0,284.0,333.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:14:37.274000,2023-06-04 13:15:37.281,1,8.0,False,,False,True
