Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:29.906000,LEC,16,0 days 00:01:49.474000,1.0,1.0,,,,0 days 00:00:42.548000,0 days 00:00:34.524000,,0 days 01:03:55.477000,0 days 01:04:29.965000,210.0,176.0,200.0,295.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:02:40.170000,2022-10-23 19:03:40.181,12,10.0,False,,False,False
0 days 01:06:14.044000,LEC,16,0 days 00:01:44.138000,2.0,1.0,,,0 days 00:00:28.529000,0 days 00:00:41.379000,0 days 00:00:34.230000,0 days 01:04:58.435000,0 days 01:05:39.814000,0 days 01:06:14.044000,195.0,177.0,196.0,312.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:04:29.906000,2022-10-23 19:05:29.917,1,9.0,False,,False,True
0 days 01:07:57.401000,LEC,16,0 days 00:01:43.357000,3.0,1.0,,,0 days 00:00:28.277000,0 days 00:00:41.021000,0 days 00:00:34.059000,0 days 01:06:42.321000,0 days 01:07:23.342000,0 days 01:07:57.401000,200.0,175.0,198.0,307.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:06:14.044000,2022-10-23 19:07:14.055,1,9.0,False,,False,True
0 days 01:09:41.534000,LEC,16,0 days 00:01:44.133000,4.0,1.0,,,0 days 00:00:28.218000,0 days 00:00:41.362000,0 days 00:00:34.553000,0 days 01:08:25.619000,0 days 01:09:06.981000,0 days 01:09:41.534000,197.0,174.0,195.0,309.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:07:57.401000,2022-10-23 19:08:57.412,1,9.0,False,,False,True
0 days 01:11:25.494000,LEC,16,0 days 00:01:43.960000,5.0,1.0,,,0 days 00:00:28.334000,0 days 00:00:41.672000,0 days 00:00:33.954000,0 days 01:10:09.868000,0 days 01:10:51.540000,0 days 01:11:25.494000,190.0,177.0,197.0,313.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:09:41.534000,2022-10-23 19:10:41.545,1,7.0,False,,False,True
0 days 01:13:08.510000,LEC,16,0 days 00:01:43.016000,6.0,1.0,,,0 days 00:00:27.975000,0 days 00:00:41.278000,0 days 00:00:33.763000,0 days 01:11:53.469000,0 days 01:12:34.747000,0 days 01:13:08.510000,204.0,179.0,196.0,293.0,True,MEDIUM,6.0,True,Ferrari,0 days 01:11:25.494000,2022-10-23 19:12:25.505,1,7.0,False,,False,True
0 days 01:14:51.179000,LEC,16,0 days 00:01:42.669000,7.0,1.0,,,0 days 00:00:27.997000,0 days 00:00:41.077000,0 days 00:00:33.595000,0 days 01:13:36.507000,0 days 01:14:17.584000,0 days 01:14:51.179000,206.0,180.0,195.0,294.0,True,MEDIUM,7.0,True,Ferrari,0 days 01:13:08.510000,2022-10-23 19:14:08.521,1,7.0,False,,False,True
0 days 01:16:35.093000,LEC,16,0 days 00:01:43.914000,8.0,1.0,,,0 days 00:00:28.164000,0 days 00:00:41.602000,0 days 00:00:34.148000,0 days 01:15:19.343000,0 days 01:16:00.945000,0 days 01:16:35.093000,201.0,178.0,199.0,292.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:14:51.179000,2022-10-23 19:15:51.190,1,7.0,False,,False,True
0 days 01:18:18.780000,LEC,16,0 days 00:01:43.687000,9.0,1.0,,,0 days 00:00:28.081000,0 days 00:00:41.506000,0 days 00:00:34.100000,0 days 01:17:03.174000,0 days 01:17:44.680000,0 days 01:18:18.780000,196.0,179.0,198.0,294.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:16:35.093000,2022-10-23 19:17:35.104,1,7.0,False,,False,True
0 days 01:20:02.246000,LEC,16,0 days 00:01:43.466000,10.0,1.0,,,0 days 00:00:28.029000,0 days 00:00:41.378000,0 days 00:00:34.059000,0 days 01:18:46.809000,0 days 01:19:28.187000,0 days 01:20:02.246000,203.0,180.0,197.0,310.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:18:18.780000,2022-10-23 19:19:18.791,1,7.0,False,,False,True
0 days 01:21:45.756000,LEC,16,0 days 00:01:43.510000,11.0,1.0,,,0 days 00:00:27.911000,0 days 00:00:41.218000,0 days 00:00:34.381000,0 days 01:20:30.157000,0 days 01:21:11.375000,0 days 01:21:45.756000,198.0,179.0,197.0,314.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:20:02.246000,2022-10-23 19:21:02.257,1,7.0,False,,False,True
0 days 01:23:28.924000,LEC,16,0 days 00:01:43.168000,12.0,1.0,,,0 days 00:00:28.063000,0 days 00:00:41.089000,0 days 00:00:34.016000,0 days 01:22:13.819000,0 days 01:22:54.908000,0 days 01:23:28.924000,201.0,178.0,196.0,313.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:21:45.756000,2022-10-23 19:22:45.767,1,6.0,False,,False,True
0 days 01:25:12.745000,LEC,16,0 days 00:01:43.821000,13.0,1.0,,,0 days 00:00:28.212000,0 days 00:00:41.478000,0 days 00:00:34.131000,0 days 01:23:57.136000,0 days 01:24:38.614000,0 days 01:25:12.745000,205.0,180.0,197.0,291.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:23:28.924000,2022-10-23 19:24:28.935,1,5.0,False,,False,True
0 days 01:26:55.992000,LEC,16,0 days 00:01:43.247000,14.0,1.0,,,0 days 00:00:28.388000,0 days 00:00:41.294000,0 days 00:00:33.565000,0 days 01:25:41.133000,0 days 01:26:22.427000,0 days 01:26:55.992000,194.0,180.0,198.0,313.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:25:12.745000,2022-10-23 19:26:12.756,1,3.0,False,,False,True
0 days 01:28:38.663000,LEC,16,0 days 00:01:42.671000,15.0,1.0,,,0 days 00:00:27.798000,0 days 00:00:41.321000,0 days 00:00:33.552000,0 days 01:27:23.790000,0 days 01:28:05.111000,0 days 01:28:38.663000,204.0,180.0,199.0,295.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:26:55.992000,2022-10-23 19:27:56.003,1,2.0,False,,False,True
0 days 01:30:21.209000,LEC,16,0 days 00:01:42.546000,16.0,1.0,,,0 days 00:00:27.801000,0 days 00:00:41.265000,0 days 00:00:33.480000,0 days 01:29:06.464000,0 days 01:29:47.729000,0 days 01:30:21.209000,208.0,182.0,197.0,295.0,True,MEDIUM,16.0,True,Ferrari,0 days 01:28:38.663000,2022-10-23 19:29:38.674,1,2.0,False,,False,True
0 days 01:32:04.445000,LEC,16,0 days 00:01:43.236000,17.0,1.0,,,0 days 00:00:27.792000,0 days 00:00:41.645000,0 days 00:00:33.799000,0 days 01:30:49.001000,0 days 01:31:30.646000,0 days 01:32:04.445000,204.0,179.0,197.0,295.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:30:21.209000,2022-10-23 19:31:21.220,1,2.0,False,,False,True
0 days 01:34:00.034000,LEC,16,0 days 00:01:55.589000,18.0,1.0,,0 days 01:33:59.014000,0 days 00:00:27.630000,0 days 00:00:42.942000,0 days 00:00:45.017000,0 days 01:32:32.075000,0 days 01:33:15.017000,0 days 01:34:00.034000,207.0,73.0,,299.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:32:04.445000,2022-10-23 19:33:04.456,124,1.0,False,,False,False
0 days 01:36:52.499000,LEC,16,,19.0,2.0,0 days 01:34:23.324000,,0 days 00:00:56.255000,0 days 00:00:59.489000,0 days 00:00:56.648000,0 days 01:34:56.362000,0 days 01:35:55.868000,0 days 01:36:52.529000,191.0,96.0,166.0,149.0,False,HARD,1.0,True,Ferrari,0 days 01:34:00.034000,2022-10-23 19:35:00.045,4,4.0,False,,False,False
0 days 01:39:25.815000,LEC,16,,20.0,2.0,,,0 days 00:00:39.799000,0 days 00:01:02.982000,0 days 00:00:50.530000,0 days 01:37:32.303000,0 days 01:38:35.308000,0 days 01:39:25.884000,104.0,151.0,144.0,188.0,False,HARD,2.0,True,Ferrari,0 days 01:36:52.499000,2022-10-23 19:37:52.510,4,4.0,False,,False,False
0 days 01:42:04.514000,LEC,16,,21.0,2.0,,,0 days 00:00:39.788000,0 days 00:00:59.322000,0 days 00:00:59.597000,0 days 01:40:05.601000,0 days 01:41:04.932000,0 days 01:42:04.551000,134.0,153.0,201.0,193.0,False,HARD,3.0,True,Ferrari,0 days 01:39:25.815000,2022-10-23 19:40:25.826,41,4.0,False,,False,False
0 days 01:44:08.188000,LEC,16,0 days 00:02:03.674000,22.0,2.0,,,0 days 00:00:28.035000,0 days 00:00:41.093000,0 days 00:00:54.546000,0 days 01:42:32.549000,0 days 01:43:13.642000,0 days 01:44:08.188000,199.0,179.0,168.0,293.0,False,HARD,4.0,True,Ferrari,0 days 01:42:04.514000,2022-10-23 19:43:04.525,124,4.0,False,,False,False
0 days 01:47:01.407000,LEC,16,,23.0,2.0,,,0 days 00:00:40.521000,0 days 00:01:21.198000,0 days 00:00:51.481000,0 days 01:44:48.737000,0 days 01:46:09.926000,0 days 01:47:01.424000,99.0,149.0,128.0,183.0,False,HARD,5.0,True,Ferrari,0 days 01:44:08.188000,2022-10-23 19:45:08.199,4,4.0,False,,False,False
0 days 01:49:52.813000,LEC,16,,24.0,2.0,,,0 days 00:00:42.197000,0 days 00:01:19.147000,0 days 00:00:50.079000,0 days 01:47:43.587000,0 days 01:49:02.772000,0 days 01:49:52.854000,90.0,161.0,162.0,155.0,False,HARD,6.0,True,Ferrari,0 days 01:47:01.407000,2022-10-23 19:48:01.418,4,4.0,False,,False,False
0 days 01:52:28.394000,LEC,16,,25.0,2.0,,,0 days 00:00:40.964000,0 days 00:01:00.831000,0 days 00:00:53.843000,0 days 01:50:33.787000,0 days 01:51:34.658000,0 days 01:52:28.487000,140.0,151.0,200.0,195.0,False,HARD,7.0,True,Ferrari,0 days 01:49:52.813000,2022-10-23 19:50:52.824,41,4.0,False,,False,False
0 days 01:54:11.114000,LEC,16,0 days 00:01:42.720000,26.0,2.0,,,0 days 00:00:28.236000,0 days 00:00:40.821000,0 days 00:00:33.663000,0 days 01:52:56.630000,0 days 01:53:37.451000,0 days 01:54:11.114000,201.0,182.0,202.0,295.0,False,HARD,8.0,True,Ferrari,0 days 01:52:28.394000,2022-10-23 19:53:28.405,1,4.0,False,,False,True
