,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,152391,1.0,44643,65980,41768,0,5.0,1,6.0,0,0,0,50797.0,0,0,1,1,0,0,0,0,1,0,0
1,0,2.0,75275,62691,51075,0,5.0,0,4.0,0,0,0,63013.666666666664,1,0,0,1,0,0,0,0,1,0,0
2,0,3.0,55114,63265,35507,0,6.0,0,4.0,0,0,0,51295.333333333336,0,0,1,1,0,0,0,0,1,0,0
3,0,4.0,55793,61738,35740,0,7.0,0,4.0,0,0,0,51090.333333333336,0,0,1,1,0,0,0,0,1,0,0
4,0,5.0,53660,65150,61763,0,8.0,0,4.0,0,0,0,60191.0,0,0,1,1,0,0,0,0,1,0,0
5,117893,6.0,44034,47388,26471,1,9.0,0,6.0,0,0,0,39297.666666666664,0,1,0,1,0,0,0,0,1,0,0
6,112644,7.0,40600,45703,26341,1,10.0,0,6.0,0,0,0,37548.0,0,0,1,1,0,0,0,0,1,0,0
7,110516,8.0,39535,45184,25797,1,11.0,0,6.0,0,0,0,36838.666666666664,0,0,1,1,0,0,0,0,1,0,0
8,111093,9.0,40103,44939,26051,0,12.0,0,7.0,0,0,0,37031.0,0,1,0,1,0,0,0,0,1,0,0
9,109223,10.0,39243,44353,25627,1,13.0,0,7.0,0,0,0,36407.666666666664,0,0,1,1,0,0,0,0,1,0,0
10,109547,11.0,39723,44287,25537,0,14.0,0,6.0,0,0,0,36515.666666666664,1,0,0,1,0,0,0,0,1,0,0
11,110294,12.0,40138,44580,25576,0,15.0,0,6.0,0,0,0,36764.666666666664,0,0,1,1,0,0,0,0,1,0,0
12,109087,13.0,39180,43666,26241,1,16.0,0,6.0,0,0,0,36362.333333333336,0,0,1,1,0,0,0,0,1,0,0
13,108688,14.0,38950,43687,26051,1,17.0,0,6.0,0,0,0,36229.333333333336,0,0,1,1,0,0,0,0,1,0,0
14,109154,15.0,38891,44525,25738,0,18.0,0,5.0,0,0,0,36384.666666666664,1,0,0,1,0,0,0,0,0,1,0
15,107622,16.0,38641,43192,25789,1,19.0,0,5.0,0,0,0,35874.0,0,0,1,1,0,0,0,0,0,1,0
16,107743,17.0,38692,43111,25940,0,20.0,0,5.0,0,0,0,35914.333333333336,0,0,1,1,0,0,0,0,0,1,0
17,107697,18.0,38283,43385,26029,0,21.0,0,5.0,0,0,0,35899.0,0,0,1,1,0,0,0,0,0,1,0
18,107310,19.0,38261,42983,26066,1,22.0,0,5.0,0,0,0,35770.0,0,0,1,1,0,0,0,0,0,1,0
19,107122,20.0,38058,42829,26235,1,23.0,0,5.0,0,0,0,35707.333333333336,0,0,1,1,0,0,0,0,0,1,0
20,106903,21.0,37882,42736,26285,1,24.0,0,5.0,0,0,0,35634.333333333336,0,0,1,1,0,0,0,0,0,1,0
21,106967,22.0,37975,43020,25972,0,25.0,0,5.0,0,0,0,35655.666666666664,0,0,1,1,0,0,0,0,0,1,0
22,106497,23.0,37798,42656,26043,1,26.0,0,5.0,0,0,0,35499.0,0,0,1,1,0,0,0,0,0,1,0
23,106184,24.0,37545,42584,26055,1,27.0,0,5.0,0,0,0,35394.666666666664,0,0,1,1,0,0,0,0,0,1,0
24,106493,25.0,37802,42881,25810,0,28.0,0,5.0,0,0,0,35497.666666666664,0,0,1,1,0,0,0,0,0,1,0
25,105883,26.0,37806,42830,25247,1,29.0,0,5.0,0,0,0,35294.333333333336,0,0,1,1,0,0,0,0,0,1,0
26,108993,27.0,39763,43593,25637,0,30.0,0,5.0,0,0,0,36331.0,0,0,1,1,0,0,0,0,0,1,0
27,106608,28.0,37978,42946,25684,0,31.0,0,5.0,0,0,0,35536.0,0,0,1,1,0,0,0,0,0,0,1
28,106446,29.0,37979,42829,25638,0,32.0,0,5.0,0,0,0,35482.0,0,0,1,1,0,0,0,0,0,0,1
29,105863,30.0,37695,42677,25491,1,33.0,0,5.0,0,0,0,35287.666666666664,0,0,1,1,0,0,0,0,0,0,1
30,106110,31.0,37659,42619,25832,0,34.0,0,5.0,0,0,0,35370.0,0,0,1,1,0,0,0,0,0,0,1
31,106659,32.0,37886,42908,25865,0,35.0,0,5.0,0,0,0,35553.0,0,0,1,1,0,0,0,0,0,0,1
32,105864,33.0,37621,42472,25771,0,36.0,0,5.0,0,0,0,35288.0,0,0,1,1,0,0,0,0,0,0,1
33,105419,34.0,37420,42841,25158,1,37.0,0,5.0,0,0,0,35139.666666666664,0,0,1,1,0,0,0,0,0,0,1
34,106182,35.0,37522,42380,26280,0,38.0,0,4.0,0,0,0,35394.0,1,0,0,1,0,0,0,0,0,0,1
35,106363,36.0,37764,42626,25973,0,39.0,0,4.0,0,0,0,35454.333333333336,0,0,1,1,0,0,0,0,0,0,1
36,110554,37.0,37409,43101,30044,0,40.0,0,5.0,0,1,0,36851.333333333336,0,1,0,1,0,0,0,0,0,0,1
37,122845,38.0,53873,42773,26199,0,1.0,1,5.0,0,0,1,40948.333333333336,0,0,1,1,0,0,0,0,0,0,1
38,105602,39.0,37752,42562,25288,0,2.0,1,5.0,0,0,0,35200.666666666664,0,0,1,1,0,0,0,0,0,0,1
39,0,40.0,0,0,0,0,3.0,1,,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1
