,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,93603,1.0,24491,43254,25858,0,1.0,1,6.0,0,0,0,31201.0,0,0,1,1,0,0,0,0,1,0,0
1,114096,2.0,26235,61336,26525,1,2.0,1,4.0,0,0,0,38032.0,1,0,0,1,0,0,0,0,1,0,0
2,119735,3.0,30850,61913,26972,0,3.0,1,4.0,0,0,0,39911.666666666664,0,0,1,1,0,0,0,0,1,0,0
3,121807,4.0,31390,62882,27535,0,4.0,1,4.0,0,0,0,40602.333333333336,0,0,1,1,0,0,0,0,1,0,0
4,114764,5.0,29129,58215,27420,0,5.0,1,4.0,0,0,0,38254.666666666664,0,0,1,1,0,0,0,0,1,0,0
5,120838,6.0,27827,61178,31833,0,6.0,1,4.0,0,0,0,40279.333333333336,0,0,1,1,0,0,0,0,1,0,0
6,76928,7.0,20472,39025,17431,1,7.0,1,2.0,0,0,0,25642.666666666668,1,0,0,1,0,0,0,0,1,0,0
7,76083,8.0,19548,39068,17467,1,8.0,1,2.0,0,0,0,25361.0,0,0,1,1,0,0,0,0,1,0,0
8,76224,9.0,19473,39279,17472,0,9.0,1,2.0,0,0,0,25408.0,0,0,1,1,0,0,0,0,1,0,0
9,76220,10.0,19389,39382,17449,0,10.0,1,2.0,0,0,0,25406.666666666668,0,0,1,1,0,0,0,0,1,0,0
10,76142,11.0,19471,39220,17451,0,11.0,1,2.0,0,0,0,25380.666666666668,0,0,1,1,0,0,0,0,1,0,0
11,76331,12.0,19477,39363,17491,0,12.0,1,2.0,0,0,0,25443.666666666668,0,0,1,1,0,0,0,0,1,0,0
12,76519,13.0,19348,39609,17562,0,13.0,1,2.0,0,0,0,25506.333333333332,0,0,1,1,0,0,0,0,1,0,0
13,76602,14.0,19491,39522,17589,0,14.0,1,2.0,0,0,0,25534.0,0,0,1,1,0,0,0,0,1,0,0
14,76225,15.0,19417,39318,17490,0,15.0,1,2.0,0,0,0,25408.333333333332,0,0,1,1,0,0,0,0,1,0,0
15,76563,16.0,19482,39448,17633,0,16.0,1,2.0,0,0,0,25521.0,0,0,1,1,0,0,0,0,1,0,0
16,76401,17.0,19518,39347,17536,0,17.0,1,2.0,0,0,0,25467.0,0,0,1,1,0,0,0,0,1,0,0
17,76429,18.0,19496,39309,17624,0,18.0,1,2.0,0,0,0,25476.333333333332,0,0,1,1,0,0,0,0,1,0,0
18,76689,19.0,19431,39556,17702,0,19.0,1,2.0,0,0,0,25563.0,0,0,1,1,0,0,0,0,1,0,0
19,76885,20.0,19562,39662,17661,0,20.0,1,2.0,0,0,0,25628.333333333332,0,0,1,1,0,0,0,0,1,0,0
20,76993,21.0,19551,39735,17707,0,21.0,1,2.0,0,0,0,25664.333333333332,0,0,1,1,0,0,0,0,1,0,0
21,77085,22.0,19624,39681,17780,0,22.0,1,2.0,0,0,0,25695.0,0,0,1,1,0,0,0,0,1,0,0
22,81078,23.0,19624,39746,21708,0,23.0,1,2.0,0,1,0,27026.0,0,0,1,1,0,0,0,0,1,0,0
23,93981,24.0,36514,40223,17244,0,1.0,1,4.0,0,0,1,31327.0,0,1,0,0,1,0,0,0,1,0,0
24,75839,25.0,19128,39355,17356,1,2.0,1,4.0,0,0,0,25279.666666666668,0,0,1,0,1,0,0,0,0,1,0
25,76291,26.0,19365,39529,17397,0,3.0,1,3.0,0,0,0,25430.333333333332,1,0,0,0,1,0,0,0,0,1,0
26,76113,27.0,19196,39452,17465,0,4.0,1,3.0,0,0,0,25371.0,0,0,1,0,1,0,0,0,0,1,0
27,76130,28.0,19418,39286,17426,0,5.0,1,3.0,0,0,0,25376.666666666668,0,0,1,0,1,0,0,0,0,1,0
28,76166,29.0,19459,39258,17449,0,6.0,1,3.0,0,0,0,25388.666666666668,0,0,1,0,1,0,0,0,0,1,0
29,76231,30.0,19358,39466,17407,0,7.0,1,2.0,0,0,0,25410.333333333332,1,0,0,0,1,0,0,0,0,1,0
30,76329,31.0,19509,39412,17408,0,8.0,1,2.0,0,0,0,25443.0,0,0,1,0,1,0,0,0,0,1,0
31,76307,32.0,19430,39346,17531,0,9.0,1,2.0,0,0,0,25435.666666666668,0,0,1,0,1,0,0,0,0,1,0
32,76328,33.0,19416,39372,17540,0,10.0,1,2.0,0,0,0,25442.666666666668,0,0,1,0,1,0,0,0,0,1,0
33,76362,34.0,19417,39447,17498,0,11.0,1,2.0,0,0,0,25454.0,0,0,1,0,1,0,0,0,0,1,0
34,76284,35.0,19286,39499,17499,0,12.0,1,2.0,0,0,0,25428.0,0,0,1,0,1,0,0,0,0,1,0
35,76174,36.0,19394,39202,17578,0,13.0,1,2.0,0,0,0,25391.333333333332,0,0,1,0,1,0,0,0,0,1,0
36,76260,37.0,19397,39372,17491,0,14.0,1,2.0,0,0,0,25420.0,0,0,1,0,1,0,0,0,0,1,0
37,76173,38.0,19291,39319,17563,0,15.0,1,2.0,0,0,0,25391.0,0,0,1,0,1,0,0,0,0,1,0
38,76371,39.0,19425,39362,17584,0,16.0,1,2.0,0,0,0,25457.0,0,0,1,0,1,0,0,0,0,1,0
39,76628,40.0,19473,39463,17692,0,17.0,1,2.0,0,0,0,25542.666666666668,0,0,1,0,1,0,0,0,0,1,0
40,76434,41.0,19428,39393,17613,0,18.0,1,2.0,0,0,0,25478.0,0,0,1,0,1,0,0,0,0,1,0
41,76299,42.0,19499,39290,17510,0,19.0,1,2.0,0,0,0,25433.0,0,0,1,0,1,0,0,0,0,1,0
42,76571,43.0,19496,39498,17577,0,20.0,1,2.0,0,0,0,25523.666666666668,0,0,1,0,1,0,0,0,0,1,0
43,77163,44.0,19524,40084,17555,0,21.0,1,2.0,0,0,0,25721.0,0,0,1,0,1,0,0,0,0,1,0
44,77513,45.0,19886,40041,17586,0,22.0,1,3.0,0,0,0,25837.666666666668,0,1,0,0,1,0,0,0,0,1,0
45,77043,46.0,19735,39731,17577,0,23.0,1,3.0,0,0,0,25681.0,0,0,1,0,1,0,0,0,0,1,0
46,80204,47.0,19542,39343,21319,0,24.0,1,3.0,0,1,0,26734.666666666668,0,0,1,0,1,0,0,0,0,1,0
47,92919,48.0,36917,38848,17154,0,1.0,1,4.0,0,0,1,30973.0,0,1,0,0,1,0,0,0,0,0,1
48,75230,49.0,19214,38759,17257,1,2.0,1,4.0,0,0,0,25076.666666666668,0,0,1,0,1,0,0,0,0,0,1
49,75280,50.0,19221,38802,17257,0,3.0,1,4.0,0,0,0,25093.333333333332,0,0,1,0,1,0,0,0,0,0,1
50,75159,51.0,19224,38668,17267,1,4.0,1,4.0,0,0,0,25053.0,0,0,1,0,1,0,0,0,0,0,1
51,75479,52.0,19279,38901,17299,0,5.0,1,4.0,0,0,0,25159.666666666668,0,0,1,0,1,0,0,0,0,0,1
52,95844,53.0,19220,53260,23364,0,6.0,1,4.0,0,0,0,31948.0,0,0,1,0,1,0,0,0,0,0,1
53,100840,54.0,26515,51539,22786,0,7.0,1,3.0,0,0,0,33613.333333333336,1,0,0,0,1,0,0,0,0,0,1
54,113502,55.0,29842,52464,31196,0,8.0,1,3.0,0,0,0,37834.0,0,0,1,0,1,0,0,0,0,0,1
55,120298,56.0,31027,59755,29516,0,9.0,1,3.0,0,0,0,40099.333333333336,0,0,1,0,1,0,0,0,0,0,1
56,116722,57.0,31151,57100,28471,0,10.0,1,3.0,0,0,0,38907.333333333336,0,0,1,0,1,0,0,0,0,0,1
57,116786,58.0,31669,59193,25924,0,11.0,1,3.0,0,0,0,38928.666666666664,0,0,1,0,1,0,0,0,0,0,1
58,121042,59.0,30441,57368,33233,0,12.0,1,3.0,0,0,0,40347.333333333336,0,0,1,0,1,0,0,0,0,0,1
59,75382,60.0,19783,38542,17057,0,13.0,1,3.0,0,0,0,25127.333333333332,0,0,1,0,1,0,0,0,0,0,1
60,74911,61.0,19595,38230,17086,1,14.0,1,3.0,0,0,0,24970.333333333332,0,0,1,0,1,0,0,0,0,0,1
61,74283,62.0,19160,38006,17117,1,15.0,1,3.0,0,0,0,24761.0,0,0,1,0,1,0,0,0,0,0,1
62,75588,63.0,19267,39123,17198,0,16.0,1,4.0,0,0,0,25196.0,0,1,0,0,1,0,0,0,0,0,1
63,75661,64.0,19805,38634,17222,0,17.0,1,5.0,0,0,0,25220.333333333332,0,1,0,0,1,0,0,0,0,0,1
64,76051,65.0,19522,39263,17266,0,18.0,1,6.0,0,0,0,25350.333333333332,0,1,0,0,1,0,0,0,0,0,1
65,74866,66.0,19217,38341,17308,0,19.0,1,6.0,0,0,0,24955.333333333332,0,0,1,0,1,0,0,0,0,0,1
66,75715,67.0,19466,38926,17323,0,20.0,1,7.0,0,0,0,25238.333333333332,0,1,0,0,1,0,0,0,0,0,1
67,75103,68.0,19298,38464,17341,0,21.0,1,7.0,0,0,0,25034.333333333332,0,0,1,0,1,0,0,0,0,0,1
68,75188,69.0,19215,38602,17371,0,22.0,1,7.0,0,0,0,25062.666666666668,0,0,1,0,1,0,0,0,0,0,1
69,75042,70.0,19232,38486,17324,0,23.0,1,7.0,0,0,0,25014.0,0,0,1,0,1,0,0,0,0,0,1
70,75799,71.0,19282,39045,17472,0,24.0,1,7.0,0,0,0,25266.333333333332,0,0,1,0,1,0,0,0,0,0,1
