,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,133704,1.0,33106,44058,56540,0,6.0,1,6.0,0,0,0,44568.0,0,0,1,1,0,0,0,0,1,0,0
1,0,2.0,50487,42119,65772,0,6.0,0,4.0,0,0,0,52792.666666666664,1,0,0,1,0,0,0,0,1,0,0
2,148927,3.0,42521,41010,65396,1,7.0,0,4.0,0,0,0,49642.333333333336,0,0,1,1,0,0,0,0,1,0,0
3,148945,4.0,39045,41701,68199,0,8.0,0,4.0,0,0,0,49648.333333333336,0,0,1,1,0,0,0,0,1,0,0
4,142740,5.0,34729,43091,64920,1,9.0,0,4.0,0,0,0,47580.0,0,0,1,1,0,0,0,0,1,0,0
5,98921,6.0,25408,29801,43712,1,10.0,0,4.0,0,0,0,32973.666666666664,0,0,1,1,0,0,0,0,1,0,0
6,98985,7.0,25288,29762,43935,0,11.0,0,4.0,0,0,0,32995.0,0,0,1,1,0,0,0,0,1,0,0
7,98696,8.0,24804,29870,44022,1,12.0,0,4.0,0,0,0,32898.666666666664,0,0,1,1,0,0,0,0,1,0,0
8,98281,9.0,25191,29512,43578,1,13.0,0,3.0,0,0,0,32760.333333333332,1,0,0,1,0,0,0,0,1,0,0
9,97998,10.0,24744,29873,43381,1,14.0,0,3.0,0,0,0,32666.0,0,0,1,1,0,0,0,0,1,0,0
10,97588,11.0,24664,29616,43308,1,15.0,0,3.0,0,0,0,32529.333333333332,0,0,1,1,0,0,0,0,1,0,0
11,97298,12.0,24479,29641,43178,1,16.0,0,3.0,0,0,0,32432.666666666668,0,0,1,1,0,0,0,0,1,0,0
12,97026,13.0,24436,29565,43025,1,17.0,0,3.0,0,0,0,32342.0,0,0,1,1,0,0,0,0,1,0,0
13,97101,14.0,24436,29563,43102,0,18.0,0,3.0,0,0,0,32367.0,0,0,1,1,0,0,0,0,1,0,0
14,97055,15.0,24356,29650,43049,0,19.0,0,3.0,0,0,0,32351.666666666668,0,0,1,1,0,0,0,0,1,0,0
15,97071,16.0,24445,29745,42881,0,20.0,0,3.0,0,0,0,32357.0,0,0,1,1,0,0,0,0,1,0,0
16,96925,17.0,24383,29705,42837,1,21.0,0,3.0,0,0,0,32308.333333333332,0,0,1,1,0,0,0,0,1,0,0
17,96814,18.0,24420,29671,42723,1,22.0,0,3.0,0,0,0,32271.333333333332,0,0,1,1,0,0,0,0,1,0,0
18,96608,19.0,24367,29621,42620,1,23.0,0,3.0,0,0,0,32202.666666666668,0,0,1,1,0,0,0,0,0,1,0
19,96562,20.0,24311,29579,42672,1,24.0,0,3.0,0,0,0,32187.333333333332,0,0,1,1,0,0,0,0,0,1,0
20,96461,21.0,24298,29538,42625,1,25.0,0,3.0,0,0,0,32153.666666666668,0,0,1,1,0,0,0,0,0,1,0
21,96465,22.0,24365,29524,42576,0,26.0,0,3.0,0,0,0,32155.0,0,0,1,1,0,0,0,0,0,1,0
22,96624,23.0,24290,29562,42772,0,27.0,0,3.0,0,0,0,32208.0,0,0,1,1,0,0,0,0,0,1,0
23,96647,24.0,24345,29640,42662,0,28.0,0,3.0,0,0,0,32215.666666666668,0,0,1,1,0,0,0,0,0,1,0
