Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:10.523000,VER,33,0 days 00:01:38.437000,1.0,,,,,0 days 00:00:42.787000,0 days 00:00:19.756000,,0 days 00:19:51.229000,0 days 00:20:10.621000,274.0,306.0,252.0,304.0,False,nan,,True,Red Bull Racing,0 days 00:18:31.869000,2018-10-07 05:13:32.001,1,3.0,False,,False,False
0 days 00:21:45.634000,VER,33,0 days 00:01:35.111000,2.0,1.0,,,0 days 00:00:34.302000,0 days 00:00:42.501000,0 days 00:00:18.308000,0 days 00:20:44.820000,0 days 00:21:27.321000,0 days 00:21:45.629000,268.0,302.0,257.0,295.0,True,SUPERSOFT,4.0,False,Red Bull Racing,0 days 00:20:10.523000,2018-10-07 05:15:10.655,1,3.0,False,,False,True
0 days 00:23:20.894000,VER,33,0 days 00:01:35.260000,3.0,1.0,,,0 days 00:00:34.148000,0 days 00:00:42.750000,0 days 00:00:18.362000,0 days 00:22:19.777000,0 days 00:23:02.527000,0 days 00:23:20.889000,,301.0,258.0,294.0,False,SUPERSOFT,5.0,False,Red Bull Racing,0 days 00:21:45.634000,2018-10-07 05:16:45.766,1,3.0,False,,False,True
0 days 00:25:33.596000,VER,33,0 days 00:02:12.702000,4.0,1.0,,,0 days 00:00:43.978000,0 days 00:00:55.136000,0 days 00:00:33.588000,0 days 00:24:04.867000,0 days 00:25:00.003000,0 days 00:25:33.591000,152.0,166.0,185.0,196.0,False,SUPERSOFT,6.0,False,Red Bull Racing,0 days 00:23:20.894000,2018-10-07 05:18:21.026,14,3.0,False,,False,False
0 days 00:27:55.916000,VER,33,0 days 00:02:22.320000,5.0,1.0,,,0 days 00:00:48.790000,0 days 00:01:05.022000,0 days 00:00:28.508000,0 days 00:26:22.381000,0 days 00:27:27.403000,0 days 00:27:55.911000,198.0,216.0,103.0,125.0,False,SUPERSOFT,7.0,False,Red Bull Racing,0 days 00:25:33.596000,2018-10-07 05:20:33.728,4,3.0,False,,False,False
0 days 00:30:23.636000,VER,33,0 days 00:02:27.720000,6.0,1.0,,,0 days 00:00:58.311000,0 days 00:01:02.695000,0 days 00:00:26.714000,0 days 00:28:54.222000,0 days 00:29:56.917000,0 days 00:30:23.631000,190.0,266.0,231.0,166.0,False,SUPERSOFT,8.0,False,Red Bull Racing,0 days 00:27:55.916000,2018-10-07 05:22:56.048,4,3.0,False,,False,False
0 days 00:32:51.873000,VER,33,0 days 00:02:28.237000,7.0,1.0,,,0 days 00:00:54.202000,0 days 00:01:12.434000,0 days 00:00:21.601000,0 days 00:31:17.833000,0 days 00:32:30.267000,0 days 00:32:51.868000,184.0,142.0,263.0,266.0,False,SUPERSOFT,9.0,False,Red Bull Racing,0 days 00:30:23.636000,2018-10-07 05:25:23.768,41,3.0,False,,False,False
0 days 00:34:28.676000,VER,33,0 days 00:01:36.803000,8.0,1.0,,,0 days 00:00:34.512000,0 days 00:00:43.876000,0 days 00:00:18.415000,0 days 00:33:26.380000,0 days 00:34:10.256000,0 days 00:34:28.671000,273.0,301.0,259.0,290.0,False,SUPERSOFT,10.0,False,Red Bull Racing,0 days 00:32:51.873000,2018-10-07 05:27:52.005,12,3.0,False,,False,True
0 days 00:36:03.769000,VER,33,0 days 00:01:35.093000,9.0,1.0,,,0 days 00:00:34.041000,0 days 00:00:42.712000,0 days 00:00:18.340000,0 days 00:35:02.712000,0 days 00:35:45.424000,0 days 00:36:03.764000,269.0,302.0,258.0,295.0,True,SUPERSOFT,11.0,False,Red Bull Racing,0 days 00:34:28.676000,2018-10-07 05:29:28.808,1,3.0,False,,False,True
0 days 00:37:38.896000,VER,33,0 days 00:01:35.127000,10.0,1.0,,,0 days 00:00:34.205000,0 days 00:00:42.667000,0 days 00:00:18.255000,0 days 00:36:37.969000,0 days 00:37:20.636000,0 days 00:37:38.891000,268.0,301.0,258.0,296.0,False,SUPERSOFT,12.0,False,Red Bull Racing,0 days 00:36:03.769000,2018-10-07 05:31:03.901,1,3.0,False,,False,True
0 days 00:39:14.290000,VER,33,0 days 00:01:35.394000,11.0,1.0,,,0 days 00:00:34.162000,0 days 00:00:42.702000,0 days 00:00:18.530000,0 days 00:38:13.053000,0 days 00:38:55.755000,0 days 00:39:14.285000,,301.0,255.0,294.0,False,SUPERSOFT,13.0,False,Red Bull Racing,0 days 00:37:38.896000,2018-10-07 05:32:39.028,1,3.0,False,,False,True
0 days 00:40:49.604000,VER,33,0 days 00:01:35.314000,12.0,1.0,,,0 days 00:00:34.184000,0 days 00:00:42.749000,0 days 00:00:18.381000,0 days 00:39:48.469000,0 days 00:40:31.218000,0 days 00:40:49.599000,,300.0,258.0,293.0,False,SUPERSOFT,14.0,False,Red Bull Racing,0 days 00:39:14.290000,2018-10-07 05:34:14.422,1,3.0,False,,False,True
0 days 00:42:25.019000,VER,33,0 days 00:01:35.415000,13.0,1.0,,,0 days 00:00:34.216000,0 days 00:00:42.751000,0 days 00:00:18.448000,0 days 00:41:23.815000,0 days 00:42:06.566000,0 days 00:42:25.014000,269.0,301.0,257.0,295.0,False,SUPERSOFT,15.0,False,Red Bull Racing,0 days 00:40:49.604000,2018-10-07 05:35:49.736,1,3.0,False,,False,True
0 days 00:44:00.423000,VER,33,0 days 00:01:35.404000,14.0,1.0,,,0 days 00:00:34.250000,0 days 00:00:42.776000,0 days 00:00:18.378000,0 days 00:42:59.264000,0 days 00:43:42.040000,0 days 00:44:00.418000,,301.0,258.0,295.0,False,SUPERSOFT,16.0,False,Red Bull Racing,0 days 00:42:25.019000,2018-10-07 05:37:25.151,1,3.0,False,,False,True
0 days 00:45:35.634000,VER,33,0 days 00:01:35.211000,15.0,1.0,,,0 days 00:00:34.093000,0 days 00:00:42.707000,0 days 00:00:18.411000,0 days 00:44:34.511000,0 days 00:45:17.218000,0 days 00:45:35.629000,,303.0,258.0,295.0,False,SUPERSOFT,17.0,False,Red Bull Racing,0 days 00:44:00.423000,2018-10-07 05:39:00.555,1,3.0,False,,False,True
0 days 00:47:10.809000,VER,33,0 days 00:01:35.175000,16.0,1.0,,,0 days 00:00:34.070000,0 days 00:00:42.746000,0 days 00:00:18.359000,0 days 00:46:09.699000,0 days 00:46:52.445000,0 days 00:47:10.804000,271.0,303.0,258.0,297.0,False,SUPERSOFT,18.0,False,Red Bull Racing,0 days 00:45:35.634000,2018-10-07 05:40:35.766,1,3.0,False,,False,True
0 days 00:48:46.116000,VER,33,0 days 00:01:35.307000,17.0,1.0,,,0 days 00:00:34.169000,0 days 00:00:42.799000,0 days 00:00:18.339000,0 days 00:47:44.973000,0 days 00:48:27.772000,0 days 00:48:46.111000,270.0,303.0,259.0,298.0,False,SUPERSOFT,19.0,False,Red Bull Racing,0 days 00:47:10.809000,2018-10-07 05:42:10.941,1,3.0,False,,False,True
0 days 00:50:21.598000,VER,33,0 days 00:01:35.482000,18.0,1.0,,,0 days 00:00:34.272000,0 days 00:00:42.827000,0 days 00:00:18.383000,0 days 00:49:20.383000,0 days 00:50:03.210000,0 days 00:50:21.593000,269.0,303.0,258.0,299.0,False,SUPERSOFT,20.0,False,Red Bull Racing,0 days 00:48:46.116000,2018-10-07 05:43:46.248,1,3.0,False,,False,True
0 days 00:51:56.985000,VER,33,0 days 00:01:35.387000,19.0,1.0,,,0 days 00:00:34.215000,0 days 00:00:42.804000,0 days 00:00:18.368000,0 days 00:50:55.808000,0 days 00:51:38.612000,0 days 00:51:56.980000,270.0,302.0,259.0,297.0,False,SUPERSOFT,21.0,False,Red Bull Racing,0 days 00:50:21.598000,2018-10-07 05:45:21.730,1,3.0,False,,False,True
0 days 00:53:32.368000,VER,33,0 days 00:01:35.383000,20.0,1.0,,,0 days 00:00:34.154000,0 days 00:00:42.825000,0 days 00:00:18.404000,0 days 00:52:31.134000,0 days 00:53:13.959000,0 days 00:53:32.363000,269.0,301.0,258.0,296.0,False,SUPERSOFT,22.0,False,Red Bull Racing,0 days 00:51:56.985000,2018-10-07 05:46:57.117,1,3.0,False,,False,True
0 days 00:55:09.829000,VER,33,0 days 00:01:37.461000,21.0,1.0,,0 days 00:55:08.521000,0 days 00:00:34.225000,0 days 00:00:42.808000,0 days 00:00:20.428000,0 days 00:54:06.588000,0 days 00:54:49.396000,0 days 00:55:09.824000,272.0,301.0,,295.0,False,SUPERSOFT,23.0,False,Red Bull Racing,0 days 00:53:32.368000,2018-10-07 05:48:32.500,1,3.0,False,,False,False
0 days 00:57:08.700000,VER,33,0 days 00:01:58.871000,22.0,2.0,0 days 00:55:37.741000,,0 days 00:00:58.562000,0 days 00:00:42.244000,0 days 00:00:18.065000,0 days 00:56:08.386000,0 days 00:56:50.630000,0 days 00:57:08.695000,276.0,302.0,260.0,300.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:55:09.829000,2018-10-07 05:50:09.961,1,4.0,False,,False,False
