,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,96074,1.0,45131,27209,23734,0,1.0,1,19.0,0,0,1,32024.666666666668,0,0,1,0,0,1,0,0,1,0,0
1,76649,2.0,26563,26447,23639,1,2.0,1,19.0,0,0,0,25549.666666666668,0,0,1,0,0,1,0,0,1,0,0
2,77812,3.0,26550,26799,24463,0,3.0,1,19.0,0,0,0,25937.333333333332,0,0,1,0,0,1,0,0,1,0,0
3,77604,4.0,26703,26795,24106,0,4.0,1,18.0,0,0,0,25868.0,1,0,0,0,0,1,0,0,1,0,0
4,78371,5.0,27239,27265,23867,0,5.0,1,18.0,0,0,0,26123.666666666668,0,0,1,0,0,1,0,0,1,0,0
5,79362,6.0,27575,27567,24220,0,6.0,1,18.0,0,0,0,26454.0,0,0,1,0,0,1,0,0,1,0,0
6,78012,7.0,26869,27178,23965,0,7.0,1,18.0,0,0,0,26004.0,0,0,1,0,0,1,0,0,1,0,0
7,81601,8.0,26934,27366,27301,0,8.0,1,19.0,0,1,0,27200.333333333332,0,1,0,0,0,1,0,0,1,0,0
8,93499,9.0,44555,25847,23097,0,1.0,1,19.0,0,0,1,31166.333333333332,0,0,1,0,1,0,0,0,1,0,0
9,74596,10.0,25987,25568,23041,1,2.0,1,19.0,0,0,0,24865.333333333332,0,0,1,0,1,0,0,0,1,0,0
10,74728,11.0,26029,25733,22966,0,3.0,1,18.0,0,0,0,24909.333333333332,1,0,0,0,1,0,0,0,1,0,0
11,75180,12.0,26067,25906,23207,0,4.0,1,18.0,0,0,0,25060.0,0,0,1,0,1,0,0,0,1,0,0
12,75293,13.0,25961,26189,23143,0,5.0,1,18.0,0,0,0,25097.666666666668,0,0,1,0,1,0,0,0,1,0,0
13,75687,14.0,26121,26244,23322,0,6.0,1,18.0,0,0,0,25229.0,0,0,1,0,1,0,0,0,1,0,0
14,77590,15.0,26519,26974,24097,0,7.0,1,17.0,0,0,0,25863.333333333332,1,0,0,0,1,0,0,0,1,0,0
15,75256,16.0,26017,26095,23144,0,8.0,1,17.0,0,0,0,25085.333333333332,0,0,1,0,1,0,0,0,1,0,0
16,76474,17.0,26239,26676,23559,0,9.0,1,17.0,0,0,0,25491.333333333332,0,0,1,0,1,0,0,0,1,0,0
17,77510,18.0,26536,27146,23828,0,10.0,1,16.0,0,0,0,25836.666666666668,1,0,0,0,1,0,0,0,1,0,0
18,76733,19.0,26440,26610,23683,0,11.0,1,16.0,0,0,0,25577.666666666668,0,0,1,0,1,0,0,0,1,0,0
19,75221,20.0,25869,26150,23202,0,12.0,1,15.0,0,0,0,25073.666666666668,1,0,0,0,1,0,0,0,1,0,0
20,75903,21.0,25932,26634,23337,0,13.0,1,15.0,0,0,0,25301.0,0,0,1,0,1,0,0,0,1,0,0
21,76361,22.0,26332,26644,23385,0,14.0,1,15.0,0,0,0,25453.666666666668,0,0,1,0,1,0,0,0,1,0,0
22,76828,23.0,26256,27045,23527,0,15.0,1,14.0,0,0,0,25609.333333333332,1,0,0,0,1,0,0,0,1,0,0
23,75819,24.0,26163,26302,23354,0,16.0,1,14.0,0,0,0,25273.0,0,0,1,0,1,0,0,0,1,0,0
24,76279,25.0,26224,26690,23365,0,17.0,1,14.0,0,0,0,25426.333333333332,0,0,1,0,1,0,0,0,0,1,0
25,77294,26.0,26417,27357,23520,0,18.0,1,14.0,0,0,0,25764.666666666668,0,0,1,0,1,0,0,0,0,1,0
26,77235,27.0,26592,27345,23298,0,19.0,1,13.0,0,0,0,25745.0,1,0,0,0,1,0,0,0,0,1,0
27,76494,28.0,26589,26724,23181,0,20.0,1,11.0,0,0,0,25498.0,1,0,0,0,1,0,0,0,0,1,0
28,76250,29.0,26488,26606,23156,0,21.0,1,11.0,0,0,0,25416.666666666668,0,0,1,0,1,0,0,0,0,1,0
29,76282,30.0,26396,26631,23255,0,22.0,1,11.0,0,0,0,25427.333333333332,0,0,1,0,1,0,0,0,0,1,0
30,76336,31.0,26434,26572,23330,0,23.0,1,10.0,0,0,0,25445.333333333332,1,0,0,0,1,0,0,0,0,1,0
31,76421,32.0,26342,26754,23325,0,24.0,1,9.0,0,0,0,25473.666666666668,1,0,0,0,1,0,0,0,0,1,0
32,76468,33.0,26530,26633,23305,0,25.0,1,9.0,0,0,0,25489.333333333332,0,0,1,0,1,0,0,0,0,1,0
33,76105,34.0,26243,26785,23077,0,26.0,1,8.0,0,0,0,25368.333333333332,1,0,0,0,1,0,0,0,0,1,0
34,76736,35.0,26473,27004,23259,0,27.0,1,8.0,0,0,0,25578.666666666668,0,0,1,0,1,0,0,0,0,1,0
35,76364,36.0,26552,26736,23076,0,28.0,1,8.0,0,0,0,25454.666666666668,0,0,1,0,1,0,0,0,0,1,0
36,79444,37.0,26334,28782,24328,0,29.0,1,8.0,0,0,0,26481.333333333332,0,0,1,0,1,0,0,0,0,1,0
37,76624,38.0,26947,26424,23253,0,30.0,1,8.0,0,0,0,25541.333333333332,0,0,1,0,1,0,0,0,0,1,0
38,75822,39.0,26202,26523,23097,0,31.0,1,8.0,0,0,0,25274.0,0,0,1,0,1,0,0,0,0,1,0
39,76213,40.0,26436,26633,23144,0,32.0,1,8.0,0,0,0,25404.333333333332,0,0,1,0,1,0,0,0,0,1,0
40,76556,41.0,26348,26783,23425,0,33.0,1,8.0,0,0,0,25518.666666666668,0,0,1,0,1,0,0,0,0,1,0
41,76716,42.0,26739,26569,23408,0,34.0,1,7.0,0,0,0,25572.0,1,0,0,0,1,0,0,0,0,1,0
42,75800,43.0,26234,26311,23255,0,35.0,1,7.0,0,0,0,25266.666666666668,0,0,1,0,1,0,0,0,0,1,0
43,75652,44.0,26010,26472,23170,0,36.0,1,7.0,0,0,0,25217.333333333332,0,0,1,0,1,0,0,0,0,1,0
44,77947,45.0,27711,26905,23331,0,37.0,1,7.0,0,0,0,25982.333333333332,0,0,1,0,1,0,0,0,0,1,0
45,77933,46.0,27613,26927,23393,0,38.0,1,7.0,0,0,0,25977.666666666668,0,0,1,0,1,0,0,0,0,1,0
46,79540,47.0,26147,26786,26607,0,39.0,1,9.0,0,1,0,26513.333333333332,0,1,0,0,1,0,0,0,0,1,0
47,92886,48.0,43584,26070,23232,0,1.0,1,11.0,0,0,1,30962.0,0,1,0,1,0,0,0,0,0,0,1
48,73534,49.0,25718,25223,22593,1,2.0,1,11.0,0,0,0,24511.333333333332,0,0,1,1,0,0,0,0,0,0,1
49,73511,50.0,25618,25252,22641,1,3.0,1,11.0,0,0,0,24503.666666666668,0,0,1,1,0,0,0,0,0,0,1
50,74208,51.0,25562,25703,22943,0,4.0,1,11.0,0,0,0,24736.0,0,0,1,1,0,0,0,0,0,0,1
51,74522,52.0,25795,25833,22894,0,5.0,1,11.0,0,0,0,24840.666666666668,0,0,1,1,0,0,0,0,0,0,1
52,75497,53.0,26279,26174,23044,0,6.0,1,11.0,0,0,0,25165.666666666668,0,0,1,1,0,0,0,0,0,0,1
53,74412,54.0,25704,25774,22934,0,7.0,1,10.0,0,0,0,24804.0,1,0,0,1,0,0,0,0,0,0,1
54,74056,55.0,25804,25548,22704,0,8.0,1,10.0,0,0,0,24685.333333333332,0,0,1,1,0,0,0,0,0,0,1
55,73913,56.0,25592,25615,22706,0,9.0,1,10.0,0,0,0,24637.666666666668,0,0,1,1,0,0,0,0,0,0,1
56,73581,57.0,25481,25503,22597,0,10.0,1,10.0,0,0,0,24527.0,0,0,1,1,0,0,0,0,0,0,1
57,73609,58.0,25478,25511,22620,0,11.0,1,10.0,0,0,0,24536.333333333332,0,0,1,1,0,0,0,0,0,0,1
58,73461,59.0,25532,25503,22426,1,12.0,1,10.0,0,0,0,24487.0,0,0,1,1,0,0,0,0,0,0,1
59,73527,60.0,25379,25535,22613,0,13.0,1,10.0,0,0,0,24509.0,0,0,1,1,0,0,0,0,0,0,1
