Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
51,74460,52.0,20654,23953,29853,0,36.0,1,3.0,0,0,0,24820.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
52,74332,53.0,20428,23770,30134,1,37.0,1,3.0,0,0,0,24777.33333333333,0,0,1,1,0,0,0,0,0,0,1,VER,7
53,74132,54.0,20421,23581,30130,1,38.0,1,3.0,0,0,0,24710.666666666668,0,0,1,1,0,0,0,0,0,0,1,VER,7
54,74217,55.0,20472,23619,30126,0,39.0,1,3.0,0,0,0,24739.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
55,74437,56.0,20627,23652,30158,0,40.0,1,3.0,0,0,0,24812.33333333333,0,0,1,1,0,0,0,0,0,0,1,VER,7
56,75059,57.0,20663,23958,30438,0,41.0,1,3.0,0,0,0,25019.666666666668,0,0,1,1,0,0,0,0,0,0,1,VER,7
57,74988,58.0,20921,23910,30157,0,42.0,1,3.0,0,0,0,24996.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
58,74687,59.0,20645,23972,30070,0,43.0,1,3.0,0,0,0,24895.666666666668,0,0,1,1,0,0,0,0,0,0,1,VER,7
59,74781,60.0,20817,23924,30040,0,44.0,1,3.0,0,0,0,24927.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
60,74298,61.0,20527,23678,30093,0,45.0,1,3.0,0,0,0,24766.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
61,74184,62.0,20383,23669,30132,0,46.0,1,3.0,0,0,0,24728.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
62,74352,63.0,20580,23659,30113,0,47.0,1,3.0,0,0,0,24784.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
63,74274,64.0,20825,23551,29898,0,48.0,1,3.0,0,0,0,24758.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
64,73864,65.0,20411,23535,29918,1,49.0,1,3.0,0,0,0,24621.33333333333,0,0,1,1,0,0,0,0,0,0,1,VER,7
65,73999,66.0,20387,23644,29968,0,50.0,1,3.0,0,0,0,24666.33333333333,0,0,1,1,0,0,0,0,0,0,1,VER,7
66,74594,67.0,20410,24175,30009,0,51.0,1,3.0,0,0,0,24864.666666666668,0,0,1,1,0,0,0,0,0,0,1,VER,7
67,74262,68.0,20537,23894,29831,0,52.0,1,3.0,0,0,0,24754.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
68,74448,69.0,20700,23762,29986,0,53.0,1,3.0,0,0,0,24816.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
69,74037,70.0,20493,23698,29846,0,54.0,1,3.0,0,0,0,24679.0,0,0,1,1,0,0,0,0,0,0,1,VER,7
0,108328,1.0,28139,37002,43187,0,4.0,1,7.0,0,0,0,36109.333333333336,0,0,1,1,0,0,0,0,1,0,0,RIC,7
1,128844,2.0,35219,47649,45976,1,4.0,0,5.0,0,0,0,42948.0,1,0,0,1,0,0,0,0,1,0,0,RIC,7
2,124477,3.0,39882,39797,44798,1,5.0,0,5.0,0,0,0,41492.333333333336,0,0,1,1,0,0,0,0,1,0,0,RIC,7
3,123891,4.0,36456,38731,48704,1,6.0,0,5.0,0,0,0,41297.0,0,0,1,1,0,0,0,0,1,0,0,RIC,7
4,78481,5.0,22273,25206,31002,1,7.0,0,5.0,0,0,0,26160.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
5,77185,6.0,21529,24861,30795,1,8.0,0,5.0,0,0,0,25728.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
6,76698,7.0,21408,24611,30679,1,9.0,0,5.0,0,0,0,25566.0,0,0,1,1,0,0,0,0,1,0,0,RIC,7
7,76789,8.0,21345,24706,30738,0,10.0,0,5.0,0,0,0,25596.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
8,77020,9.0,21448,24770,30802,0,11.0,0,5.0,0,0,0,25673.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
9,76359,10.0,21283,24579,30497,1,12.0,0,5.0,0,0,0,25453.0,0,0,1,1,0,0,0,0,1,0,0,RIC,7
10,76235,11.0,21080,24504,30651,1,13.0,0,5.0,0,0,0,25411.666666666668,0,0,1,1,0,0,0,0,1,0,0,RIC,7
11,76382,12.0,21113,24605,30664,0,14.0,0,5.0,0,0,0,25460.666666666668,0,0,1,1,0,0,0,0,1,0,0,RIC,7
12,76456,13.0,21267,24501,30688,0,15.0,0,5.0,0,0,0,25485.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
13,76303,14.0,21170,24493,30640,0,16.0,0,5.0,0,0,0,25434.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
14,76248,15.0,21211,24465,30572,0,17.0,0,5.0,0,0,0,25416.0,0,0,1,1,0,0,0,0,1,0,0,RIC,7
15,75807,16.0,21191,24342,30274,1,18.0,0,3.0,0,0,0,25269.0,1,0,0,1,0,0,0,0,1,0,0,RIC,7
16,91042,17.0,20710,24143,46189,0,19.0,0,4.0,0,1,0,30347.33333333333,0,1,0,1,0,0,0,0,1,0,0,RIC,7
17,78361,18.0,23136,24548,30677,0,1.0,1,5.0,0,0,1,26120.33333333333,0,1,0,1,0,0,0,0,1,0,0,RIC,7
18,75687,19.0,21037,24287,30363,1,2.0,1,5.0,0,0,0,25229.0,0,0,1,1,0,0,0,0,1,0,0,RIC,7
19,75996,20.0,21106,24342,30548,0,3.0,1,5.0,0,0,0,25332.0,0,0,1,1,0,0,0,0,1,0,0,RIC,7
20,75835,21.0,20926,24472,30437,0,4.0,1,5.0,0,0,0,25278.33333333333,0,0,1,1,0,0,0,0,1,0,0,RIC,7
21,75764,22.0,21020,24294,30450,0,5.0,1,5.0,0,0,0,25254.666666666668,0,0,1,1,0,0,0,0,1,0,0,RIC,7
22,76064,23.0,21067,24411,30586,0,6.0,1,5.0,0,0,0,25354.666666666668,0,0,1,1,0,0,0,0,1,0,0,RIC,7
23,76113,24.0,21066,24477,30570,0,7.0,1,5.0,0,0,0,25371.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
24,75677,25.0,20949,24299,30429,1,8.0,1,5.0,0,0,0,25225.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
25,75467,26.0,20811,24253,30403,1,9.0,1,5.0,0,0,0,25155.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
26,75539,27.0,20821,24306,30412,0,10.0,1,5.0,0,0,0,25179.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
27,75489,28.0,20812,24264,30413,0,11.0,1,5.0,0,0,0,25163.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
28,75529,29.0,20915,24163,30451,0,12.0,1,5.0,0,0,0,25176.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
29,75439,30.0,20913,24107,30419,1,13.0,1,5.0,0,0,0,25146.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
30,75432,31.0,20789,24167,30476,1,14.0,1,5.0,0,0,0,25144.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
31,76102,32.0,21073,24509,30520,0,15.0,1,4.0,0,0,0,25367.33333333333,1,0,0,1,0,0,0,0,0,1,0,RIC,7
32,75819,33.0,20889,24337,30593,0,16.0,1,4.0,0,0,0,25273.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
33,75337,34.0,20845,24100,30392,1,17.0,1,4.0,0,0,0,25112.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
34,75055,35.0,20725,23962,30368,1,18.0,1,4.0,0,0,0,25018.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
35,75061,36.0,20621,24078,30362,0,19.0,1,4.0,0,0,0,25020.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
36,75076,37.0,20642,24124,30310,0,20.0,1,4.0,0,0,0,25025.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
37,74841,38.0,20554,24012,30275,1,21.0,1,4.0,0,0,0,24947.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
38,76145,39.0,21267,24648,30230,0,22.0,1,4.0,0,0,0,25381.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
39,75100,40.0,20659,24081,30360,0,23.0,1,4.0,0,0,0,25033.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
40,74777,41.0,20605,23922,30250,1,24.0,1,4.0,0,0,0,24925.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
41,75260,42.0,20549,24169,30542,0,25.0,1,4.0,0,0,0,25086.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
42,75655,43.0,21001,24209,30445,0,26.0,1,4.0,0,0,0,25218.33333333333,0,0,1,1,0,0,0,0,0,1,0,RIC,7
43,74703,44.0,20586,23853,30264,1,27.0,1,4.0,0,0,0,24901.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
44,74909,45.0,20688,23895,30326,0,28.0,1,4.0,0,0,0,24969.666666666668,0,0,1,1,0,0,0,0,0,1,0,RIC,7
45,74667,46.0,20563,23884,30220,1,29.0,1,4.0,0,0,0,24889.0,0,0,1,1,0,0,0,0,0,1,0,RIC,7
46,75131,47.0,20621,24167,30343,0,30.0,1,4.0,0,0,0,25043.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
47,75237,48.0,21097,24144,29996,0,31.0,1,4.0,0,0,0,25079.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
48,75062,49.0,20699,24009,30354,0,32.0,1,4.0,0,0,0,25020.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
49,74779,50.0,20655,23838,30286,0,33.0,1,4.0,0,0,0,24926.33333333333,0,0,1,1,0,0,0,0,0,0,1,RIC,7
50,75123,51.0,20920,23975,30228,0,34.0,1,4.0,0,0,0,25041.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
51,74475,52.0,20560,23762,30153,1,35.0,1,4.0,0,0,0,24825.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
52,74456,53.0,20542,23832,30082,1,36.0,1,4.0,0,0,0,24818.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
53,74757,54.0,20706,24066,29985,0,37.0,1,4.0,0,0,0,24919.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
54,74198,55.0,20417,23704,30077,1,38.0,1,4.0,0,0,0,24732.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
55,75143,56.0,20642,24091,30410,0,39.0,1,4.0,0,0,0,25047.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
56,75085,57.0,20774,24058,30253,0,40.0,1,4.0,0,0,0,25028.33333333333,0,0,1,1,0,0,0,0,0,0,1,RIC,7
57,74625,58.0,20519,23890,30216,0,41.0,1,4.0,0,0,0,24875.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
58,74159,59.0,20349,23727,30083,1,42.0,1,4.0,0,0,0,24719.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
59,74696,60.0,20577,23879,30240,0,43.0,1,4.0,0,0,0,24898.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
60,74704,61.0,20628,23895,30181,0,44.0,1,4.0,0,0,0,24901.33333333333,0,0,1,1,0,0,0,0,0,0,1,RIC,7
61,74499,62.0,20453,23961,30085,0,45.0,1,4.0,0,0,0,24833.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
62,74596,63.0,20565,23863,30168,0,46.0,1,4.0,0,0,0,24865.33333333333,0,0,1,1,0,0,0,0,0,0,1,RIC,7
63,74886,64.0,20738,23885,30263,0,47.0,1,4.0,0,0,0,24962.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
64,74865,65.0,20592,24183,30090,0,48.0,1,4.0,0,0,0,24955.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
65,74354,66.0,20460,23814,30080,0,49.0,1,4.0,0,0,0,24784.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
66,74743,67.0,20860,24109,29774,0,50.0,1,4.0,0,0,0,24914.33333333333,0,0,1,1,0,0,0,0,0,0,1,RIC,7
67,75252,68.0,21159,23904,30189,0,51.0,1,4.0,0,0,0,25084.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
68,73839,69.0,20285,23607,29947,1,52.0,1,4.0,0,0,0,24613.0,0,0,1,1,0,0,0,0,0,0,1,RIC,7
69,73835,70.0,20267,23704,29864,1,53.0,1,4.0,0,0,0,24611.666666666668,0,0,1,1,0,0,0,0,0,0,1,RIC,7
0,152833,1.0,23363,49877,79593,0,4.0,0,10.0,0,0,0,50944.333333333336,0,0,1,1,0,0,0,0,1,0,0,VER,21
1,0,2.0,25381,73272,60658,0,5.0,0,9.0,0,0,0,53103.66666666666,1,0,0,1,0,0,0,0,1,0,0,VER,21
2,0,3.0,28359,68688,60044,0,6.0,0,9.0,0,0,0,52363.66666666666,0,0,1,1,0,0,0,0,1,0,0,VER,21
3,0,4.0,30725,68968,59718,0,7.0,0,9.0,0,0,0,53137.0,0,0,1,1,0,0,0,0,1,0,0,VER,21
4,107363,5.0,18705,45330,43328,1,8.0,0,9.0,0,0,0,35787.666666666664,0,0,1,1,0,0,0,0,1,0,0,VER,21
5,106601,6.0,18572,44992,43037,1,9.0,0,7.0,0,0,0,35533.666666666664,1,0,0,1,0,0,0,0,1,0,0,VER,21
6,131879,7.0,18397,57844,55638,0,10.0,0,6.0,0,0,0,43959.66666666666,1,0,0,1,0,0,0,0,1,0,0,VER,21
7,132348,8.0,28798,56718,46832,0,11.0,0,4.0,0,0,0,44116.0,1,0,0,1,0,0,0,0,1,0,0,VER,21
8,104367,9.0,18056,44077,42234,1,12.0,0,4.0,0,0,0,34789.0,0,0,1,1,0,0,0,0,1,0,0,VER,21
9,104045,10.0,18124,44230,41691,1,13.0,0,4.0,0,0,0,34681.666666666664,0,0,1,1,0,0,0,0,1,0,0,VER,21
10,104374,11.0,18216,44125,42033,0,14.0,0,4.0,0,0,0,34791.333333333336,0,0,1,1,0,0,0,0,1,0,0,VER,21
11,104523,12.0,18088,44299,42136,0,15.0,0,4.0,0,0,0,34841.0,0,0,1,1,0,0,0,0,1,0,0,VER,21
12,104875,13.0,18092,44014,42769,0,16.0,0,4.0,0,0,0,34958.333333333336,0,0,1,1,0,0,0,0,1,0,0,VER,21
13,105032,14.0,18214,43862,42956,0,17.0,0,4.0,0,0,0,35010.666666666664,0,0,1,1,0,0,0,0,1,0,0,VER,21
14,105176,15.0,18083,44488,42605,0,18.0,0,4.0,0,0,0,35058.666666666664,0,0,1,1,0,0,0,0,1,0,0,VER,21
15,105100,16.0,18284,44450,42366,0,19.0,0,3.0,0,0,0,35033.333333333336,1,0,0,1,0,0,0,0,1,0,0,VER,21
16,106678,17.0,18353,44441,43884,0,20.0,0,2.0,0,1,0,35559.333333333336,1,0,0,1,0,0,0,0,1,0,0,VER,21
17,121596,18.0,37294,43446,40856,0,1.0,1,5.0,0,0,1,40532.0,0,1,0,1,0,0,0,0,1,0,0,VER,21
18,103465,19.0,18043,43982,41440,1,2.0,1,5.0,0,0,0,34488.333333333336,0,0,1,1,0,0,0,0,0,1,0,VER,21
19,103793,20.0,18131,43954,41708,0,3.0,1,5.0,0,0,0,34597.666666666664,0,0,1,1,0,0,0,0,0,1,0,VER,21
20,103715,21.0,18183,43835,41697,0,4.0,1,5.0,0,0,0,34571.666666666664,0,0,1,1,0,0,0,0,0,1,0,VER,21
21,103659,22.0,18026,43904,41729,0,5.0,1,5.0,0,0,0,34553.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
22,103869,23.0,18161,44071,41637,0,6.0,1,5.0,0,0,0,34623.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
23,104021,24.0,18138,44322,41561,0,7.0,1,5.0,0,0,0,34673.666666666664,0,0,1,1,0,0,0,0,0,1,0,VER,21
24,103713,25.0,17987,44036,41690,0,8.0,1,5.0,0,0,0,34571.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
25,104391,26.0,18148,44119,42124,0,9.0,1,5.0,0,0,0,34797.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
26,104730,27.0,18069,44848,41813,0,10.0,1,5.0,0,0,0,34910.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
27,103672,28.0,17982,44000,41690,0,11.0,1,5.0,0,0,0,34557.333333333336,0,0,1,1,0,0,0,0,0,1,0,VER,21
28,103108,29.0,18071,43788,41249,1,12.0,1,5.0,0,0,0,34369.333333333336,0,0,1,1,0,0,0,0,0,1,0,VER,21
29,103000,30.0,17851,43798,41351,1,13.0,1,5.0,0,0,0,34333.333333333336,0,0,1,1,0,0,0,0,0,1,0,VER,21
30,103451,31.0,17890,43882,41679,0,14.0,1,5.0,0,0,0,34483.666666666664,0,0,1,1,0,0,0,0,0,1,0,VER,21
31,103263,32.0,17910,43750,41603,0,15.0,1,5.0,0,0,0,34421.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
32,102975,33.0,17780,43822,41373,1,16.0,1,5.0,0,0,0,34325.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
33,103325,34.0,17871,44062,41392,0,17.0,1,4.0,0,0,0,34441.666666666664,1,0,0,1,0,0,0,0,0,1,0,VER,21
34,104099,35.0,17855,43974,42270,0,18.0,1,4.0,0,0,0,34699.666666666664,0,0,1,1,0,0,0,0,0,1,0,VER,21
35,104873,36.0,17925,43804,43144,0,19.0,1,4.0,0,0,0,34957.666666666664,0,0,1,1,0,0,0,0,0,1,0,VER,21
36,103469,37.0,17948,43491,42030,0,20.0,1,4.0,0,0,0,34489.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
37,103558,38.0,17697,43425,42436,0,21.0,1,3.0,0,0,0,34519.333333333336,1,0,0,1,0,0,0,0,0,0,1,VER,21
38,102700,39.0,17741,44007,40952,1,22.0,1,3.0,0,0,0,34233.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
39,102429,40.0,17685,43834,40910,1,23.0,1,3.0,0,0,0,34143.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
40,102761,41.0,17658,43842,41261,0,24.0,1,3.0,0,0,0,34253.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
41,102375,42.0,17793,43670,40912,1,25.0,1,3.0,0,0,0,34125.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
42,102337,43.0,17729,43771,40837,1,26.0,1,3.0,0,0,0,34112.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
43,102665,44.0,17665,43694,41306,0,27.0,1,3.0,0,0,0,34221.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
44,102331,45.0,17834,43560,40937,1,28.0,1,3.0,0,0,0,34110.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
45,102281,46.0,17867,43474,40940,1,29.0,1,3.0,0,0,0,34093.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
46,103638,47.0,17854,43920,41864,0,30.0,1,3.0,0,0,0,34546.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
47,103996,48.0,18118,44104,41774,0,31.0,1,3.0,0,0,0,34665.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
48,103195,49.0,17899,44048,41248,0,32.0,1,3.0,0,0,0,34398.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
49,102187,50.0,17825,43909,40453,1,33.0,1,3.0,0,0,0,34062.333333333336,0,0,1,1,0,0,0,0,0,0,1,VER,21
50,101909,51.0,17808,43723,40378,1,34.0,1,3.0,0,0,0,33969.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
51,102873,52.0,17859,43751,41263,0,35.0,1,3.0,0,0,0,34291.0,0,0,1,1,0,0,0,0,0,0,1,VER,21
52,102308,53.0,17848,43759,40701,0,36.0,1,3.0,0,0,0,34102.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
53,102608,54.0,17985,43660,40963,0,37.0,1,3.0,0,0,0,34202.666666666664,0,0,1,1,0,0,0,0,0,0,1,VER,21
