Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
50,97363,51.0,24949,28984,43430,0,27.0,1,3.0,0,0,0,32454.33333333333,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
51,97125,52.0,24803,28851,43471,0,28.0,1,3.0,0,0,0,32375.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
52,96693,53.0,24652,29059,42982,1,29.0,1,3.0,0,0,0,32231.0,0,0,1,0,0,1,0,0,0,0,1,0.0,1.0,0,0,1,1,1
0,96916,1.0,37647,29971,29298,0,5.0,0,3.0,0,0,0,32305.33333333333,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
1,94338,2.0,35067,29861,29410,1,6.0,0,3.0,0,0,0,31446.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
2,94383,3.0,35349,29733,29301,0,7.0,0,3.0,0,0,0,31461.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
3,93654,4.0,34738,29674,29242,1,8.0,0,3.0,0,0,0,31218.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
4,93723,5.0,34746,29779,29198,0,9.0,0,3.0,0,0,0,31241.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
5,93678,6.0,34800,29715,29163,0,10.0,0,3.0,0,0,0,31226.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
6,93600,7.0,34745,29751,29104,1,11.0,0,3.0,0,0,0,31200.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
7,93603,8.0,34701,29704,29198,0,12.0,0,3.0,0,0,0,31201.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
8,93573,9.0,34700,29649,29224,1,13.0,0,3.0,0,0,0,31191.0,0,0,1,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
9,124230,10.0,40446,41792,41992,0,14.0,0,2.0,0,0,0,41410.0,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
10,0,11.0,54726,55784,61527,0,15.0,0,1.0,0,0,0,57345.66666666666,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
