Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:08:44.375000,VET,5,0 days 00:01:36.194000,1.0,,,,,0 days 00:00:24.142000,0 days 00:00:36.352000,,0 days 00:08:08.653000,0 days 00:08:44.559000,275.0,290.0,286.0,241.0,False,nan,,True,Ferrari,0 days 00:07:07.988000,2018-03-25 05:13:19.169,,3.0,False,,False,False
0 days 00:10:14.937000,VET,5,0 days 00:01:30.562000,2.0,1.0,,,0 days 00:00:30.174000,0 days 00:00:23.995000,0 days 00:00:36.393000,0 days 00:09:14.537000,0 days 00:09:38.532000,0 days 00:10:14.925000,268.0,288.0,285.0,288.0,True,ULTRASOFT,4.0,False,Ferrari,0 days 00:08:44.375000,2018-03-25 05:14:55.556,,3.0,False,,False,False
0 days 00:11:45.114000,VET,5,0 days 00:01:30.177000,3.0,1.0,,,0 days 00:00:30.157000,0 days 00:00:23.966000,0 days 00:00:36.054000,0 days 00:10:45.082000,0 days 00:11:09.048000,0 days 00:11:45.102000,,289.0,286.0,278.0,True,ULTRASOFT,5.0,False,Ferrari,0 days 00:10:14.937000,2018-03-25 05:16:26.118,,3.0,False,,False,False
0 days 00:13:14.724000,VET,5,0 days 00:01:29.610000,4.0,1.0,,,0 days 00:00:29.954000,0 days 00:00:23.871000,0 days 00:00:35.785000,0 days 00:12:15.056000,0 days 00:12:38.927000,0 days 00:13:14.712000,271.0,291.0,284.0,286.0,True,ULTRASOFT,6.0,False,Ferrari,0 days 00:11:45.114000,2018-03-25 05:17:56.295,,3.0,False,,False,False
0 days 00:14:44.264000,VET,5,0 days 00:01:29.540000,5.0,1.0,,,0 days 00:00:29.827000,0 days 00:00:23.850000,0 days 00:00:35.863000,0 days 00:13:44.539000,0 days 00:14:08.389000,0 days 00:14:44.252000,270.0,290.0,283.0,277.0,True,ULTRASOFT,7.0,False,Ferrari,0 days 00:13:14.724000,2018-03-25 05:19:25.905,,3.0,False,,False,False
0 days 00:16:14.761000,VET,5,0 days 00:01:30.497000,6.0,1.0,,,0 days 00:00:30.008000,0 days 00:00:23.981000,0 days 00:00:36.508000,0 days 00:15:14.260000,0 days 00:15:38.241000,0 days 00:16:14.749000,268.0,287.0,284.0,287.0,False,ULTRASOFT,8.0,False,Ferrari,0 days 00:14:44.264000,2018-03-25 05:20:55.445,21,3.0,False,,False,True
0 days 00:17:44.938000,VET,5,0 days 00:01:30.177000,7.0,1.0,,,0 days 00:00:29.821000,0 days 00:00:23.961000,0 days 00:00:36.395000,0 days 00:16:44.570000,0 days 00:17:08.531000,0 days 00:17:44.926000,269.0,288.0,284.0,283.0,False,ULTRASOFT,9.0,False,Ferrari,0 days 00:16:14.761000,2018-03-25 05:22:25.942,21,3.0,False,,False,True
0 days 00:19:14.419000,VET,5,0 days 00:01:29.481000,8.0,1.0,,,0 days 00:00:29.827000,0 days 00:00:23.867000,0 days 00:00:35.787000,0 days 00:18:14.753000,0 days 00:18:38.620000,0 days 00:19:14.407000,270.0,288.0,284.0,284.0,True,ULTRASOFT,10.0,False,Ferrari,0 days 00:17:44.938000,2018-03-25 05:23:56.119,1,3.0,False,,False,True
0 days 00:20:43.794000,VET,5,0 days 00:01:29.375000,9.0,1.0,,,0 days 00:00:29.781000,0 days 00:00:23.823000,0 days 00:00:35.771000,0 days 00:19:44.188000,0 days 00:20:08.011000,0 days 00:20:43.782000,269.0,287.0,287.0,285.0,True,ULTRASOFT,11.0,False,Ferrari,0 days 00:19:14.419000,2018-03-25 05:25:25.600,1,3.0,False,,False,True
0 days 00:22:12.459000,VET,5,0 days 00:01:28.665000,10.0,1.0,,,0 days 00:00:29.489000,0 days 00:00:23.706000,0 days 00:00:35.470000,0 days 00:21:13.271000,0 days 00:21:36.977000,0 days 00:22:12.447000,275.0,292.0,287.0,292.0,True,ULTRASOFT,12.0,False,Ferrari,0 days 00:20:43.794000,2018-03-25 05:26:54.975,12,3.0,False,,False,True
