Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:10:15.001000,RIC,3,0 days 00:02:32.391000,1.0,,,,,0 days 00:01:05.980000,0 days 00:00:41.768000,,0 days 00:09:33.164000,0 days 00:10:15.016000,175.0,153.0,168.0,187.0,False,nan,,True,Red Bull Racing,0 days 00:07:42.253000,2018-04-29 12:13:42.330,24,6.0,False,,False,False
0 days 00:13:23.948000,RIC,3,,2.0,1.0,,,0 days 00:01:15.275000,0 days 00:01:02.691000,0 days 00:00:51.075000,0 days 00:11:30.255000,0 days 00:12:32.804000,0 days 00:13:24.155000,132.0,149.0,161.0,121.0,False,SUPERSOFT,5.0,False,Red Bull Racing,0 days 00:10:15.001000,2018-04-29 12:16:15.078,4,4.0,False,,False,False
0 days 00:15:57.859000,RIC,3,,3.0,1.0,,,0 days 00:00:55.114000,0 days 00:01:03.265000,0 days 00:00:35.507000,0 days 00:14:19.018000,0 days 00:15:22.331000,0 days 00:15:57.923000,125.0,114.0,266.0,188.0,False,SUPERSOFT,6.0,False,Red Bull Racing,0 days 00:13:23.948000,2018-04-29 12:19:24.025,4,4.0,False,,False,False
0 days 00:18:31.121000,RIC,3,,4.0,1.0,,,0 days 00:00:55.793000,0 days 00:01:01.738000,0 days 00:00:35.740000,0 days 00:16:53.682000,0 days 00:17:55.312000,0 days 00:18:31.210000,112.0,120.0,257.0,245.0,False,SUPERSOFT,7.0,False,Red Bull Racing,0 days 00:15:57.859000,2018-04-29 12:21:57.936,4,4.0,False,,False,False
0 days 00:21:31.684000,RIC,3,,5.0,1.0,,,0 days 00:00:53.660000,0 days 00:01:05.150000,0 days 00:01:01.763000,0 days 00:19:24.835000,0 days 00:20:29.856000,0 days 00:21:31.804000,127.0,103.0,287.0,81.0,False,SUPERSOFT,8.0,False,Red Bull Racing,0 days 00:18:31.121000,2018-04-29 12:24:31.198,41,4.0,False,,False,False
0 days 00:23:29.577000,RIC,3,0 days 00:01:57.893000,6.0,1.0,,,0 days 00:00:44.034000,0 days 00:00:47.388000,0 days 00:00:26.471000,0 days 00:22:15.649000,0 days 00:23:03.037000,0 days 00:23:29.508000,170.0,191.0,307.0,311.0,True,SUPERSOFT,9.0,False,Red Bull Racing,0 days 00:21:31.684000,2018-04-29 12:27:31.761,1,6.0,False,,False,True
0 days 00:25:22.221000,RIC,3,0 days 00:01:52.644000,7.0,1.0,,,0 days 00:00:40.600000,0 days 00:00:45.703000,0 days 00:00:26.341000,0 days 00:24:10.108000,0 days 00:24:55.811000,0 days 00:25:22.152000,178.0,198.0,304.0,311.0,True,SUPERSOFT,10.0,False,Red Bull Racing,0 days 00:23:29.577000,2018-04-29 12:29:29.654,1,6.0,False,,False,True
0 days 00:27:12.737000,RIC,3,0 days 00:01:50.516000,8.0,1.0,,,0 days 00:00:39.535000,0 days 00:00:45.184000,0 days 00:00:25.797000,0 days 00:26:01.687000,0 days 00:26:46.871000,0 days 00:27:12.668000,180.0,194.0,336.0,320.0,True,SUPERSOFT,11.0,False,Red Bull Racing,0 days 00:25:22.221000,2018-04-29 12:31:22.298,1,6.0,False,,False,True
0 days 00:29:03.830000,RIC,3,0 days 00:01:51.093000,9.0,1.0,,,0 days 00:00:40.103000,0 days 00:00:44.939000,0 days 00:00:26.051000,0 days 00:27:52.771000,0 days 00:28:37.710000,0 days 00:29:03.761000,179.0,199.0,321.0,314.0,False,SUPERSOFT,12.0,False,Red Bull Racing,0 days 00:27:12.737000,2018-04-29 12:33:12.814,1,7.0,False,,False,True
0 days 00:30:53.053000,RIC,3,0 days 00:01:49.223000,10.0,1.0,,,0 days 00:00:39.243000,0 days 00:00:44.353000,0 days 00:00:25.627000,0 days 00:29:43.004000,0 days 00:30:27.357000,0 days 00:30:52.984000,182.0,189.0,331.0,322.0,True,SUPERSOFT,13.0,False,Red Bull Racing,0 days 00:29:03.830000,2018-04-29 12:35:03.907,12,7.0,False,,False,True
