Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
60,75905,61.0,21175,24537,30193,0,3.0,1,15.0,0,0,0,25301.666666666668,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
61,75962,62.0,20885,24317,30760,0,4.0,1,15.0,0,0,0,25320.666666666668,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
62,76150,63.0,21044,24359,30747,0,5.0,1,15.0,0,0,0,25383.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
63,76311,64.0,21087,24474,30750,0,6.0,1,15.0,0,0,0,25437.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
64,76423,65.0,21216,24481,30726,0,7.0,1,15.0,0,0,0,25474.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
65,76079,66.0,21138,24388,30553,0,8.0,1,15.0,0,0,0,25359.666666666668,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
66,76533,67.0,21339,24420,30774,0,9.0,1,15.0,0,0,0,25511.0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
67,76228,68.0,21207,24406,30615,0,10.0,1,15.0,0,0,0,25409.33333333333,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
68,76355,69.0,21333,24223,30799,0,11.0,1,15.0,0,0,0,25451.666666666668,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,0,0,1,1,1
0,108361,1.0,21416,43677,43268,0,4.0,0,4.0,0,0,0,36120.333333333336,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
1,103643,2.0,18172,43759,41712,1,5.0,0,4.0,0,0,0,34547.666666666664,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
2,103234,3.0,17889,43486,41859,1,6.0,0,4.0,0,0,0,34411.333333333336,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
3,103513,4.0,18025,43787,41701,0,7.0,0,4.0,0,0,0,34504.333333333336,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
4,103888,5.0,18079,44139,41670,0,8.0,0,4.0,0,0,0,34629.333333333336,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
5,104065,6.0,17961,44039,42065,0,9.0,0,4.0,0,0,0,34688.333333333336,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
6,103575,7.0,18013,44033,41529,0,10.0,0,4.0,0,0,0,34525.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
7,103900,8.0,18147,44019,41734,0,11.0,0,4.0,0,0,0,34633.333333333336,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
8,103821,9.0,18006,44162,41653,0,12.0,0,4.0,0,0,0,34607.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
9,104061,10.0,18079,44226,41756,0,13.0,0,4.0,0,0,0,34687.0,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
10,104195,11.0,18008,44297,41890,0,14.0,0,4.0,0,0,0,34731.666666666664,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
11,106406,12.0,18053,44301,44052,0,15.0,0,4.0,0,1,0,35468.666666666664,0,0,1,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,1
12,127307,13.0,42281,43815,41211,0,1.0,1,7.0,0,0,1,42435.66666666666,0,1,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
13,103496,14.0,17761,43868,41867,0,2.0,1,6.0,0,0,0,34498.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
14,104467,15.0,17926,43791,42750,0,3.0,1,6.0,0,0,0,34822.333333333336,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
15,104461,16.0,17969,44039,42453,0,4.0,1,6.0,0,0,0,34820.333333333336,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
16,105414,17.0,17996,44034,43384,0,5.0,1,6.0,0,0,0,35138.0,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
17,104900,18.0,18058,43740,43102,0,6.0,1,5.0,0,0,0,34966.666666666664,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1,0,1,0,1
18,103060,19.0,17903,43788,41369,1,7.0,1,5.0,0,0,0,34353.333333333336,0,0,1,0,0,1,0,0,0,1,0,1.0,0.0,1,0,1,0,1
