Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
42,92125,43.0,33826,29314,28985,0,33.0,0,7.0,0,0,0,30708.33333333333,0,0,1,0,1,0,0,0,0,0,1,SAI,21
43,92012,44.0,33792,29334,28886,0,34.0,0,7.0,0,0,0,30670.666666666668,0,0,1,0,1,0,0,0,0,0,1,SAI,21
44,92041,45.0,33745,29302,28994,0,35.0,0,7.0,0,0,0,30680.33333333333,0,0,1,0,1,0,0,0,0,0,1,SAI,21
45,91935,46.0,33694,29420,28821,0,36.0,0,7.0,0,0,0,30645.0,0,0,1,0,1,0,0,0,0,0,1,SAI,21
46,92313,47.0,34009,29389,28915,0,37.0,0,7.0,0,0,0,30771.0,0,0,1,0,1,0,0,0,0,0,1,SAI,21
47,92411,48.0,33994,29388,29029,0,38.0,0,7.0,0,0,0,30803.666666666668,0,0,1,0,1,0,0,0,0,0,1,SAI,21
48,92896,49.0,34077,29499,29320,0,39.0,0,8.0,0,0,0,30965.33333333333,0,1,0,0,1,0,0,0,0,0,1,SAI,21
49,95424,50.0,36117,30042,29265,0,40.0,0,8.0,0,0,0,31808.0,0,0,1,0,1,0,0,0,0,0,1,SAI,21
0,98491,1.0,38731,30269,29491,0,6.0,0,4.0,0,0,0,32830.333333333336,0,0,1,0,1,0,0,0,1,0,0,LEC,21
1,95006,2.0,35332,30178,29496,1,7.0,0,4.0,0,0,0,31668.666666666668,0,0,1,0,1,0,0,0,1,0,0,LEC,21
2,94497,3.0,35065,30071,29361,1,8.0,0,4.0,0,0,0,31499.0,0,0,1,0,1,0,0,0,1,0,0,LEC,21
3,94414,4.0,34990,29991,29433,1,9.0,0,4.0,0,0,0,31471.33333333333,0,0,1,0,1,0,0,0,1,0,0,LEC,21
4,94150,5.0,34802,29910,29438,1,10.0,0,4.0,0,0,0,31383.33333333333,0,0,1,0,1,0,0,0,1,0,0,LEC,21
5,94186,6.0,34839,29968,29379,0,11.0,0,4.0,0,0,0,31395.33333333333,0,0,1,0,1,0,0,0,1,0,0,LEC,21
6,94155,7.0,34776,29921,29458,0,12.0,0,4.0,0,0,0,31385.0,0,0,1,0,1,0,0,0,1,0,0,LEC,21
7,93976,8.0,34618,29858,29500,1,13.0,0,4.0,0,0,0,31325.33333333333,0,0,1,0,1,0,0,0,1,0,0,LEC,21
8,93963,9.0,34626,29885,29452,1,14.0,0,4.0,0,0,0,31321.0,0,0,1,0,1,0,0,0,1,0,0,LEC,21
9,125296,10.0,42168,39256,43872,0,15.0,0,4.0,0,1,0,41765.333333333336,0,0,1,0,1,0,0,0,1,0,0,LEC,21
10,0,11.0,60748,51314,62453,0,1.0,1,6.0,0,0,1,58171.66666666666,0,1,0,0,0,1,0,0,1,0,0,LEC,21
11,0,12.0,56425,54200,57766,0,2.0,1,6.0,0,0,0,56130.333333333336,0,0,1,0,0,1,0,0,1,0,0,LEC,21
12,0,13.0,54985,51735,72470,0,3.0,1,6.0,0,1,0,59730.0,0,0,1,0,0,1,0,0,1,0,0,LEC,21
13,0,14.0,-132980,58472,74508,0,4.0,0,6.0,0,0,1,0.0,0,0,1,0,0,1,0,0,1,0,0,LEC,21
14,0,15.0,96202,54989,61851,0,5.0,0,7.0,0,1,0,71014.0,0,1,0,0,0,1,0,0,1,0,0,LEC,21
15,0,16.0,-152541,61683,90858,0,6.0,0,7.0,0,0,1,0.0,0,0,1,0,0,1,0,0,1,0,0,LEC,21
16,145319,17.0,84368,31094,29857,0,7.0,0,10.0,0,0,0,48439.66666666666,0,1,0,0,0,1,0,0,1,0,0,LEC,21
17,96483,18.0,36759,30271,29453,0,8.0,0,10.0,0,0,0,32161.0,0,0,1,0,0,1,0,0,0,1,0,LEC,21
18,95072,19.0,35862,29825,29385,0,9.0,0,10.0,0,0,0,31690.666666666668,0,0,1,0,0,1,0,0,0,1,0,LEC,21
19,94841,20.0,35782,29815,29244,0,10.0,0,10.0,0,0,0,31613.666666666668,0,0,1,0,0,1,0,0,0,1,0,LEC,21
20,94571,21.0,35446,29800,29325,0,11.0,0,10.0,0,0,0,31523.666666666668,0,0,1,0,0,1,0,0,0,1,0,LEC,21
21,94605,22.0,35354,29902,29349,0,12.0,0,10.0,0,0,0,31535.0,0,0,1,0,0,1,0,0,0,1,0,LEC,21
22,113316,23.0,36084,33040,44192,0,13.0,0,8.0,0,0,0,37772.0,1,0,0,0,0,1,0,0,0,1,0,LEC,21
23,113089,24.0,52653,31373,29063,0,14.0,0,9.0,0,0,0,37696.333333333336,0,1,0,0,0,1,0,0,0,1,0,LEC,21
24,93642,25.0,34986,29644,29012,1,15.0,0,9.0,0,0,0,31214.0,0,0,1,0,0,1,0,0,0,1,0,LEC,21
