Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:50.508000,PER,11,0 days 00:02:34.001000,1.0,1.0,,0 days 01:04:43.896000,,0 days 00:01:00.476000,0 days 00:00:39.677000,,0 days 01:04:10.736000,0 days 01:04:50.504000,157.0,163.0,,216.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:16.093000,2022-07-03 14:03:16.105,125,9.0,False,,False,False
0 days 01:57:57.297000,PER,11,,2.0,2.0,0 days 01:55:18.778000,,,,,,,,121.0,,54.0,264.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:55:00.091000,2022-07-03 14:56:00.103,1,4.0,False,,False,False
0 days 02:00:26.618000,PER,11,0 days 00:02:29.321000,3.0,2.0,,,0 days 00:01:22.940000,0 days 00:00:40.060000,0 days 00:00:26.321000,0 days 01:59:20.142000,0 days 02:00:00.202000,0 days 02:00:26.523000,293.0,245.0,243.0,304.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:57:57.297000,2022-07-03 14:58:57.309,1,4.0,False,,False,True
0 days 02:02:02.097000,PER,11,0 days 00:01:35.479000,4.0,2.0,,,0 days 00:00:30.225000,0 days 00:00:38.925000,0 days 00:00:26.329000,0 days 02:00:56.748000,0 days 02:01:35.673000,0 days 02:02:02.002000,,246.0,242.0,305.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 02:00:26.618000,2022-07-03 15:01:26.630,1,4.0,False,,False,True
0 days 02:03:37.495000,PER,11,0 days 00:01:35.398000,5.0,2.0,,0 days 02:03:31.519000,0 days 00:00:30.219000,0 days 00:00:38.966000,0 days 00:00:26.213000,0 days 02:02:32.221000,0 days 02:03:11.187000,0 days 02:03:37.400000,292.0,246.0,,303.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:02:02.097000,2022-07-03 15:03:02.109,1,4.0,False,,False,False
0 days 02:05:40.935000,PER,11,0 days 00:02:03.440000,6.0,3.0,0 days 02:04:08.803000,,0 days 00:00:59.302000,0 days 00:00:38.329000,0 days 00:00:25.809000,0 days 02:04:36.702000,0 days 02:05:15.031000,0 days 02:05:40.840000,286.0,250.0,243.0,302.0,False,MEDIUM,2.0,False,Red Bull Racing,0 days 02:03:37.495000,2022-07-03 15:04:37.507,1,17.0,False,,False,False
0 days 02:07:14.390000,PER,11,0 days 00:01:33.455000,7.0,3.0,,,0 days 00:00:29.754000,0 days 00:00:37.912000,0 days 00:00:25.789000,0 days 02:06:10.594000,0 days 02:06:48.506000,0 days 02:07:14.295000,288.0,249.0,243.0,302.0,True,MEDIUM,3.0,False,Red Bull Racing,0 days 02:05:40.935000,2022-07-03 15:06:40.947,1,16.0,False,,False,True
0 days 02:08:47.825000,PER,11,0 days 00:01:33.435000,8.0,3.0,,,0 days 00:00:29.881000,0 days 00:00:37.971000,0 days 00:00:25.583000,0 days 02:07:44.176000,0 days 02:08:22.147000,0 days 02:08:47.730000,287.0,249.0,243.0,303.0,True,MEDIUM,4.0,False,Red Bull Racing,0 days 02:07:14.390000,2022-07-03 15:08:14.402,1,16.0,False,,False,True
0 days 02:10:21.187000,PER,11,0 days 00:01:33.362000,9.0,3.0,,,0 days 00:00:29.755000,0 days 00:00:37.948000,0 days 00:00:25.659000,0 days 02:09:17.485000,0 days 02:09:55.433000,0 days 02:10:21.092000,290.0,249.0,243.0,303.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 02:08:47.825000,2022-07-03 15:09:47.837,1,16.0,False,,False,True
0 days 02:11:54.582000,PER,11,0 days 00:01:33.395000,10.0,3.0,,,0 days 00:00:29.805000,0 days 00:00:37.918000,0 days 00:00:25.672000,0 days 02:10:50.897000,0 days 02:11:28.815000,0 days 02:11:54.487000,292.0,250.0,243.0,303.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 02:10:21.187000,2022-07-03 15:11:21.199,12,16.0,False,,False,True
0 days 02:13:28.260000,PER,11,0 days 00:01:33.678000,11.0,3.0,,,0 days 00:00:29.975000,0 days 00:00:38.075000,0 days 00:00:25.628000,0 days 02:12:24.462000,0 days 02:13:02.537000,0 days 02:13:28.165000,,249.0,244.0,304.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 02:11:54.582000,2022-07-03 15:12:54.594,21,16.0,False,,False,True
0 days 02:15:02.105000,PER,11,0 days 00:01:33.845000,12.0,3.0,,,0 days 00:00:29.949000,0 days 00:00:38.109000,0 days 00:00:25.787000,0 days 02:13:58.114000,0 days 02:14:36.223000,0 days 02:15:02.010000,293.0,250.0,243.0,304.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 02:13:28.260000,2022-07-03 15:14:28.272,1,16.0,False,,False,True
0 days 02:16:36.974000,PER,11,0 days 00:01:34.869000,13.0,3.0,,,0 days 00:00:29.807000,0 days 00:00:39.330000,0 days 00:00:25.732000,0 days 02:15:31.817000,0 days 02:16:11.147000,0 days 02:16:36.879000,319.0,251.0,244.0,325.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 02:15:02.105000,2022-07-03 15:16:02.117,1,15.0,False,,False,True
0 days 02:18:10.812000,PER,11,0 days 00:01:33.838000,14.0,3.0,,,0 days 00:00:30.015000,0 days 00:00:38.124000,0 days 00:00:25.699000,0 days 02:17:06.894000,0 days 02:17:45.018000,0 days 02:18:10.717000,295.0,251.0,243.0,305.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 02:16:36.974000,2022-07-03 15:17:36.986,1,15.0,False,,False,True
0 days 02:19:45.105000,PER,11,0 days 00:01:34.293000,15.0,3.0,,,0 days 00:00:30.009000,0 days 00:00:38.494000,0 days 00:00:25.790000,0 days 02:18:40.726000,0 days 02:19:19.220000,0 days 02:19:45.010000,297.0,250.0,243.0,306.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 02:18:10.812000,2022-07-03 15:19:10.824,1,15.0,False,,False,True
0 days 02:21:19.406000,PER,11,0 days 00:01:34.301000,16.0,3.0,,,0 days 00:00:30.072000,0 days 00:00:38.902000,0 days 00:00:25.327000,0 days 02:20:15.082000,0 days 02:20:53.984000,0 days 02:21:19.311000,299.0,253.0,244.0,327.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 02:19:45.105000,2022-07-03 15:20:45.117,1,14.0,False,,False,True
0 days 02:22:53.063000,PER,11,0 days 00:01:33.657000,17.0,3.0,,,0 days 00:00:29.918000,0 days 00:00:38.109000,0 days 00:00:25.630000,0 days 02:21:49.229000,0 days 02:22:27.338000,0 days 02:22:52.968000,294.0,251.0,244.0,306.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 02:21:19.406000,2022-07-03 15:22:19.418,1,13.0,False,,False,True
0 days 02:24:26.879000,PER,11,0 days 00:01:33.816000,18.0,3.0,,,0 days 00:00:29.843000,0 days 00:00:38.417000,0 days 00:00:25.556000,0 days 02:23:22.811000,0 days 02:24:01.228000,0 days 02:24:26.784000,299.0,254.0,244.0,331.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 02:22:53.063000,2022-07-03 15:23:53.075,1,12.0,False,,False,True
0 days 02:26:01.259000,PER,11,0 days 00:01:34.380000,19.0,3.0,,,0 days 00:00:30.038000,0 days 00:00:38.746000,0 days 00:00:25.596000,0 days 02:24:56.822000,0 days 02:25:35.568000,0 days 02:26:01.164000,298.0,254.0,243.0,332.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 02:24:26.879000,2022-07-03 15:25:26.891,1,12.0,False,,False,True
0 days 02:27:35.318000,PER,11,0 days 00:01:34.059000,20.0,3.0,,,0 days 00:00:29.907000,0 days 00:00:38.886000,0 days 00:00:25.266000,0 days 02:26:31.071000,0 days 02:27:09.957000,0 days 02:27:35.223000,318.0,254.0,243.0,326.0,False,MEDIUM,16.0,False,Red Bull Racing,0 days 02:26:01.259000,2022-07-03 15:27:01.271,1,8.0,False,,False,True
0 days 02:29:08.609000,PER,11,0 days 00:01:33.291000,21.0,3.0,,,0 days 00:00:29.939000,0 days 00:00:37.894000,0 days 00:00:25.458000,0 days 02:28:05.162000,0 days 02:28:43.056000,0 days 02:29:08.514000,291.0,252.0,244.0,305.0,True,MEDIUM,17.0,False,Red Bull Racing,0 days 02:27:35.318000,2022-07-03 15:28:35.330,1,8.0,False,,False,True
0 days 02:30:41.713000,PER,11,0 days 00:01:33.104000,22.0,3.0,,,0 days 00:00:29.872000,0 days 00:00:37.862000,0 days 00:00:25.370000,0 days 02:29:38.386000,0 days 02:30:16.248000,0 days 02:30:41.618000,296.0,255.0,245.0,326.0,True,MEDIUM,18.0,False,Red Bull Racing,0 days 02:29:08.609000,2022-07-03 15:30:08.621,1,8.0,False,,False,True
0 days 02:32:14.733000,PER,11,0 days 00:01:33.020000,23.0,3.0,,,0 days 00:00:29.689000,0 days 00:00:37.947000,0 days 00:00:25.384000,0 days 02:31:11.307000,0 days 02:31:49.254000,0 days 02:32:14.638000,292.0,252.0,245.0,306.0,True,MEDIUM,19.0,False,Red Bull Racing,0 days 02:30:41.713000,2022-07-03 15:31:41.725,1,7.0,False,,False,True
0 days 02:33:47.870000,PER,11,0 days 00:01:33.137000,24.0,3.0,,,0 days 00:00:29.696000,0 days 00:00:37.956000,0 days 00:00:25.485000,0 days 02:32:44.334000,0 days 02:33:22.290000,0 days 02:33:47.775000,291.0,249.0,246.0,304.0,False,MEDIUM,20.0,False,Red Bull Racing,0 days 02:32:14.733000,2022-07-03 15:33:14.745,1,6.0,False,,False,True
0 days 02:35:20.971000,PER,11,0 days 00:01:33.101000,25.0,3.0,,,0 days 00:00:29.883000,0 days 00:00:37.803000,0 days 00:00:25.415000,0 days 02:34:17.658000,0 days 02:34:55.461000,0 days 02:35:20.876000,,252.0,244.0,305.0,False,MEDIUM,21.0,False,Red Bull Racing,0 days 02:33:47.870000,2022-07-03 15:34:47.882,1,6.0,False,,False,True
0 days 02:36:53.637000,PER,11,0 days 00:01:32.666000,26.0,3.0,,,0 days 00:00:29.706000,0 days 00:00:37.594000,0 days 00:00:25.366000,0 days 02:35:50.582000,0 days 02:36:28.176000,0 days 02:36:53.542000,290.0,254.0,245.0,306.0,True,MEDIUM,22.0,False,Red Bull Racing,0 days 02:35:20.971000,2022-07-03 15:36:20.983,1,6.0,False,,False,True
0 days 02:38:26.585000,PER,11,0 days 00:01:32.948000,27.0,3.0,,,0 days 00:00:29.632000,0 days 00:00:37.823000,0 days 00:00:25.493000,0 days 02:37:23.174000,0 days 02:38:00.997000,0 days 02:38:26.490000,294.0,250.0,244.0,306.0,False,MEDIUM,23.0,False,Red Bull Racing,0 days 02:36:53.637000,2022-07-03 15:37:53.649,1,6.0,False,,False,True
0 days 02:39:59.432000,PER,11,0 days 00:01:32.847000,28.0,3.0,,,0 days 00:00:29.693000,0 days 00:00:37.676000,0 days 00:00:25.478000,0 days 02:38:56.183000,0 days 02:39:33.859000,0 days 02:39:59.337000,,251.0,245.0,307.0,False,MEDIUM,24.0,False,Red Bull Racing,0 days 02:38:26.585000,2022-07-03 15:39:26.597,1,6.0,False,,False,True
0 days 02:41:32.446000,PER,11,0 days 00:01:33.014000,29.0,3.0,,,0 days 00:00:29.894000,0 days 00:00:37.665000,0 days 00:00:25.455000,0 days 02:40:29.231000,0 days 02:41:06.896000,0 days 02:41:32.351000,295.0,251.0,244.0,306.0,False,MEDIUM,25.0,False,Red Bull Racing,0 days 02:39:59.432000,2022-07-03 15:40:59.444,1,6.0,False,,False,True
0 days 02:43:05.371000,PER,11,0 days 00:01:32.925000,30.0,3.0,,,0 days 00:00:29.763000,0 days 00:00:37.819000,0 days 00:00:25.343000,0 days 02:42:02.114000,0 days 02:42:39.933000,0 days 02:43:05.276000,293.0,252.0,246.0,305.0,False,MEDIUM,26.0,False,Red Bull Racing,0 days 02:41:32.446000,2022-07-03 15:42:32.458,1,6.0,False,,False,True
0 days 02:44:38.026000,PER,11,0 days 00:01:32.655000,31.0,3.0,,,0 days 00:00:29.696000,0 days 00:00:37.584000,0 days 00:00:25.375000,0 days 02:43:34.972000,0 days 02:44:12.556000,0 days 02:44:37.931000,295.0,252.0,245.0,305.0,True,MEDIUM,27.0,False,Red Bull Racing,0 days 02:43:05.371000,2022-07-03 15:44:05.383,1,6.0,False,,False,True
0 days 02:46:10.912000,PER,11,0 days 00:01:32.886000,32.0,3.0,,,0 days 00:00:29.700000,0 days 00:00:37.762000,0 days 00:00:25.424000,0 days 02:45:07.631000,0 days 02:45:45.393000,0 days 02:46:10.817000,294.0,249.0,247.0,304.0,False,MEDIUM,28.0,False,Red Bull Racing,0 days 02:44:38.026000,2022-07-03 15:45:38.038,1,6.0,False,,False,True
0 days 02:47:43.838000,PER,11,0 days 00:01:32.926000,33.0,3.0,,,0 days 00:00:29.881000,0 days 00:00:37.719000,0 days 00:00:25.326000,0 days 02:46:40.698000,0 days 02:47:18.417000,0 days 02:47:43.743000,296.0,252.0,245.0,304.0,False,MEDIUM,29.0,False,Red Bull Racing,0 days 02:46:10.912000,2022-07-03 15:47:10.924,1,6.0,False,,False,True
0 days 02:49:16.565000,PER,11,0 days 00:01:32.727000,34.0,3.0,,,0 days 00:00:29.657000,0 days 00:00:37.697000,0 days 00:00:25.373000,0 days 02:48:13.400000,0 days 02:48:51.097000,0 days 02:49:16.470000,295.0,253.0,246.0,304.0,False,MEDIUM,30.0,False,Red Bull Racing,0 days 02:47:43.838000,2022-07-03 15:48:43.850,1,5.0,False,,False,True
