,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,85237,1.0,26606,37351,21280,0,4.0,1,4.0,0,0,0,28412.333333333332,0,0,1,1,0,0,0,0,1,0,0
1,78414,2.0,20887,36611,20916,1,4.0,0,4.0,0,0,0,26138.0,0,0,1,1,0,0,0,0,1,0,0
2,78156,3.0,20745,36466,20945,1,5.0,0,4.0,0,0,0,26052.0,0,0,1,1,0,0,0,0,1,0,0
3,77725,4.0,20615,36337,20773,1,6.0,0,4.0,0,0,0,25908.333333333332,0,0,1,1,0,0,0,0,1,0,0
4,77880,5.0,20600,36435,20845,0,7.0,0,4.0,0,0,0,25960.0,0,0,1,1,0,0,0,0,1,0,0
5,77547,6.0,20625,36187,20735,1,8.0,0,4.0,0,0,0,25849.0,0,0,1,1,0,0,0,0,1,0,0
6,77618,7.0,20562,36218,20838,0,9.0,0,4.0,0,0,0,25872.666666666668,0,0,1,1,0,0,0,0,1,0,0
7,77171,8.0,20539,36114,20518,1,10.0,0,4.0,0,0,0,25723.666666666668,0,0,1,1,0,0,0,0,1,0,0
8,77043,9.0,20413,35926,20704,1,11.0,0,4.0,0,0,0,25681.0,0,0,1,1,0,0,0,0,1,0,0
9,77216,10.0,20382,36080,20754,0,12.0,0,4.0,0,0,0,25738.666666666668,0,0,1,1,0,0,0,0,1,0,0
10,77605,11.0,20450,36237,20918,0,13.0,0,4.0,0,0,0,25868.333333333332,0,0,1,1,0,0,0,0,1,0,0
11,77906,12.0,20406,36557,20943,0,14.0,0,3.0,0,0,0,25968.666666666668,1,0,0,1,0,0,0,0,1,0,0
12,76392,13.0,19942,35891,20559,1,15.0,0,3.0,0,0,0,25464.0,0,0,1,1,0,0,0,0,1,0,0
13,76879,14.0,20218,36168,20493,0,16.0,0,3.0,0,0,0,25626.333333333332,0,0,1,1,0,0,0,0,1,0,0
14,77125,15.0,20167,36473,20485,0,17.0,0,3.0,0,0,0,25708.333333333332,0,0,1,1,0,0,0,0,1,0,0
15,78129,16.0,20430,36800,20899,0,18.0,0,2.0,0,0,0,26043.0,1,0,0,1,0,0,0,0,1,0,0
16,95833,17.0,20872,37065,37896,0,19.0,0,4.0,0,1,0,31944.333333333332,0,1,0,1,0,0,0,0,1,0,0
17,79851,18.0,23400,35979,20472,0,1.0,1,4.0,0,0,1,26617.0,0,0,1,1,0,0,0,0,1,0,0
18,77060,19.0,20405,36026,20629,0,2.0,1,4.0,0,0,0,25686.666666666668,0,0,1,1,0,0,0,0,1,0,0
19,77076,20.0,20250,36182,20644,0,3.0,1,4.0,0,0,0,25692.0,0,0,1,1,0,0,0,0,1,0,0
20,77310,21.0,20213,36208,20889,0,4.0,1,4.0,0,0,0,25770.0,0,0,1,1,0,0,0,0,1,0,0
21,77810,22.0,20452,36388,20970,0,5.0,1,4.0,0,0,0,25936.666666666668,0,0,1,1,0,0,0,0,1,0,0
22,78551,23.0,20807,36667,21077,0,6.0,1,4.0,0,0,0,26183.666666666668,0,0,1,1,0,0,0,0,1,0,0
23,78600,24.0,20667,36734,21199,0,7.0,1,4.0,0,0,0,26200.0,0,0,1,1,0,0,0,0,1,0,0
24,78883,25.0,21040,36773,21070,0,8.0,1,4.0,0,0,0,26294.333333333332,0,0,1,1,0,0,0,0,1,0,0
25,79284,26.0,20957,37110,21217,0,9.0,1,4.0,0,0,0,26428.0,0,0,1,1,0,0,0,0,1,0,0
26,79135,27.0,20869,37170,21096,0,10.0,1,4.0,0,0,0,26378.333333333332,0,0,1,1,0,0,0,0,0,1,0
27,78907,28.0,20832,36933,21142,0,11.0,1,4.0,0,0,0,26302.333333333332,0,0,1,1,0,0,0,0,0,1,0
28,79698,29.0,20941,37097,21660,0,12.0,1,4.0,0,0,0,26566.0,0,0,1,1,0,0,0,0,0,1,0
29,79448,30.0,20934,37101,21413,0,13.0,1,4.0,0,0,0,26482.666666666668,0,0,1,1,0,0,0,0,0,1,0
30,79494,31.0,21125,37092,21277,0,14.0,1,4.0,0,0,0,26498.0,0,0,1,1,0,0,0,0,0,1,0
31,78941,32.0,20713,36941,21287,0,15.0,1,4.0,0,0,0,26313.666666666668,0,0,1,1,0,0,0,0,0,1,0
32,79069,33.0,20822,37062,21185,0,16.0,1,4.0,0,0,0,26356.333333333332,0,0,1,1,0,0,0,0,0,1,0
33,79062,34.0,20730,36801,21531,0,17.0,1,4.0,0,0,0,26354.0,0,0,1,1,0,0,0,0,0,1,0
34,79301,35.0,20768,37094,21439,0,18.0,1,4.0,0,0,0,26433.666666666668,0,0,1,1,0,0,0,0,0,1,0
35,79466,36.0,20737,37299,21430,0,19.0,1,4.0,0,0,0,26488.666666666668,0,0,1,1,0,0,0,0,0,1,0
36,78993,37.0,20798,36851,21344,0,20.0,1,4.0,0,0,0,26331.0,0,0,1,1,0,0,0,0,0,1,0
37,79016,38.0,20694,37112,21210,0,21.0,1,4.0,0,0,0,26338.666666666668,0,0,1,1,0,0,0,0,0,1,0
38,78970,39.0,20645,36951,21374,0,22.0,1,4.0,0,0,0,26323.333333333332,0,0,1,1,0,0,0,0,0,1,0
39,79137,40.0,20803,36950,21384,0,23.0,1,4.0,0,0,0,26379.0,0,0,1,1,0,0,0,0,0,1,0
40,79592,41.0,20963,37357,21272,0,24.0,1,4.0,0,0,0,26530.666666666668,0,0,1,1,0,0,0,0,0,1,0
41,79420,42.0,20708,37353,21359,0,25.0,1,4.0,0,0,0,26473.333333333332,0,0,1,1,0,0,0,0,0,1,0
42,79310,43.0,20864,37115,21331,0,26.0,1,4.0,0,0,0,26436.666666666668,0,0,1,1,0,0,0,0,0,1,0
43,79614,44.0,20905,37176,21533,0,27.0,1,4.0,0,0,0,26538.0,0,0,1,1,0,0,0,0,0,1,0
44,79492,45.0,20821,37318,21353,0,28.0,1,4.0,0,0,0,26497.333333333332,0,0,1,1,0,0,0,0,0,1,0
45,79240,46.0,20942,37018,21280,0,29.0,1,4.0,0,0,0,26413.333333333332,0,0,1,1,0,0,0,0,0,1,0
46,79469,47.0,20871,37195,21403,0,30.0,1,4.0,0,0,0,26489.666666666668,0,0,1,1,0,0,0,0,0,1,0
47,79285,48.0,20854,37142,21289,0,31.0,1,4.0,0,0,0,26428.333333333332,0,0,1,1,0,0,0,0,0,1,0
48,79377,49.0,20775,37358,21244,0,32.0,1,4.0,0,0,0,26459.0,0,0,1,1,0,0,0,0,0,1,0
49,78931,50.0,20632,36992,21307,0,33.0,1,4.0,0,0,0,26310.333333333332,0,0,1,1,0,0,0,0,0,1,0
50,79272,51.0,20709,37189,21374,0,34.0,1,4.0,0,0,0,26424.0,0,0,1,1,0,0,0,0,0,1,0
51,79363,52.0,20840,37208,21315,0,35.0,1,4.0,0,0,0,26454.333333333332,0,0,1,1,0,0,0,0,0,1,0
52,79204,53.0,20679,37258,21267,0,36.0,1,4.0,0,0,0,26401.333333333332,0,0,1,1,0,0,0,0,0,0,1
53,80553,54.0,21822,37277,21454,0,37.0,1,4.0,0,0,0,26851.0,0,0,1,1,0,0,0,0,0,0,1
54,79576,55.0,21080,37106,21390,0,38.0,1,4.0,0,0,0,26525.333333333332,0,0,1,1,0,0,0,0,0,0,1
55,79617,56.0,20968,37414,21235,0,39.0,1,4.0,0,0,0,26539.0,0,0,1,1,0,0,0,0,0,0,1
56,78582,57.0,20743,36779,21060,0,40.0,1,4.0,0,0,0,26194.0,0,0,1,1,0,0,0,0,0,0,1
