Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:13.978000,BOT,77,0 days 00:01:36.272000,1.0,1.0,,,,0 days 00:00:29.745000,0 days 00:00:29.411000,,0 days 01:02:44.640000,0 days 01:03:14.128000,289.0,307.0,295.0,306.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:01:37.514000,2021-12-05 17:33:44.732,1,2.0,False,,False,False
0 days 01:04:48.026000,BOT,77,0 days 00:01:34.048000,2.0,1.0,,,0 days 00:00:34.885000,0 days 00:00:29.867000,0 days 00:00:29.296000,0 days 01:03:48.852000,0 days 01:04:18.719000,0 days 01:04:48.015000,283.0,300.0,297.0,301.0,True,MEDIUM,9.0,False,Mercedes,0 days 01:03:13.978000,2021-12-05 17:35:21.196,1,2.0,False,,False,True
0 days 01:06:22.164000,BOT,77,0 days 00:01:34.138000,3.0,1.0,,,0 days 00:00:34.972000,0 days 00:00:29.793000,0 days 00:00:29.373000,0 days 01:05:22.987000,0 days 01:05:52.780000,0 days 01:06:22.153000,282.0,300.0,297.0,301.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:04:48.026000,2021-12-05 17:36:55.244,1,2.0,False,,False,True
0 days 01:07:55.749000,BOT,77,0 days 00:01:33.585000,4.0,1.0,,,0 days 00:00:34.739000,0 days 00:00:29.566000,0 days 00:00:29.280000,0 days 01:06:56.892000,0 days 01:07:26.458000,0 days 01:07:55.738000,283.0,300.0,297.0,303.0,True,MEDIUM,11.0,False,Mercedes,0 days 01:06:22.164000,2021-12-05 17:38:29.382,1,2.0,False,,False,True
0 days 01:09:29.425000,BOT,77,0 days 00:01:33.676000,5.0,1.0,,,0 days 00:00:34.806000,0 days 00:00:29.694000,0 days 00:00:29.176000,0 days 01:08:30.544000,0 days 01:09:00.238000,0 days 01:09:29.414000,285.0,302.0,297.0,306.0,False,MEDIUM,12.0,False,Mercedes,0 days 01:07:55.749000,2021-12-05 17:40:02.967,1,2.0,False,,False,True
0 days 01:11:02.890000,BOT,77,0 days 00:01:33.465000,6.0,1.0,,,0 days 00:00:34.625000,0 days 00:00:29.590000,0 days 00:00:29.250000,0 days 01:10:04.039000,0 days 01:10:33.629000,0 days 01:11:02.879000,283.0,301.0,297.0,302.0,True,MEDIUM,13.0,False,Mercedes,0 days 01:09:29.425000,2021-12-05 17:41:36.643,1,2.0,False,,False,True
0 days 01:12:36.529000,BOT,77,0 days 00:01:33.639000,7.0,1.0,,,0 days 00:00:34.732000,0 days 00:00:29.617000,0 days 00:00:29.290000,0 days 01:11:37.611000,0 days 01:12:07.228000,0 days 01:12:36.518000,285.0,304.0,297.0,304.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:11:02.890000,2021-12-05 17:43:10.108,1,2.0,False,,False,True
0 days 01:14:10.184000,BOT,77,0 days 00:01:33.655000,8.0,1.0,,,0 days 00:00:34.669000,0 days 00:00:29.732000,0 days 00:00:29.254000,0 days 01:13:11.187000,0 days 01:13:40.919000,0 days 01:14:10.173000,286.0,299.0,296.0,304.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:12:36.529000,2021-12-05 17:44:43.747,1,2.0,False,,False,True
0 days 01:15:43.885000,BOT,77,0 days 00:01:33.701000,9.0,1.0,,,0 days 00:00:34.689000,0 days 00:00:29.726000,0 days 00:00:29.286000,0 days 01:14:44.862000,0 days 01:15:14.588000,0 days 01:15:43.874000,284.0,299.0,295.0,303.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:14:10.184000,2021-12-05 17:46:17.402,1,2.0,False,,False,True
0 days 01:17:51.325000,BOT,77,0 days 00:02:07.440000,10.0,1.0,,0 days 01:17:51.117000,0 days 00:00:40.104000,0 days 00:00:43.253000,0 days 00:00:44.083000,0 days 01:16:23.978000,0 days 01:17:07.231000,0 days 01:17:51.314000,153.0,214.0,,227.0,False,MEDIUM,17.0,False,Mercedes,0 days 01:15:43.885000,2021-12-05 17:47:51.103,124,3.0,False,,False,False
0 days 01:20:45.392000,BOT,77,,11.0,2.0,0 days 01:18:11.967000,,0 days 00:01:00.507000,0 days 00:00:51.186000,0 days 00:01:02.282000,0 days 01:18:51.922000,0 days 01:19:43.099000,0 days 01:20:45.484000,152.0,93.0,246.0,151.0,False,HARD,1.0,True,Mercedes,0 days 01:17:51.325000,2021-12-05 17:49:58.543,4,3.0,False,,False,False
0 days 01:23:33.115000,BOT,77,,12.0,2.0,,,0 days 00:00:57.511000,0 days 00:00:53.104000,0 days 00:00:57.157000,0 days 01:21:42.860000,0 days 01:22:35.947000,0 days 01:23:33.236000,112.0,84.0,181.0,175.0,False,HARD,2.0,True,Mercedes,0 days 01:20:45.392000,2021-12-05 17:52:52.610,4,3.0,False,,False,False
