,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,94819,1.0,21976,38292,34551,0,4.0,0,4.0,0,0,0,31606.333333333332,0,0,1,1,0,0,0,0,1,0,0
1,90325,2.0,18265,38790,33270,1,5.0,0,4.0,0,0,0,30108.333333333332,0,0,1,1,0,0,0,0,1,0,0
2,90155,3.0,18143,38554,33458,1,6.0,0,4.0,0,0,0,30051.666666666668,0,0,1,1,0,0,0,0,1,0,0
3,90356,4.0,18273,38757,33326,0,7.0,0,4.0,0,0,0,30118.666666666668,0,0,1,1,0,0,0,0,1,0,0
4,90387,5.0,18306,38742,33339,0,8.0,0,4.0,0,0,0,30129.0,0,0,1,1,0,0,0,0,1,0,0
5,90329,6.0,18257,38698,33374,0,9.0,0,4.0,0,0,0,30109.666666666668,0,0,1,1,0,0,0,0,1,0,0
6,90316,7.0,18291,38791,33234,0,10.0,0,4.0,0,0,0,30105.333333333332,0,0,1,1,0,0,0,0,1,0,0
7,90255,8.0,18315,38614,33326,0,11.0,0,4.0,0,0,0,30085.0,0,0,1,1,0,0,0,0,1,0,0
8,90165,9.0,18286,38737,33142,0,12.0,0,4.0,0,0,0,30055.0,0,0,1,1,0,0,0,0,1,0,0
9,90174,10.0,18277,38761,33136,0,13.0,0,4.0,0,0,0,30058.0,0,0,1,1,0,0,0,0,1,0,0
10,89800,11.0,18258,38626,32916,1,14.0,0,4.0,0,0,0,29933.333333333332,0,0,1,1,0,0,0,0,1,0,0
11,89772,12.0,18255,38675,32842,1,15.0,0,4.0,0,0,0,29924.0,0,0,1,1,0,0,0,0,1,0,0
12,89801,13.0,18301,38645,32855,0,16.0,0,4.0,0,0,0,29933.666666666668,0,0,1,1,0,0,0,0,1,0,0
13,89591,14.0,18223,38658,32710,1,17.0,0,3.0,0,0,0,29863.666666666668,1,0,0,1,0,0,0,0,1,0,0
14,89938,15.0,18272,38799,32867,0,18.0,0,3.0,0,0,0,29979.333333333332,0,0,1,1,0,0,0,0,1,0,0
15,89591,16.0,18229,38613,32749,0,19.0,0,3.0,0,0,0,29863.666666666668,0,0,1,1,0,0,0,0,1,0,0
16,89311,17.0,18205,38475,32631,1,20.0,0,3.0,0,0,0,29770.333333333332,0,0,1,1,0,0,0,0,1,0,0
17,90907,18.0,18239,38670,33998,0,21.0,0,4.0,0,0,0,30302.333333333332,0,1,0,1,0,0,0,0,1,0,0
