Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:20:59.854000,VET,5,0 days 00:02:24.278000,1.0,,,,,0 days 00:01:02.985000,0 days 00:00:49.441000,,0 days 00:20:10.373000,0 days 00:20:59.905000,298.0,206.0,130.0,207.0,False,nan,,True,Ferrari,0 days 00:18:35.334000,2018-09-16 12:13:35.432,124,3.0,False,,False,False
0 days 00:23:48.131000,VET,5,,2.0,1.0,,,0 days 00:00:55.637000,0 days 00:00:59.809000,0 days 00:00:52.818000,0 days 00:21:55.541000,0 days 00:22:55.273000,0 days 00:23:48.196000,154.0,209.0,159.0,124.0,False,HYPERSOFT,4.0,False,Ferrari,0 days 00:20:59.854000,2018-09-16 12:15:59.952,4,2.0,False,,False,False
0 days 00:26:27.201000,VET,5,,3.0,1.0,,,0 days 00:00:49.361000,0 days 00:00:57.597000,0 days 00:00:52.128000,0 days 00:24:37.485000,0 days 00:25:35.033000,0 days 00:26:27.220000,234.0,205.0,188.0,208.0,False,HYPERSOFT,5.0,False,Ferrari,0 days 00:23:48.131000,2018-09-16 12:18:48.229,4,2.0,False,,False,False
0 days 00:29:10.847000,VET,5,,4.0,1.0,,,0 days 00:00:47.546000,0 days 00:00:58.880000,0 days 00:00:57.213000,0 days 00:27:14.863000,0 days 00:28:13.621000,0 days 00:29:10.891000,241.0,158.0,248.0,164.0,False,HYPERSOFT,6.0,False,Ferrari,0 days 00:26:27.201000,2018-09-16 12:21:27.299,41,2.0,False,,False,False
0 days 00:30:59.152000,VET,5,0 days 00:01:48.305000,5.0,1.0,,,0 days 00:00:28.867000,0 days 00:00:42.141000,0 days 00:00:37.297000,0 days 00:29:39.674000,0 days 00:30:21.815000,0 days 00:30:59.112000,297.0,270.0,250.0,292.0,True,HYPERSOFT,7.0,False,Ferrari,0 days 00:29:10.847000,2018-09-16 12:24:10.945,1,2.0,False,,False,True
0 days 00:32:47.623000,VET,5,0 days 00:01:48.471000,6.0,1.0,,,0 days 00:00:29.103000,0 days 00:00:42.517000,0 days 00:00:36.851000,0 days 00:31:28.215000,0 days 00:32:10.732000,0 days 00:32:47.583000,,271.0,250.0,289.0,False,HYPERSOFT,8.0,False,Ferrari,0 days 00:30:59.152000,2018-09-16 12:25:59.250,1,2.0,False,,False,True
0 days 00:34:35.020000,VET,5,0 days 00:01:47.397000,7.0,1.0,,,0 days 00:00:28.592000,0 days 00:00:42.119000,0 days 00:00:36.686000,0 days 00:33:16.175000,0 days 00:33:58.294000,0 days 00:34:34.980000,309.0,271.0,253.0,291.0,True,HYPERSOFT,9.0,False,Ferrari,0 days 00:32:47.623000,2018-09-16 12:27:47.721,1,2.0,False,,False,True
0 days 00:36:22.278000,VET,5,0 days 00:01:47.258000,8.0,1.0,,,0 days 00:00:28.803000,0 days 00:00:41.634000,0 days 00:00:36.821000,0 days 00:35:03.783000,0 days 00:35:45.417000,0 days 00:36:22.238000,292.0,269.0,253.0,292.0,True,HYPERSOFT,10.0,False,Ferrari,0 days 00:34:35.020000,2018-09-16 12:29:35.118,1,2.0,False,,False,True
0 days 00:38:09.705000,VET,5,0 days 00:01:47.427000,9.0,1.0,,,0 days 00:00:28.726000,0 days 00:00:41.655000,0 days 00:00:37.046000,0 days 00:36:50.964000,0 days 00:37:32.619000,0 days 00:38:09.665000,293.0,267.0,252.0,291.0,False,HYPERSOFT,11.0,False,Ferrari,0 days 00:36:22.278000,2018-09-16 12:31:22.376,1,2.0,False,,False,True
0 days 00:39:57.332000,VET,5,0 days 00:01:47.627000,10.0,1.0,,,0 days 00:00:28.748000,0 days 00:00:41.941000,0 days 00:00:36.938000,0 days 00:38:38.413000,0 days 00:39:20.354000,0 days 00:39:57.292000,299.0,270.0,252.0,,False,HYPERSOFT,12.0,False,Ferrari,0 days 00:38:09.705000,2018-09-16 12:33:09.803,1,2.0,False,,False,True
0 days 00:41:45.025000,VET,5,0 days 00:01:47.693000,11.0,1.0,,,0 days 00:00:28.695000,0 days 00:00:42.003000,0 days 00:00:36.995000,0 days 00:40:25.987000,0 days 00:41:07.990000,0 days 00:41:44.985000,300.0,272.0,253.0,292.0,False,HYPERSOFT,13.0,False,Ferrari,0 days 00:39:57.332000,2018-09-16 12:34:57.430,1,2.0,False,,False,True
0 days 00:43:31.129000,VET,5,0 days 00:01:46.104000,12.0,1.0,,,0 days 00:00:28.615000,0 days 00:00:41.453000,0 days 00:00:36.036000,0 days 00:42:13.600000,0 days 00:42:55.053000,0 days 00:43:31.089000,299.0,270.0,255.0,,True,HYPERSOFT,14.0,False,Ferrari,0 days 00:41:45.025000,2018-09-16 12:36:45.123,1,2.0,False,,False,True
0 days 00:45:16.481000,VET,5,0 days 00:01:45.352000,13.0,1.0,,,0 days 00:00:28.633000,0 days 00:00:40.879000,0 days 00:00:35.840000,0 days 00:43:59.722000,0 days 00:44:40.601000,0 days 00:45:16.441000,298.0,270.0,253.0,291.0,True,HYPERSOFT,15.0,False,Ferrari,0 days 00:43:31.129000,2018-09-16 12:38:31.227,1,2.0,False,,False,True
0 days 00:47:09.478000,VET,5,0 days 00:01:52.997000,14.0,1.0,,0 days 00:47:01.806000,0 days 00:00:28.599000,0 days 00:00:40.959000,0 days 00:00:43.439000,0 days 00:45:45.040000,0 days 00:46:25.999000,0 days 00:47:09.438000,299.0,271.0,,292.0,False,HYPERSOFT,16.0,False,Ferrari,0 days 00:45:16.481000,2018-09-16 12:40:16.579,1,4.0,False,,False,False
0 days 00:49:12.550000,VET,5,0 days 00:02:03.072000,15.0,2.0,0 days 00:47:30.483000,,0 days 00:00:47.816000,0 days 00:00:39.800000,0 days 00:00:35.456000,0 days 00:47:57.254000,0 days 00:48:37.054000,0 days 00:49:12.510000,302.0,274.0,254.0,,False,ULTRASOFT,1.0,True,Ferrari,0 days 00:47:09.478000,2018-09-16 12:42:09.576,1,7.0,False,,False,False
0 days 00:51:01.886000,VET,5,0 days 00:01:49.336000,16.0,2.0,,,0 days 00:00:29.039000,0 days 00:00:42.457000,0 days 00:00:37.840000,0 days 00:49:41.549000,0 days 00:50:24.006000,0 days 00:51:01.846000,303.0,274.0,250.0,295.0,False,ULTRASOFT,2.0,True,Ferrari,0 days 00:49:12.550000,2018-09-16 12:44:12.648,1,7.0,False,,False,True
0 days 00:52:48.008000,VET,5,0 days 00:01:46.122000,17.0,2.0,,,0 days 00:00:28.999000,0 days 00:00:41.471000,0 days 00:00:35.652000,0 days 00:51:30.845000,0 days 00:52:12.316000,0 days 00:52:47.968000,298.0,271.0,254.0,306.0,False,ULTRASOFT,3.0,True,Ferrari,0 days 00:51:01.886000,2018-09-16 12:46:01.984,1,5.0,False,,False,True
0 days 00:54:36.003000,VET,5,0 days 00:01:47.995000,18.0,2.0,,,0 days 00:00:29.317000,0 days 00:00:42.133000,0 days 00:00:36.545000,0 days 00:53:17.285000,0 days 00:53:59.418000,0 days 00:54:35.963000,297.0,273.0,252.0,293.0,False,ULTRASOFT,4.0,True,Ferrari,0 days 00:52:48.008000,2018-09-16 12:47:48.106,1,5.0,False,,False,True
0 days 00:56:21.868000,VET,5,0 days 00:01:45.865000,19.0,2.0,,,0 days 00:00:28.545000,0 days 00:00:41.014000,0 days 00:00:36.306000,0 days 00:55:04.508000,0 days 00:55:45.522000,0 days 00:56:21.828000,300.0,271.0,252.0,,False,ULTRASOFT,5.0,True,Ferrari,0 days 00:54:36.003000,2018-09-16 12:49:36.101,1,5.0,False,,False,True
0 days 00:58:07.934000,VET,5,0 days 00:01:46.066000,20.0,2.0,,,0 days 00:00:28.731000,0 days 00:00:41.381000,0 days 00:00:35.954000,0 days 00:56:50.559000,0 days 00:57:31.940000,0 days 00:58:07.894000,299.0,271.0,252.0,292.0,False,ULTRASOFT,6.0,True,Ferrari,0 days 00:56:21.868000,2018-09-16 12:51:21.966,1,5.0,False,,False,True
0 days 00:59:53.664000,VET,5,0 days 00:01:45.730000,21.0,2.0,,,0 days 00:00:28.497000,0 days 00:00:41.160000,0 days 00:00:36.073000,0 days 00:58:36.391000,0 days 00:59:17.551000,0 days 00:59:53.624000,,271.0,254.0,,False,ULTRASOFT,7.0,True,Ferrari,0 days 00:58:07.934000,2018-09-16 12:53:08.032,1,5.0,False,,False,True
0 days 01:01:39.420000,VET,5,0 days 00:01:45.756000,22.0,2.0,,,0 days 00:00:28.622000,0 days 00:00:40.870000,0 days 00:00:36.264000,0 days 01:00:22.246000,0 days 01:01:03.116000,0 days 01:01:39.380000,,271.0,252.0,,False,ULTRASOFT,8.0,True,Ferrari,0 days 00:59:53.664000,2018-09-16 12:54:53.762,1,5.0,False,,False,True
0 days 01:03:24.973000,VET,5,0 days 00:01:45.553000,23.0,2.0,,,0 days 00:00:28.547000,0 days 00:00:41.064000,0 days 00:00:35.942000,0 days 01:02:07.927000,0 days 01:02:48.991000,0 days 01:03:24.933000,,271.0,253.0,291.0,False,ULTRASOFT,9.0,True,Ferrari,0 days 01:01:39.420000,2018-09-16 12:56:39.518,1,4.0,False,,False,True
