Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:21:04.144000,RAI,7,0 days 00:02:28.568000,1.0,,,,,0 days 00:01:06.798000,0 days 00:00:48.886000,,0 days 00:20:16.837000,0 days 00:21:04.200000,298.0,222.0,98.0,211.0,False,nan,,True,Ferrari,0 days 00:18:35.334000,2018-09-16 12:13:35.432,124,6.0,False,,False,False
0 days 00:23:51.645000,RAI,7,,2.0,1.0,,,0 days 00:00:55.280000,0 days 00:01:00.644000,0 days 00:00:51.669000,0 days 00:21:59.423000,0 days 00:23:00.032000,0 days 00:23:51.790000,192.0,177.0,147.0,166.0,False,HYPERSOFT,4.0,False,Ferrari,0 days 00:21:04.144000,2018-09-16 12:16:04.242,4,5.0,False,,False,False
0 days 00:26:30.910000,RAI,7,,3.0,1.0,,,0 days 00:00:50.157000,0 days 00:00:58.239000,0 days 00:00:50.823000,0 days 00:24:42.002000,0 days 00:25:40.143000,0 days 00:26:31.183000,232.0,173.0,235.0,215.0,False,HYPERSOFT,5.0,False,Ferrari,0 days 00:23:51.645000,2018-09-16 12:18:51.743,4,5.0,False,,False,False
0 days 00:29:12.799000,RAI,7,,4.0,1.0,,,0 days 00:00:47.944000,0 days 00:00:58.631000,0 days 00:00:55.358000,0 days 00:27:18.888000,0 days 00:28:17.529000,0 days 00:29:12.970000,224.0,149.0,251.0,183.0,False,HYPERSOFT,6.0,False,Ferrari,0 days 00:26:30.910000,2018-09-16 12:21:31.008,41,5.0,False,,False,False
0 days 00:31:01.616000,RAI,7,0 days 00:01:48.817000,5.0,1.0,,,0 days 00:00:29.062000,0 days 00:00:42.595000,0 days 00:00:37.160000,0 days 00:29:41.917000,0 days 00:30:24.512000,0 days 00:31:01.672000,306.0,273.0,250.0,298.0,True,HYPERSOFT,7.0,False,Ferrari,0 days 00:29:12.799000,2018-09-16 12:24:12.897,1,5.0,False,,False,True
0 days 00:32:50.432000,RAI,7,0 days 00:01:48.816000,6.0,1.0,,,0 days 00:00:28.928000,0 days 00:00:42.398000,0 days 00:00:37.490000,0 days 00:31:30.600000,0 days 00:32:12.998000,0 days 00:32:50.488000,295.0,273.0,251.0,292.0,True,HYPERSOFT,8.0,False,Ferrari,0 days 00:31:01.616000,2018-09-16 12:26:01.714,1,5.0,False,,False,True
0 days 00:34:38.431000,RAI,7,0 days 00:01:47.999000,7.0,1.0,,,0 days 00:00:28.745000,0 days 00:00:42.194000,0 days 00:00:37.060000,0 days 00:33:19.233000,0 days 00:34:01.427000,0 days 00:34:38.487000,303.0,273.0,250.0,,True,HYPERSOFT,9.0,False,Ferrari,0 days 00:32:50.432000,2018-09-16 12:27:50.530,1,5.0,False,,False,True
0 days 00:36:26.167000,RAI,7,0 days 00:01:47.736000,8.0,1.0,,,0 days 00:00:28.708000,0 days 00:00:42.079000,0 days 00:00:36.949000,0 days 00:35:07.195000,0 days 00:35:49.274000,0 days 00:36:26.223000,292.0,272.0,249.0,,True,HYPERSOFT,10.0,False,Ferrari,0 days 00:34:38.431000,2018-09-16 12:29:38.529,1,5.0,False,,False,True
0 days 00:38:13.542000,RAI,7,0 days 00:01:47.375000,9.0,1.0,,,0 days 00:00:28.771000,0 days 00:00:41.717000,0 days 00:00:36.887000,0 days 00:36:54.994000,0 days 00:37:36.711000,0 days 00:38:13.598000,301.0,272.0,249.0,293.0,True,HYPERSOFT,11.0,False,Ferrari,0 days 00:36:26.167000,2018-09-16 12:31:26.265,1,5.0,False,,False,True
0 days 00:40:01.021000,RAI,7,0 days 00:01:47.479000,10.0,1.0,,,0 days 00:00:28.717000,0 days 00:00:41.569000,0 days 00:00:37.193000,0 days 00:38:42.315000,0 days 00:39:23.884000,0 days 00:40:01.077000,,271.0,250.0,292.0,False,HYPERSOFT,12.0,False,Ferrari,0 days 00:38:13.542000,2018-09-16 12:33:13.640,1,5.0,False,,False,True
