Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:50.953000,RUS,63,0 days 00:02:16.894000,1.0,1.0,,0 days 01:04:46.723000,,0 days 00:00:41.199000,0 days 00:00:52.720000,,0 days 01:03:58.254000,0 days 01:04:50.988000,214.0,90.0,,242.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:02:33.771000,2023-10-08 17:03:33.776,124,19.0,False,,False,False
0 days 01:07:15.770000,RUS,63,0 days 00:02:24.817000,2.0,2.0,0 days 01:05:26.425000,,0 days 00:01:11.648000,0 days 00:00:32.664000,0 days 00:00:40.505000,0 days 01:06:02.555000,0 days 01:06:35.219000,0 days 01:07:15.724000,225.0,267.0,250.0,161.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:04:50.953000,2023-10-08 17:05:50.958,4,18.0,False,,False,False
0 days 01:09:32.933000,RUS,63,0 days 00:02:17.163000,3.0,2.0,,,0 days 00:00:52.523000,0 days 00:00:48.251000,0 days 00:00:36.389000,0 days 01:08:08.247000,0 days 01:08:56.498000,0 days 01:09:32.887000,183.0,222.0,262.0,201.0,True,MEDIUM,9.0,False,Mercedes,0 days 01:07:15.770000,2023-10-08 17:08:15.775,4,18.0,False,,False,False
0 days 01:11:53.509000,RUS,63,0 days 00:02:20.576000,4.0,2.0,,,0 days 00:00:45.594000,0 days 00:00:47.910000,0 days 00:00:47.072000,0 days 01:10:18.481000,0 days 01:11:06.391000,0 days 01:11:53.463000,173.0,71.0,280.0,225.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:09:32.933000,2023-10-08 17:10:32.938,41,14.0,False,,False,False
0 days 01:13:27.167000,RUS,63,0 days 00:01:33.658000,5.0,2.0,,,0 days 00:00:35.203000,0 days 00:00:31.302000,0 days 00:00:27.153000,0 days 01:12:28.666000,0 days 01:12:59.968000,0 days 01:13:27.121000,226.0,275.0,276.0,312.0,True,MEDIUM,11.0,False,Mercedes,0 days 01:11:53.509000,2023-10-08 17:12:53.514,1,14.0,False,,False,True
0 days 01:14:59.066000,RUS,63,0 days 00:01:31.899000,6.0,2.0,,,0 days 00:00:34.059000,0 days 00:00:30.784000,0 days 00:00:27.056000,0 days 01:14:01.180000,0 days 01:14:31.964000,0 days 01:14:59.020000,225.0,279.0,279.0,298.0,True,MEDIUM,12.0,False,Mercedes,0 days 01:13:27.167000,2023-10-08 17:14:27.172,1,13.0,False,,False,True
0 days 01:16:30.481000,RUS,63,0 days 00:01:31.415000,7.0,2.0,,,0 days 00:00:33.930000,0 days 00:00:30.698000,0 days 00:00:26.787000,0 days 01:15:32.950000,0 days 01:16:03.648000,0 days 01:16:30.435000,226.0,276.0,284.0,307.0,True,MEDIUM,13.0,False,Mercedes,0 days 01:14:59.066000,2023-10-08 17:15:59.071,1,13.0,False,,False,True
0 days 01:18:00.533000,RUS,63,0 days 00:01:30.052000,8.0,2.0,,,0 days 00:00:32.996000,0 days 00:00:30.503000,0 days 00:00:26.553000,0 days 01:17:03.431000,0 days 01:17:33.934000,0 days 01:18:00.487000,238.0,283.0,286.0,321.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:16:30.481000,2023-10-08 17:17:30.486,1,12.0,True,TRACK LIMITS AT TURN 12 LAP 8 ,False,True
0 days 01:19:30.638000,RUS,63,0 days 00:01:30.105000,9.0,2.0,,,0 days 00:00:32.887000,0 days 00:00:30.390000,0 days 00:00:26.828000,0 days 01:18:33.374000,0 days 01:19:03.764000,0 days 01:19:30.592000,228.0,274.0,283.0,328.0,True,MEDIUM,15.0,False,Mercedes,0 days 01:18:00.533000,2023-10-08 17:19:00.538,1,10.0,False,,False,True
0 days 01:21:00.728000,RUS,63,0 days 00:01:30.090000,10.0,2.0,,,0 days 00:00:33.023000,0 days 00:00:30.535000,0 days 00:00:26.532000,0 days 01:20:03.615000,0 days 01:20:34.150000,0 days 01:21:00.682000,231.0,281.0,284.0,323.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:19:30.638000,2023-10-08 17:20:30.643,1,10.0,True,TRACK LIMITS AT TURN 12 LAP 10 ,False,True
