,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,110733,1.0,29269,29825,51639,0,4.0,0,4.0,0,0,0,36911.0,0,0,1,0,1,0,0,0,1,0,0
1,107915,2.0,33813,31180,42922,1,5.0,0,4.0,0,0,0,35971.666666666664,0,0,1,0,1,0,0,0,1,0,0
2,98643,3.0,26169,29385,43089,1,6.0,0,4.0,0,0,0,32881.0,0,0,1,0,1,0,0,0,1,0,0
3,98892,4.0,26231,29586,43075,0,7.0,0,4.0,0,0,0,32964.0,0,0,1,0,1,0,0,0,1,0,0
4,98976,5.0,26390,29565,43021,0,8.0,0,4.0,0,0,0,32992.0,0,0,1,0,1,0,0,0,1,0,0
5,98839,6.0,26238,29654,42947,0,9.0,0,4.0,0,0,0,32946.333333333336,0,0,1,0,1,0,0,0,1,0,0
6,99112,7.0,26209,29718,43185,0,10.0,0,4.0,0,0,0,33037.333333333336,0,0,1,0,1,0,0,0,1,0,0
7,98933,8.0,26212,29653,43068,0,11.0,0,4.0,0,0,0,32977.666666666664,0,0,1,0,1,0,0,0,1,0,0
8,98956,9.0,26328,29562,43066,0,12.0,0,4.0,0,0,0,32985.333333333336,0,0,1,0,1,0,0,0,1,0,0
9,98906,10.0,26241,29625,43040,0,13.0,0,4.0,0,0,0,32968.666666666664,0,0,1,0,1,0,0,0,1,0,0
10,99109,11.0,26278,29541,43290,0,14.0,0,3.0,0,0,0,33036.333333333336,1,0,0,0,1,0,0,0,1,0,0
11,99493,12.0,26466,29859,43168,0,15.0,0,3.0,0,0,0,33164.333333333336,0,0,1,0,1,0,0,0,1,0,0
12,99874,13.0,26620,29529,43725,0,16.0,0,3.0,0,0,0,33291.333333333336,0,0,1,0,1,0,0,0,1,0,0
13,99433,14.0,26559,29592,43282,0,17.0,0,3.0,0,0,0,33144.333333333336,0,0,1,0,1,0,0,0,1,0,0
14,99762,15.0,26539,29879,43344,0,18.0,0,3.0,0,0,0,33254.0,0,0,1,0,1,0,0,0,1,0,0
15,99656,16.0,26524,29850,43282,0,19.0,0,3.0,0,0,0,33218.666666666664,0,0,1,0,1,0,0,0,1,0,0
16,99790,17.0,26562,29755,43473,0,20.0,0,3.0,0,0,0,33263.333333333336,0,0,1,0,1,0,0,0,1,0,0
17,105026,18.0,26772,29827,48427,0,21.0,0,4.0,0,1,0,35008.666666666664,0,1,0,0,1,0,0,0,1,0,0
18,116840,19.0,44825,28986,43029,0,1.0,0,5.0,0,0,1,38946.666666666664,0,1,0,0,0,1,0,0,1,0,0
19,96998,20.0,25727,28691,42580,1,2.0,0,4.0,0,0,0,32332.666666666668,1,0,0,0,0,1,0,0,0,1,0
20,97150,21.0,25819,28752,42579,0,3.0,0,4.0,0,0,0,32383.333333333332,0,0,1,0,0,1,0,0,0,1,0
21,97554,22.0,25702,29124,42728,0,4.0,0,4.0,0,0,0,32518.0,0,0,1,0,0,1,0,0,0,1,0
22,97444,23.0,25734,28847,42863,0,5.0,0,3.0,0,0,0,32481.333333333332,1,0,0,0,0,1,0,0,0,1,0
23,97787,24.0,25790,29106,42891,0,6.0,0,3.0,0,0,0,32595.666666666668,0,0,1,0,0,1,0,0,0,1,0
24,97690,25.0,25736,29149,42805,0,7.0,0,3.0,0,0,0,32563.333333333332,0,0,1,0,0,1,0,0,0,1,0
25,97718,26.0,25807,29017,42894,0,8.0,0,3.0,0,0,0,32572.666666666668,0,0,1,0,0,1,0,0,0,1,0
26,97450,27.0,25713,28999,42738,0,9.0,0,3.0,0,0,0,32483.333333333332,0,0,1,0,0,1,0,0,0,1,0
27,97855,28.0,25842,29188,42825,0,10.0,0,3.0,0,0,0,32618.333333333332,0,0,1,0,0,1,0,0,0,1,0
28,98108,29.0,25953,29260,42895,0,11.0,0,3.0,0,0,0,32702.666666666668,0,0,1,0,0,1,0,0,0,1,0
29,97358,30.0,25826,28748,42784,0,12.0,0,3.0,0,0,0,32452.666666666668,0,0,1,0,0,1,0,0,0,1,0
30,97614,31.0,25869,28938,42807,0,13.0,0,3.0,0,0,0,32538.0,0,0,1,0,0,1,0,0,0,1,0
31,97300,32.0,25620,28881,42799,0,14.0,0,3.0,0,0,0,32433.333333333332,0,0,1,0,0,1,0,0,0,1,0
32,97416,33.0,25790,28892,42734,0,15.0,0,3.0,0,0,0,32472.0,0,0,1,0,0,1,0,0,0,1,0
33,97543,34.0,25815,28884,42844,0,16.0,0,3.0,0,0,0,32514.333333333332,0,0,1,0,0,1,0,0,0,1,0
34,102341,35.0,25786,28844,47711,0,17.0,0,3.0,0,1,0,34113.666666666664,0,0,1,0,0,1,0,0,0,1,0
35,114699,36.0,43833,28631,42235,0,1.0,1,4.0,0,0,1,38233.0,0,1,0,0,1,0,0,0,0,1,0
36,94836,37.0,25078,27926,41832,1,2.0,1,4.0,0,0,0,31612.0,0,0,1,0,1,0,0,0,0,1,0
37,96498,38.0,25605,28522,42371,0,3.0,1,4.0,0,0,0,32166.0,0,0,1,0,1,0,0,0,0,0,1
38,96612,39.0,25634,28800,42178,0,4.0,1,4.0,0,0,0,32204.0,0,0,1,0,1,0,0,0,0,0,1
39,96698,40.0,25451,28777,42470,0,5.0,1,4.0,0,0,0,32232.666666666668,0,0,1,0,1,0,0,0,0,0,1
40,96646,41.0,25438,28632,42576,0,6.0,1,4.0,0,0,0,32215.333333333332,0,0,1,0,1,0,0,0,0,0,1
41,96335,42.0,25500,28658,42177,0,7.0,1,3.0,0,0,0,32111.666666666668,1,0,0,0,1,0,0,0,0,0,1
42,96648,43.0,25510,28718,42420,0,8.0,1,3.0,0,0,0,32216.0,0,0,1,0,1,0,0,0,0,0,1
43,96361,44.0,25534,28460,42367,0,9.0,1,3.0,0,0,0,32120.333333333332,0,0,1,0,1,0,0,0,0,0,1
44,96251,45.0,25402,28558,42291,0,10.0,1,3.0,0,0,0,32083.666666666668,0,0,1,0,1,0,0,0,0,0,1
45,96017,46.0,25394,28396,42227,0,11.0,1,3.0,0,0,0,32005.666666666668,0,0,1,0,1,0,0,0,0,0,1
46,96756,47.0,25655,28395,42706,0,12.0,1,3.0,0,0,0,32252.0,0,0,1,0,1,0,0,0,0,0,1
47,96427,48.0,25498,28381,42548,0,13.0,1,3.0,0,0,0,32142.333333333332,0,0,1,0,1,0,0,0,0,0,1
48,96976,49.0,25536,28993,42447,0,14.0,1,3.0,0,0,0,32325.333333333332,0,0,1,0,1,0,0,0,0,0,1
49,96458,50.0,25491,28423,42544,0,15.0,1,3.0,0,0,0,32152.666666666668,0,0,1,0,1,0,0,0,0,0,1
50,97048,51.0,25515,28702,42831,0,16.0,1,3.0,0,0,0,32349.333333333332,0,0,1,0,1,0,0,0,0,0,1
51,96469,52.0,25386,28460,42623,0,17.0,1,3.0,0,0,0,32156.333333333332,0,0,1,0,1,0,0,0,0,0,1
52,96454,53.0,25552,28493,42409,0,18.0,1,3.0,0,0,0,32151.333333333332,0,0,1,0,1,0,0,0,0,0,1
53,96868,54.0,25694,28603,42571,0,19.0,1,3.0,0,0,0,32289.333333333332,0,0,1,0,1,0,0,0,0,0,1
54,96875,55.0,25655,28522,42698,0,20.0,1,3.0,0,0,0,32291.666666666668,0,0,1,0,1,0,0,0,0,0,1
55,97948,56.0,25968,28982,42998,0,21.0,1,3.0,0,0,0,32649.333333333332,0,0,1,0,1,0,0,0,0,0,1
