Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:04.531000,SAI,55,,1.0,1.0,,,,0 days 00:00:39.984000,0 days 00:00:35.350000,,0 days 01:03:29.331000,0 days 01:04:04.690000,281.0,292.0,209.0,279.0,False,HARD,1.0,True,Ferrari,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,14.0,False,,False,False
0 days 01:05:36.511000,SAI,55,0 days 00:01:31.980000,2.0,1.0,,,0 days 00:00:18.867000,0 days 00:00:38.954000,0 days 00:00:34.159000,0 days 01:04:23.328000,0 days 01:05:02.282000,0 days 01:05:36.441000,286.0,296.0,209.0,313.0,True,HARD,2.0,True,Ferrari,0 days 01:04:04.531000,2023-11-26 13:05:05.656,1,13.0,False,,False,True
0 days 01:07:07.819000,SAI,55,0 days 00:01:31.308000,3.0,1.0,,,0 days 00:00:18.756000,0 days 00:00:38.685000,0 days 00:00:33.867000,0 days 01:05:55.197000,0 days 01:06:33.882000,0 days 01:07:07.749000,277.0,300.0,209.0,308.0,True,HARD,3.0,True,Ferrari,0 days 01:05:36.511000,2023-11-26 13:06:37.636,1,13.0,False,,False,True
0 days 01:08:38.918000,SAI,55,0 days 00:01:31.099000,4.0,1.0,,,0 days 00:00:18.607000,0 days 00:00:38.718000,0 days 00:00:33.774000,0 days 01:07:26.356000,0 days 01:08:05.074000,0 days 01:08:38.848000,278.0,298.0,208.0,308.0,True,HARD,4.0,True,Ferrari,0 days 01:07:07.819000,2023-11-26 13:08:08.944,1,13.0,False,,False,True
0 days 01:10:10.076000,SAI,55,0 days 00:01:31.158000,5.0,1.0,,,0 days 00:00:18.573000,0 days 00:00:38.709000,0 days 00:00:33.876000,0 days 01:08:57.421000,0 days 01:09:36.130000,0 days 01:10:10.006000,280.0,300.0,206.0,306.0,False,HARD,5.0,True,Ferrari,0 days 01:08:38.918000,2023-11-26 13:09:40.043,1,13.0,False,,False,True
0 days 01:11:41.251000,SAI,55,0 days 00:01:31.175000,6.0,1.0,,,0 days 00:00:18.681000,0 days 00:00:38.709000,0 days 00:00:33.785000,0 days 01:10:28.687000,0 days 01:11:07.396000,0 days 01:11:41.181000,278.0,300.0,207.0,307.0,False,HARD,6.0,True,Ferrari,0 days 01:10:10.076000,2023-11-26 13:11:11.201,1,13.0,True,TRACK LIMITS AT TURN 1 LAP 6 ,False,True
0 days 01:13:12.552000,SAI,55,0 days 00:01:31.301000,7.0,1.0,,,0 days 00:00:18.563000,0 days 00:00:38.913000,0 days 00:00:33.825000,0 days 01:11:59.744000,0 days 01:12:38.657000,0 days 01:13:12.482000,280.0,299.0,207.0,305.0,False,HARD,7.0,True,Ferrari,0 days 01:11:41.251000,2023-11-26 13:12:42.376,1,13.0,False,,False,True
0 days 01:14:43.815000,SAI,55,0 days 00:01:31.263000,8.0,1.0,,,0 days 00:00:18.525000,0 days 00:00:38.884000,0 days 00:00:33.854000,0 days 01:13:31.007000,0 days 01:14:09.891000,0 days 01:14:43.745000,,299.0,205.0,306.0,False,HARD,8.0,True,Ferrari,0 days 01:13:12.552000,2023-11-26 13:14:13.677,1,13.0,False,,False,True
0 days 01:16:14.780000,SAI,55,0 days 00:01:30.965000,9.0,1.0,,,0 days 00:00:18.493000,0 days 00:00:38.797000,0 days 00:00:33.675000,0 days 01:15:02.238000,0 days 01:15:41.035000,0 days 01:16:14.710000,281.0,299.0,208.0,306.0,True,HARD,9.0,True,Ferrari,0 days 01:14:43.815000,2023-11-26 13:15:44.940,1,13.0,False,,False,True
0 days 01:17:46.085000,SAI,55,0 days 00:01:31.305000,10.0,1.0,,,0 days 00:00:18.601000,0 days 00:00:38.941000,0 days 00:00:33.763000,0 days 01:16:33.311000,0 days 01:17:12.252000,0 days 01:17:46.015000,279.0,299.0,205.0,304.0,False,HARD,10.0,True,Ferrari,0 days 01:16:14.780000,2023-11-26 13:17:15.905,1,13.0,False,,False,True
0 days 01:19:17.170000,SAI,55,0 days 00:01:31.085000,11.0,1.0,,,0 days 00:00:18.560000,0 days 00:00:38.706000,0 days 00:00:33.819000,0 days 01:18:04.575000,0 days 01:18:43.281000,0 days 01:19:17.100000,281.0,302.0,207.0,306.0,False,HARD,11.0,True,Ferrari,0 days 01:17:46.085000,2023-11-26 13:18:47.210,1,13.0,False,,False,True
