Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:45.021000,VER,33,0 days 00:01:43.698000,1.0,1.0,,,,0 days 00:00:35.147000,0 days 00:00:34.662000,,0 days 00:34:11.086000,0 days 00:34:45.661000,271.0,275.0,153.0,319.0,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:33:01.144000,2019-10-27 19:13:01.464,16,8.0,False,,False,False
0 days 00:36:30.001000,VER,33,0 days 00:01:44.980000,2.0,1.0,,,0 days 00:00:35.952000,0 days 00:00:42.594000,0 days 00:00:26.434000,0 days 00:35:20.955000,0 days 00:36:03.549000,0 days 00:36:29.983000,258.0,205.0,175.0,,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:34:45.021000,2019-10-27 19:14:45.341,67,8.0,False,,False,False
0 days 00:37:55.441000,VER,33,0 days 00:01:25.440000,3.0,1.0,,,0 days 00:00:31.481000,0 days 00:00:32.485000,0 days 00:00:21.474000,0 days 00:37:01.464000,0 days 00:37:33.949000,0 days 00:37:55.423000,288.0,291.0,248.0,278.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 00:36:30.001000,2019-10-27 19:16:30.321,71,8.0,False,,False,False
0 days 00:39:19.188000,VER,33,0 days 00:01:23.747000,4.0,1.0,,,0 days 00:00:29.026000,0 days 00:00:32.875000,0 days 00:00:21.846000,0 days 00:38:24.449000,0 days 00:38:57.324000,0 days 00:39:19.170000,281.0,293.0,247.0,356.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 00:37:55.441000,2019-10-27 19:17:55.761,1,7.0,False,,False,True
0 days 00:41:10.172000,VER,33,0 days 00:01:50.984000,5.0,1.0,,0 days 00:41:07.614000,0 days 00:00:30.889000,0 days 00:00:49.294000,0 days 00:00:30.801000,0 days 00:39:50.059000,0 days 00:40:39.353000,0 days 00:41:10.154000,213.0,136.0,,318.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:39:19.188000,2019-10-27 19:19:19.508,12,20.0,False,,False,False
0 days 00:42:52.489000,VER,33,0 days 00:01:42.317000,6.0,2.0,0 days 00:41:32.142000,,0 days 00:00:50.160000,0 days 00:00:31.466000,0 days 00:00:20.691000,0 days 00:42:00.314000,0 days 00:42:31.780000,0 days 00:42:52.471000,286.0,279.0,248.0,304.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:41:10.172000,2019-10-27 19:21:10.492,1,20.0,False,,False,False
0 days 00:44:13.090000,VER,33,0 days 00:01:20.601000,7.0,2.0,,,0 days 00:00:28.522000,0 days 00:00:31.305000,0 days 00:00:20.774000,0 days 00:43:20.993000,0 days 00:43:52.298000,0 days 00:44:13.072000,288.0,281.0,248.0,320.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:42:52.489000,2019-10-27 19:22:52.809,1,20.0,False,,False,True
0 days 00:45:34.235000,VER,33,0 days 00:01:21.145000,8.0,2.0,,,0 days 00:00:28.753000,0 days 00:00:31.373000,0 days 00:00:21.019000,0 days 00:44:41.825000,0 days 00:45:13.198000,0 days 00:45:34.217000,281.0,278.0,247.0,317.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:44:13.090000,2019-10-27 19:24:13.410,1,20.0,False,,False,True
0 days 00:46:55.352000,VER,33,0 days 00:01:21.117000,9.0,2.0,,,0 days 00:00:28.902000,0 days 00:00:31.310000,0 days 00:00:20.905000,0 days 00:46:03.119000,0 days 00:46:34.429000,0 days 00:46:55.334000,278.0,281.0,247.0,323.0,False,HARD,4.0,True,Red Bull Racing,0 days 00:45:34.235000,2019-10-27 19:25:34.555,1,20.0,False,,False,True
0 days 00:48:16.898000,VER,33,0 days 00:01:21.546000,10.0,2.0,,,0 days 00:00:28.917000,0 days 00:00:31.749000,0 days 00:00:20.880000,0 days 00:47:24.251000,0 days 00:47:56,0 days 00:48:16.880000,277.0,277.0,247.0,320.0,False,HARD,5.0,True,Red Bull Racing,0 days 00:46:55.352000,2019-10-27 19:26:55.672,1,20.0,False,,False,True
0 days 00:49:38.300000,VER,33,0 days 00:01:21.402000,11.0,2.0,,,0 days 00:00:28.948000,0 days 00:00:31.636000,0 days 00:00:20.818000,0 days 00:48:45.828000,0 days 00:49:17.464000,0 days 00:49:38.282000,282.0,280.0,248.0,323.0,False,HARD,6.0,True,Red Bull Racing,0 days 00:48:16.898000,2019-10-27 19:28:17.218,1,20.0,False,,False,True
0 days 00:50:59.412000,VER,33,0 days 00:01:21.112000,12.0,2.0,,,0 days 00:00:28.607000,0 days 00:00:31.383000,0 days 00:00:21.122000,0 days 00:50:06.889000,0 days 00:50:38.272000,0 days 00:50:59.394000,284.0,281.0,248.0,324.0,False,HARD,7.0,True,Red Bull Racing,0 days 00:49:38.300000,2019-10-27 19:29:38.620,1,20.0,False,,False,True
0 days 00:52:21.015000,VER,33,0 days 00:01:21.603000,13.0,2.0,,,0 days 00:00:28.843000,0 days 00:00:31.774000,0 days 00:00:20.986000,0 days 00:51:28.237000,0 days 00:52:00.011000,0 days 00:52:20.997000,283.0,282.0,248.0,327.0,False,HARD,8.0,True,Red Bull Racing,0 days 00:50:59.412000,2019-10-27 19:30:59.732,1,19.0,False,,False,True
0 days 00:53:42.439000,VER,33,0 days 00:01:21.424000,14.0,2.0,,,0 days 00:00:28.844000,0 days 00:00:31.573000,0 days 00:00:21.007000,0 days 00:52:49.841000,0 days 00:53:21.414000,0 days 00:53:42.421000,286.0,283.0,249.0,324.0,False,HARD,9.0,True,Red Bull Racing,0 days 00:52:21.015000,2019-10-27 19:32:21.335,1,19.0,False,,False,True
0 days 00:55:06.091000,VER,33,0 days 00:01:23.652000,15.0,2.0,,,0 days 00:00:28.777000,0 days 00:00:33.078000,0 days 00:00:21.797000,0 days 00:54:11.198000,0 days 00:54:44.276000,0 days 00:55:06.073000,288.0,282.0,247.0,327.0,False,HARD,10.0,True,Red Bull Racing,0 days 00:53:42.439000,2019-10-27 19:33:42.759,1,19.0,False,,False,True
0 days 00:56:28.623000,VER,33,0 days 00:01:22.532000,16.0,2.0,,,0 days 00:00:28.883000,0 days 00:00:32.215000,0 days 00:00:21.434000,0 days 00:55:34.956000,0 days 00:56:07.171000,0 days 00:56:28.605000,284.0,285.0,247.0,328.0,False,HARD,11.0,True,Red Bull Racing,0 days 00:55:06.091000,2019-10-27 19:35:06.411,1,18.0,False,,False,True
0 days 00:57:51.600000,VER,33,0 days 00:01:22.977000,17.0,2.0,,,0 days 00:00:28.394000,0 days 00:00:32.733000,0 days 00:00:21.850000,0 days 00:56:56.999000,0 days 00:57:29.732000,0 days 00:57:51.582000,289.0,294.0,245.0,342.0,False,HARD,12.0,True,Red Bull Racing,0 days 00:56:28.623000,2019-10-27 19:36:28.943,1,16.0,False,,False,True
0 days 00:59:15.351000,VER,33,0 days 00:01:23.751000,18.0,2.0,,,0 days 00:00:28.847000,0 days 00:00:32.981000,0 days 00:00:21.923000,0 days 00:58:20.429000,0 days 00:58:53.410000,0 days 00:59:15.333000,279.0,295.0,246.0,329.0,False,HARD,13.0,True,Red Bull Racing,0 days 00:57:51.600000,2019-10-27 19:37:51.920,1,15.0,False,,False,True
0 days 01:00:37.232000,VER,33,0 days 00:01:21.881000,19.0,2.0,,,0 days 00:00:29.018000,0 days 00:00:31.790000,0 days 00:00:21.073000,0 days 00:59:44.351000,0 days 01:00:16.141000,0 days 01:00:37.214000,284.0,284.0,248.0,321.0,False,HARD,14.0,True,Red Bull Racing,0 days 00:59:15.351000,2019-10-27 19:39:15.671,1,15.0,False,,False,True
0 days 01:01:58.679000,VER,33,0 days 00:01:21.447000,20.0,2.0,,,0 days 00:00:28.714000,0 days 00:00:31.647000,0 days 00:00:21.086000,0 days 01:01:05.928000,0 days 01:01:37.575000,0 days 01:01:58.661000,282.0,283.0,249.0,327.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:00:37.232000,2019-10-27 19:40:37.552,1,15.0,False,,False,True
0 days 01:03:20.878000,VER,33,0 days 00:01:22.199000,21.0,2.0,,,0 days 00:00:28.787000,0 days 00:00:32.099000,0 days 00:00:21.313000,0 days 01:02:27.448000,0 days 01:02:59.547000,0 days 01:03:20.860000,279.0,284.0,249.0,328.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:01:58.679000,2019-10-27 19:41:58.999,1,15.0,False,,False,True
0 days 01:04:45.753000,VER,33,0 days 00:01:24.875000,22.0,2.0,,,0 days 00:00:28.463000,0 days 00:00:34.993000,0 days 00:00:21.419000,0 days 01:03:49.323000,0 days 01:04:24.316000,0 days 01:04:45.735000,291.0,282.0,247.0,349.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:03:20.878000,2019-10-27 19:43:21.198,1,13.0,False,,False,True
0 days 01:06:07.568000,VER,33,0 days 00:01:21.815000,23.0,2.0,,,0 days 00:00:28.728000,0 days 00:00:31.882000,0 days 00:00:21.205000,0 days 01:05:14.463000,0 days 01:05:46.345000,0 days 01:06:07.550000,282.0,281.0,248.0,323.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:04:45.753000,2019-10-27 19:44:46.073,1,13.0,False,,False,True
0 days 01:07:29.382000,VER,33,0 days 00:01:21.814000,24.0,2.0,,,0 days 00:00:28.470000,0 days 00:00:32.124000,0 days 00:00:21.220000,0 days 01:06:36.020000,0 days 01:07:08.144000,0 days 01:07:29.364000,288.0,293.0,250.0,349.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:06:07.568000,2019-10-27 19:46:07.888,1,13.0,False,,False,True
0 days 01:08:50.114000,VER,33,0 days 00:01:20.732000,25.0,2.0,,,0 days 00:00:28.081000,0 days 00:00:31.679000,0 days 00:00:20.972000,0 days 01:07:57.445000,0 days 01:08:29.124000,0 days 01:08:50.096000,295.0,283.0,249.0,350.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:07:29.382000,2019-10-27 19:47:29.702,1,12.0,False,,False,True
0 days 01:10:11.363000,VER,33,0 days 00:01:21.249000,26.0,2.0,,,0 days 00:00:28.616000,0 days 00:00:31.623000,0 days 00:00:21.010000,0 days 01:09:18.712000,0 days 01:09:50.335000,0 days 01:10:11.345000,287.0,283.0,250.0,329.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:08:50.114000,2019-10-27 19:48:50.434,1,12.0,False,,False,True
0 days 01:11:32.936000,VER,33,0 days 00:01:21.573000,27.0,2.0,,,0 days 00:00:28.691000,0 days 00:00:31.818000,0 days 00:00:21.064000,0 days 01:10:40.036000,0 days 01:11:11.854000,0 days 01:11:32.918000,285.0,293.0,252.0,328.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:10:11.363000,2019-10-27 19:50:11.683,1,12.0,False,,False,True
0 days 01:12:53.702000,VER,33,0 days 00:01:20.766000,28.0,2.0,,,0 days 00:00:28.173000,0 days 00:00:31.642000,0 days 00:00:20.951000,0 days 01:12:01.091000,0 days 01:12:32.733000,0 days 01:12:53.684000,291.0,283.0,250.0,355.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:11:32.936000,2019-10-27 19:51:33.256,1,11.0,False,,False,True
0 days 01:14:15.227000,VER,33,0 days 00:01:21.525000,29.0,2.0,,,0 days 00:00:28.653000,0 days 00:00:31.612000,0 days 00:00:21.260000,0 days 01:13:22.337000,0 days 01:13:53.949000,0 days 01:14:15.209000,286.0,285.0,246.0,329.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:12:53.702000,2019-10-27 19:52:54.022,1,11.0,False,,False,True
0 days 01:15:39.279000,VER,33,0 days 00:01:24.052000,30.0,2.0,,,0 days 00:00:29.502000,0 days 00:00:33.274000,0 days 00:00:21.276000,0 days 01:14:44.711000,0 days 01:15:17.985000,0 days 01:15:39.261000,293.0,283.0,247.0,353.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:14:15.227000,2019-10-27 19:54:15.547,1,10.0,False,,False,True
0 days 01:17:00.364000,VER,33,0 days 00:01:21.085000,31.0,2.0,,,0 days 00:00:28.829000,0 days 00:00:31.406000,0 days 00:00:20.850000,0 days 01:16:08.090000,0 days 01:16:39.496000,0 days 01:17:00.346000,287.0,281.0,249.0,323.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:15:39.279000,2019-10-27 19:55:39.599,1,10.0,False,,False,True
0 days 01:18:21.154000,VER,33,0 days 00:01:20.790000,32.0,2.0,,,0 days 00:00:28.762000,0 days 00:00:31.215000,0 days 00:00:20.813000,0 days 01:17:29.108000,0 days 01:18:00.323000,0 days 01:18:21.136000,,283.0,250.0,322.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:17:00.364000,2019-10-27 19:57:00.684,1,10.0,False,,False,True
0 days 01:19:42.016000,VER,33,0 days 00:01:20.862000,33.0,2.0,,,0 days 00:00:28.808000,0 days 00:00:31.204000,0 days 00:00:20.850000,0 days 01:18:49.944000,0 days 01:19:21.148000,0 days 01:19:41.998000,285.0,283.0,249.0,326.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:18:21.154000,2019-10-27 19:58:21.474,1,10.0,False,,False,True
0 days 01:21:03.041000,VER,33,0 days 00:01:21.025000,34.0,2.0,,,0 days 00:00:28.708000,0 days 00:00:31.378000,0 days 00:00:20.939000,0 days 01:20:10.706000,0 days 01:20:42.084000,0 days 01:21:03.023000,,283.0,248.0,328.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:19:42.016000,2019-10-27 19:59:42.336,1,10.0,False,,False,True
0 days 01:22:24.146000,VER,33,0 days 00:01:21.105000,35.0,2.0,,,0 days 00:00:28.641000,0 days 00:00:31.450000,0 days 00:00:21.014000,0 days 01:21:31.664000,0 days 01:22:03.114000,0 days 01:22:24.128000,289.0,285.0,249.0,,False,HARD,30.0,True,Red Bull Racing,0 days 01:21:03.041000,2019-10-27 20:01:03.361,1,10.0,False,,False,True
