,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,0,1.0,-89339,56733,32606,0,1.0,1,5.0,0,0,0,0.0,0,0,1,0,1,0,0,0,1,0,0
1,0,2.0,63068,67679,32445,0,2.0,1,5.0,0,0,0,54397.333333333336,0,0,1,0,1,0,0,0,1,0,0
2,0,3.0,66271,70395,29774,0,3.0,1,5.0,0,0,0,55480.0,0,0,1,0,1,0,0,0,1,0,0
3,0,4.0,57545,65916,46825,0,4.0,1,5.0,0,0,0,56762.0,0,0,1,0,1,0,0,0,1,0,0
4,98962,5.0,36189,43792,18981,1,5.0,1,5.0,0,0,0,32987.333333333336,0,0,1,0,1,0,0,0,1,0,0
5,99170,6.0,36036,44081,19053,0,6.0,1,5.0,0,0,0,33056.666666666664,0,0,1,0,1,0,0,0,1,0,0
6,99189,7.0,36116,44088,18985,0,7.0,1,5.0,0,0,0,33063.0,0,0,1,0,1,0,0,0,1,0,0
7,99108,8.0,36003,44181,18924,0,8.0,1,5.0,0,0,0,33036.0,0,0,1,0,1,0,0,0,1,0,0
8,99168,9.0,36015,44132,19021,0,9.0,1,5.0,0,0,0,33056.0,0,0,1,0,1,0,0,0,1,0,0
9,99441,10.0,36135,44220,19086,0,10.0,1,5.0,0,0,0,33147.0,0,0,1,0,1,0,0,0,1,0,0
10,99677,11.0,36364,44248,19065,0,11.0,1,5.0,0,0,0,33225.666666666664,0,0,1,0,1,0,0,0,1,0,0
11,99614,12.0,36357,44311,18946,0,12.0,1,5.0,0,0,0,33204.666666666664,0,0,1,0,1,0,0,0,1,0,0
12,99579,13.0,36272,44284,19023,0,13.0,1,5.0,0,0,0,33193.0,0,0,1,0,1,0,0,0,1,0,0
13,118683,14.0,45932,53655,19096,0,14.0,1,4.0,0,0,0,39561.0,1,0,0,0,1,0,0,0,1,0,0
14,99398,15.0,36223,44214,18961,0,15.0,1,4.0,0,0,0,33132.666666666664,0,0,1,0,1,0,0,0,1,0,0
15,99513,16.0,36304,44241,18968,0,16.0,1,4.0,0,0,0,33171.0,0,0,1,0,1,0,0,0,1,0,0
16,99548,17.0,36196,44290,19062,0,17.0,1,2.0,0,0,0,33182.666666666664,1,0,0,0,1,0,0,0,1,0,0
17,101804,18.0,36005,44067,21732,0,18.0,1,1.0,0,1,0,33934.666666666664,1,0,0,0,1,0,0,0,1,0,0
18,117366,19.0,55036,43461,18869,0,1.0,1,8.0,0,0,1,39122.0,0,1,0,0,1,0,0,0,0,1,0
19,99188,20.0,35961,44310,18917,0,2.0,1,7.0,0,0,0,33062.666666666664,1,0,0,0,1,0,0,0,0,1,0
20,97987,21.0,35435,43647,18905,1,3.0,1,6.0,0,0,0,32662.333333333332,1,0,0,0,1,0,0,0,0,1,0
21,97879,22.0,35631,43443,18805,1,4.0,1,6.0,0,0,0,32626.333333333332,0,0,1,0,1,0,0,0,0,1,0
22,97859,23.0,35593,43505,18761,1,5.0,1,6.0,0,0,0,32619.666666666668,0,0,1,0,1,0,0,0,0,1,0
23,97889,24.0,35599,43503,18787,0,6.0,1,6.0,0,0,0,32629.666666666668,0,0,1,0,1,0,0,0,0,1,0
24,97753,25.0,35455,43569,18729,1,7.0,1,5.0,0,0,0,32584.333333333332,1,0,0,0,1,0,0,0,0,1,0
25,98177,26.0,35570,43679,18928,0,8.0,1,5.0,0,0,0,32725.666666666668,0,0,1,0,1,0,0,0,0,1,0
26,98819,27.0,35916,43788,19115,0,9.0,1,5.0,0,0,0,32939.666666666664,0,0,1,0,1,0,0,0,0,1,0
27,98681,28.0,35914,43817,18950,0,10.0,1,5.0,0,0,0,32893.666666666664,0,0,1,0,1,0,0,0,0,1,0
28,98537,29.0,35802,43863,18872,0,11.0,1,5.0,0,0,0,32845.666666666664,0,0,1,0,1,0,0,0,0,1,0
29,98715,30.0,35903,43869,18943,0,12.0,1,5.0,0,0,0,32905.0,0,0,1,0,1,0,0,0,0,1,0
30,98716,31.0,35937,43857,18922,0,13.0,1,5.0,0,0,0,32905.333333333336,0,0,1,0,1,0,0,0,0,1,0
31,98726,32.0,35882,43889,18955,0,14.0,1,5.0,0,0,0,32908.666666666664,0,0,1,0,1,0,0,0,0,1,0
