Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:09:40.332000,RIC,3,0 days 00:02:13.704000,1.0,,,,,0 days 00:00:44.058000,0 days 00:00:56.540000,,0 days 00:08:43.800000,0 days 00:09:40.454000,104.0,128.0,232.0,177.0,False,nan,,True,Red Bull Racing,0 days 00:07:26.483000,2018-06-24 14:13:26.509,214,6.0,False,,False,False
0 days 00:12:18.724000,RIC,3,,2.0,1.0,,,0 days 00:00:50.487000,0 days 00:00:42.119000,0 days 00:01:05.772000,0 days 00:10:30.862000,0 days 00:11:12.991000,0 days 00:12:18.840000,78.0,244.0,230.0,197.0,False,SUPERSOFT,6.0,False,Red Bull Racing,0 days 00:09:40.332000,2018-06-24 14:15:40.358,4,4.0,False,,False,False
0 days 00:14:47.651000,RIC,3,0 days 00:02:28.927000,3.0,1.0,,,0 days 00:00:42.521000,0 days 00:00:41.010000,0 days 00:01:05.396000,0 days 00:13:01.253000,0 days 00:13:42.263000,0 days 00:14:47.659000,118.0,196.0,248.0,266.0,True,SUPERSOFT,7.0,False,Red Bull Racing,0 days 00:12:18.724000,2018-06-24 14:18:18.750,4,4.0,False,,False,False
0 days 00:17:16.596000,RIC,3,0 days 00:02:28.945000,4.0,1.0,,,0 days 00:00:39.045000,0 days 00:00:41.701000,0 days 00:01:08.199000,0 days 00:15:26.704000,0 days 00:16:08.405000,0 days 00:17:16.604000,100.0,158.0,248.0,188.0,False,SUPERSOFT,8.0,False,Red Bull Racing,0 days 00:14:47.651000,2018-06-24 14:20:47.677,4,4.0,False,,False,False
0 days 00:19:39.336000,RIC,3,0 days 00:02:22.740000,5.0,1.0,,,0 days 00:00:34.729000,0 days 00:00:43.091000,0 days 00:01:04.920000,0 days 00:17:51.333000,0 days 00:18:34.424000,0 days 00:19:39.344000,95.0,172.0,293.0,249.0,True,SUPERSOFT,9.0,False,Red Bull Racing,0 days 00:17:16.596000,2018-06-24 14:23:16.622,41,4.0,False,,False,False
0 days 00:21:18.257000,RIC,3,0 days 00:01:38.921000,6.0,1.0,,,0 days 00:00:25.408000,0 days 00:00:29.801000,0 days 00:00:43.712000,0 days 00:20:04.752000,0 days 00:20:34.553000,0 days 00:21:18.265000,111.0,276.0,295.0,312.0,True,SUPERSOFT,10.0,False,Red Bull Racing,0 days 00:19:39.336000,2018-06-24 14:25:39.362,12,4.0,False,,False,True
0 days 00:22:57.242000,RIC,3,0 days 00:01:38.985000,7.0,1.0,,,0 days 00:00:25.288000,0 days 00:00:29.762000,0 days 00:00:43.935000,0 days 00:21:43.553000,0 days 00:22:13.315000,0 days 00:22:57.250000,114.0,278.0,293.0,307.0,False,SUPERSOFT,11.0,False,Red Bull Racing,0 days 00:21:18.257000,2018-06-24 14:27:18.283,1,4.0,False,,False,True
0 days 00:24:35.938000,RIC,3,0 days 00:01:38.696000,8.0,1.0,,,0 days 00:00:24.804000,0 days 00:00:29.870000,0 days 00:00:44.022000,0 days 00:23:22.054000,0 days 00:23:51.924000,0 days 00:24:35.946000,113.0,277.0,300.0,333.0,True,SUPERSOFT,12.0,False,Red Bull Racing,0 days 00:22:57.242000,2018-06-24 14:28:57.268,1,4.0,False,,False,True
0 days 00:26:14.219000,RIC,3,0 days 00:01:38.281000,9.0,1.0,,,0 days 00:00:25.191000,0 days 00:00:29.512000,0 days 00:00:43.578000,0 days 00:25:01.137000,0 days 00:25:30.649000,0 days 00:26:14.227000,112.0,271.0,286.0,331.0,True,SUPERSOFT,13.0,False,Red Bull Racing,0 days 00:24:35.938000,2018-06-24 14:30:35.964,1,3.0,False,,False,True
0 days 00:27:52.217000,RIC,3,0 days 00:01:37.998000,10.0,1.0,,,0 days 00:00:24.744000,0 days 00:00:29.873000,0 days 00:00:43.381000,0 days 00:26:38.971000,0 days 00:27:08.844000,0 days 00:27:52.225000,109.0,273.0,285.0,294.0,True,SUPERSOFT,14.0,False,Red Bull Racing,0 days 00:26:14.219000,2018-06-24 14:32:14.245,1,3.0,False,,False,True
0 days 00:29:29.805000,RIC,3,0 days 00:01:37.588000,11.0,1.0,,,0 days 00:00:24.664000,0 days 00:00:29.616000,0 days 00:00:43.308000,0 days 00:28:16.889000,0 days 00:28:46.505000,0 days 00:29:29.813000,110.0,273.0,287.0,297.0,True,SUPERSOFT,15.0,False,Red Bull Racing,0 days 00:27:52.217000,2018-06-24 14:33:52.243,1,3.0,False,,False,True
0 days 00:31:07.103000,RIC,3,0 days 00:01:37.298000,12.0,1.0,,,0 days 00:00:24.479000,0 days 00:00:29.641000,0 days 00:00:43.178000,0 days 00:29:54.292000,0 days 00:30:23.933000,0 days 00:31:07.111000,111.0,273.0,287.0,299.0,True,SUPERSOFT,16.0,False,Red Bull Racing,0 days 00:29:29.805000,2018-06-24 14:35:29.831,1,3.0,False,,False,True
0 days 00:32:44.129000,RIC,3,0 days 00:01:37.026000,13.0,1.0,,,0 days 00:00:24.436000,0 days 00:00:29.565000,0 days 00:00:43.025000,0 days 00:31:31.547000,0 days 00:32:01.112000,0 days 00:32:44.137000,110.0,273.0,288.0,301.0,True,SUPERSOFT,17.0,False,Red Bull Racing,0 days 00:31:07.103000,2018-06-24 14:37:07.129,1,3.0,False,,False,True
0 days 00:34:21.230000,RIC,3,0 days 00:01:37.101000,14.0,1.0,,,0 days 00:00:24.436000,0 days 00:00:29.563000,0 days 00:00:43.102000,,0 days 00:33:38.136000,0 days 00:34:21.238000,112.0,274.0,287.0,299.0,False,SUPERSOFT,18.0,False,Red Bull Racing,0 days 00:32:44.129000,2018-06-24 14:38:44.155,1,3.0,False,,False,True
0 days 00:35:58.285000,RIC,3,0 days 00:01:37.055000,15.0,1.0,,,0 days 00:00:24.356000,0 days 00:00:29.650000,0 days 00:00:43.049000,0 days 00:34:45.594000,0 days 00:35:15.244000,0 days 00:35:58.293000,110.0,275.0,286.0,299.0,False,SUPERSOFT,19.0,False,Red Bull Racing,0 days 00:34:21.230000,2018-06-24 14:40:21.256,1,3.0,False,,False,True
0 days 00:37:35.356000,RIC,3,0 days 00:01:37.071000,16.0,1.0,,,0 days 00:00:24.445000,0 days 00:00:29.745000,0 days 00:00:42.881000,0 days 00:36:22.738000,0 days 00:36:52.483000,0 days 00:37:35.364000,108.0,275.0,286.0,300.0,False,SUPERSOFT,20.0,False,Red Bull Racing,0 days 00:35:58.285000,2018-06-24 14:41:58.311,1,3.0,False,,False,True
0 days 00:39:12.281000,RIC,3,0 days 00:01:36.925000,17.0,1.0,,,0 days 00:00:24.383000,0 days 00:00:29.705000,0 days 00:00:42.837000,0 days 00:37:59.747000,0 days 00:38:29.452000,0 days 00:39:12.289000,110.0,275.0,286.0,300.0,True,SUPERSOFT,21.0,False,Red Bull Racing,0 days 00:37:35.356000,2018-06-24 14:43:35.382,1,3.0,False,,False,True
0 days 00:40:49.095000,RIC,3,0 days 00:01:36.814000,18.0,1.0,,,0 days 00:00:24.420000,0 days 00:00:29.671000,0 days 00:00:42.723000,0 days 00:39:36.709000,0 days 00:40:06.380000,0 days 00:40:49.103000,111.0,276.0,285.0,301.0,True,SUPERSOFT,22.0,False,Red Bull Racing,0 days 00:39:12.281000,2018-06-24 14:45:12.307,1,3.0,False,,False,True
0 days 00:42:25.703000,RIC,3,0 days 00:01:36.608000,19.0,1.0,,,0 days 00:00:24.367000,0 days 00:00:29.621000,0 days 00:00:42.620000,0 days 00:41:13.470000,0 days 00:41:43.091000,0 days 00:42:25.711000,109.0,276.0,286.0,302.0,True,SUPERSOFT,23.0,False,Red Bull Racing,0 days 00:40:49.095000,2018-06-24 14:46:49.121,1,3.0,False,,False,True
0 days 00:44:02.265000,RIC,3,0 days 00:01:36.562000,20.0,1.0,,,0 days 00:00:24.311000,0 days 00:00:29.579000,0 days 00:00:42.672000,0 days 00:42:50.022000,0 days 00:43:19.601000,0 days 00:44:02.273000,110.0,276.0,286.0,302.0,True,SUPERSOFT,24.0,False,Red Bull Racing,0 days 00:42:25.703000,2018-06-24 14:48:25.729,1,3.0,False,,False,True
0 days 00:45:38.726000,RIC,3,0 days 00:01:36.461000,21.0,1.0,,,0 days 00:00:24.298000,0 days 00:00:29.538000,0 days 00:00:42.625000,0 days 00:44:26.571000,0 days 00:44:56.109000,0 days 00:45:38.734000,108.0,276.0,287.0,303.0,True,SUPERSOFT,25.0,False,Red Bull Racing,0 days 00:44:02.265000,2018-06-24 14:50:02.291,1,3.0,False,,False,True
0 days 00:47:15.191000,RIC,3,0 days 00:01:36.465000,22.0,1.0,,,0 days 00:00:24.365000,0 days 00:00:29.524000,0 days 00:00:42.576000,0 days 00:46:03.099000,0 days 00:46:32.623000,0 days 00:47:15.199000,,277.0,287.0,302.0,False,SUPERSOFT,26.0,False,Red Bull Racing,0 days 00:45:38.726000,2018-06-24 14:51:38.752,1,3.0,False,,False,True
0 days 00:48:51.815000,RIC,3,0 days 00:01:36.624000,23.0,1.0,,,0 days 00:00:24.290000,0 days 00:00:29.562000,0 days 00:00:42.772000,0 days 00:47:39.489000,0 days 00:48:09.051000,0 days 00:48:51.823000,109.0,277.0,289.0,302.0,False,SUPERSOFT,27.0,False,Red Bull Racing,0 days 00:47:15.191000,2018-06-24 14:53:15.217,1,3.0,False,,False,True
0 days 00:50:28.462000,RIC,3,0 days 00:01:36.647000,24.0,1.0,,,0 days 00:00:24.345000,0 days 00:00:29.640000,0 days 00:00:42.662000,0 days 00:49:16.168000,0 days 00:49:45.808000,0 days 00:50:28.470000,104.0,277.0,288.0,303.0,False,SUPERSOFT,28.0,False,Red Bull Racing,0 days 00:48:51.815000,2018-06-24 14:54:51.841,1,3.0,False,,False,True
0 days 00:52:05.040000,RIC,3,0 days 00:01:36.578000,25.0,1.0,,,0 days 00:00:24.263000,0 days 00:00:29.472000,0 days 00:00:42.843000,0 days 00:50:52.733000,0 days 00:51:22.205000,0 days 00:52:05.048000,106.0,278.0,285.0,305.0,False,SUPERSOFT,29.0,False,Red Bull Racing,0 days 00:50:28.462000,2018-06-24 14:56:28.488,1,2.0,False,,False,True
