Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:32.328000,LEC,16,0 days 00:01:29.108000,1.0,1.0,,,,0 days 00:00:38.983000,0 days 00:00:21.868000,,0 days 01:03:10.528000,0 days 01:03:32.417000,173.0,177.0,257.0,278.0,False,HARD,1.0,True,Ferrari,0 days 01:02:02.950000,2023-05-28 13:03:03.927,12,6.0,False,,False,False
0 days 01:04:52.877000,LEC,16,0 days 00:01:20.549000,2.0,1.0,,,0 days 00:00:21.352000,0 days 00:00:37.692000,0 days 00:00:21.505000,0 days 01:03:53.697000,0 days 01:04:31.389000,0 days 01:04:52.894000,192.0,182.0,259.0,279.0,True,HARD,2.0,True,Ferrari,0 days 01:03:32.328000,2023-05-28 13:04:33.305,1,6.0,False,,False,True
0 days 01:06:12.898000,LEC,16,0 days 00:01:20.021000,3.0,1.0,,,0 days 00:00:21.051000,0 days 00:00:37.547000,0 days 00:00:21.423000,0 days 01:05:13.945000,0 days 01:05:51.492000,0 days 01:06:12.915000,195.0,182.0,265.0,280.0,True,HARD,3.0,True,Ferrari,0 days 01:04:52.877000,2023-05-28 13:05:53.854,1,6.0,False,,False,True
0 days 01:07:32.366000,LEC,16,0 days 00:01:19.468000,4.0,1.0,,,0 days 00:00:21.023000,0 days 00:00:37.375000,0 days 00:00:21.070000,0 days 01:06:33.938000,0 days 01:07:11.313000,0 days 01:07:32.383000,196.0,184.0,265.0,279.0,True,HARD,4.0,True,Ferrari,0 days 01:06:12.898000,2023-05-28 13:07:13.875,1,6.0,False,,False,True
0 days 01:08:51.203000,LEC,16,0 days 00:01:18.837000,5.0,1.0,,,0 days 00:00:20.803000,0 days 00:00:37.198000,0 days 00:00:20.836000,0 days 01:07:53.186000,0 days 01:08:30.384000,0 days 01:08:51.220000,198.0,185.0,265.0,280.0,True,HARD,5.0,True,Ferrari,0 days 01:07:32.366000,2023-05-28 13:08:33.343,1,6.0,False,,False,True
0 days 01:10:10.032000,LEC,16,0 days 00:01:18.829000,6.0,1.0,,,0 days 00:00:20.697000,0 days 00:00:37.190000,0 days 00:00:20.942000,0 days 01:09:11.917000,0 days 01:09:49.107000,0 days 01:10:10.049000,194.0,184.0,265.0,280.0,True,HARD,6.0,True,Ferrari,0 days 01:08:51.203000,2023-05-28 13:09:52.180,1,6.0,False,,False,True
0 days 01:11:28.677000,LEC,16,0 days 00:01:18.645000,7.0,1.0,,,0 days 00:00:20.790000,0 days 00:00:36.760000,0 days 00:00:21.095000,0 days 01:10:30.839000,0 days 01:11:07.599000,0 days 01:11:28.694000,200.0,184.0,265.0,281.0,True,HARD,7.0,True,Ferrari,0 days 01:10:10.032000,2023-05-28 13:11:11.009,1,6.0,False,,False,True
0 days 01:12:47.842000,LEC,16,0 days 00:01:19.165000,8.0,1.0,,,0 days 00:00:20.826000,0 days 00:00:37.057000,0 days 00:00:21.282000,0 days 01:11:49.520000,0 days 01:12:26.577000,0 days 01:12:47.859000,195.0,186.0,265.0,280.0,False,HARD,8.0,True,Ferrari,0 days 01:11:28.677000,2023-05-28 13:12:29.654,1,6.0,False,,False,True
0 days 01:14:06.651000,LEC,16,0 days 00:01:18.809000,9.0,1.0,,,0 days 00:00:20.864000,0 days 00:00:37.097000,0 days 00:00:20.848000,0 days 01:13:08.723000,0 days 01:13:45.820000,0 days 01:14:06.668000,199.0,186.0,266.0,280.0,False,HARD,9.0,True,Ferrari,0 days 01:12:47.842000,2023-05-28 13:13:48.819,1,6.0,False,,False,True
0 days 01:15:24.870000,LEC,16,0 days 00:01:18.219000,10.0,1.0,,,0 days 00:00:20.645000,0 days 00:00:36.610000,0 days 00:00:20.964000,0 days 01:14:27.313000,0 days 01:15:03.923000,0 days 01:15:24.887000,202.0,186.0,265.0,280.0,True,HARD,10.0,True,Ferrari,0 days 01:14:06.651000,2023-05-28 13:15:07.628,1,6.0,False,,False,True
0 days 01:16:43.032000,LEC,16,0 days 00:01:18.162000,11.0,1.0,,,0 days 00:00:20.648000,0 days 00:00:36.793000,0 days 00:00:20.721000,0 days 01:15:45.535000,0 days 01:16:22.328000,0 days 01:16:43.049000,203.0,186.0,265.0,281.0,True,HARD,11.0,True,Ferrari,0 days 01:15:24.870000,2023-05-28 13:16:25.847,1,6.0,False,,False,True
0 days 01:18:01.182000,LEC,16,0 days 00:01:18.150000,12.0,1.0,,,0 days 00:00:20.704000,0 days 00:00:36.657000,0 days 00:00:20.789000,0 days 01:17:03.753000,0 days 01:17:40.410000,0 days 01:18:01.199000,196.0,188.0,265.0,280.0,True,HARD,12.0,True,Ferrari,0 days 01:16:43.032000,2023-05-28 13:17:44.009,12,6.0,False,,False,True
0 days 01:19:19.200000,LEC,16,0 days 00:01:18.018000,13.0,1.0,,,0 days 00:00:20.509000,0 days 00:00:36.724000,0 days 00:00:20.785000,0 days 01:18:21.708000,0 days 01:18:58.432000,0 days 01:19:19.217000,199.0,188.0,265.0,281.0,True,HARD,13.0,True,Ferrari,0 days 01:18:01.182000,2023-05-28 13:19:02.159,1,6.0,False,,False,True
0 days 01:20:37.594000,LEC,16,0 days 00:01:18.394000,14.0,1.0,,,0 days 00:00:20.523000,0 days 00:00:36.988000,0 days 00:00:20.883000,0 days 01:19:39.740000,0 days 01:20:16.728000,0 days 01:20:37.611000,201.0,185.0,266.0,281.0,False,HARD,14.0,True,Ferrari,0 days 01:19:19.200000,2023-05-28 13:20:20.177,12,6.0,False,,False,True
0 days 01:21:55.906000,LEC,16,0 days 00:01:18.312000,15.0,1.0,,,0 days 00:00:20.414000,0 days 00:00:36.991000,0 days 00:00:20.907000,0 days 01:20:58.025000,0 days 01:21:35.016000,0 days 01:21:55.923000,199.0,187.0,264.0,281.0,False,HARD,15.0,True,Ferrari,0 days 01:20:37.594000,2023-05-28 13:21:38.571,1,6.0,False,,False,True
0 days 01:23:14.222000,LEC,16,0 days 00:01:18.316000,16.0,1.0,,,0 days 00:00:20.527000,0 days 00:00:37,0 days 00:00:20.789000,0 days 01:22:16.450000,0 days 01:22:53.450000,0 days 01:23:14.239000,197.0,184.0,264.0,281.0,False,HARD,16.0,True,Ferrari,0 days 01:21:55.906000,2023-05-28 13:22:56.883,1,6.0,False,,False,True
0 days 01:24:32.456000,LEC,16,0 days 00:01:18.234000,17.0,1.0,,,0 days 00:00:20.379000,0 days 00:00:36.936000,0 days 00:00:20.919000,0 days 01:23:34.618000,0 days 01:24:11.554000,0 days 01:24:32.473000,201.0,183.0,265.0,281.0,False,HARD,17.0,True,Ferrari,0 days 01:23:14.222000,2023-05-28 13:24:15.199,1,6.0,False,,False,True
0 days 01:25:50.817000,LEC,16,0 days 00:01:18.361000,18.0,1.0,,,0 days 00:00:20.446000,0 days 00:00:37.090000,0 days 00:00:20.825000,0 days 01:24:52.919000,0 days 01:25:30.009000,0 days 01:25:50.834000,199.0,188.0,264.0,281.0,False,HARD,18.0,True,Ferrari,0 days 01:24:32.456000,2023-05-28 13:25:33.433,1,6.0,False,,False,True
0 days 01:27:09.007000,LEC,16,0 days 00:01:18.190000,19.0,1.0,,,0 days 00:00:20.465000,0 days 00:00:36.953000,0 days 00:00:20.772000,0 days 01:26:11.299000,0 days 01:26:48.252000,0 days 01:27:09.024000,203.0,186.0,265.0,281.0,False,HARD,19.0,True,Ferrari,0 days 01:25:50.817000,2023-05-28 13:26:51.794,1,6.0,False,,False,True
0 days 01:28:27.372000,LEC,16,0 days 00:01:18.365000,20.0,1.0,,,0 days 00:00:20.385000,0 days 00:00:37.097000,0 days 00:00:20.883000,0 days 01:27:29.409000,0 days 01:28:06.506000,0 days 01:28:27.389000,200.0,185.0,258.0,281.0,False,HARD,20.0,True,Ferrari,0 days 01:27:09.007000,2023-05-28 13:28:09.984,1,6.0,False,,False,True
0 days 01:29:45.499000,LEC,16,0 days 00:01:18.127000,21.0,1.0,,,0 days 00:00:20.279000,0 days 00:00:36.815000,0 days 00:00:21.033000,0 days 01:28:47.668000,0 days 01:29:24.483000,0 days 01:29:45.516000,205.0,185.0,265.0,282.0,False,HARD,21.0,True,Ferrari,0 days 01:28:27.372000,2023-05-28 13:29:28.349,1,6.0,False,,False,True
0 days 01:31:03.385000,LEC,16,0 days 00:01:17.886000,22.0,1.0,,,0 days 00:00:20.386000,0 days 00:00:36.791000,0 days 00:00:20.709000,0 days 01:30:05.902000,0 days 01:30:42.693000,0 days 01:31:03.402000,202.0,187.0,258.0,281.0,True,HARD,22.0,True,Ferrari,0 days 01:29:45.499000,2023-05-28 13:30:46.476,1,6.0,False,,False,True
0 days 01:32:21.307000,LEC,16,0 days 00:01:17.922000,23.0,1.0,,,0 days 00:00:20.291000,0 days 00:00:36.848000,0 days 00:00:20.783000,0 days 01:31:23.693000,0 days 01:32:00.541000,0 days 01:32:21.324000,203.0,185.0,258.0,282.0,False,HARD,23.0,True,Ferrari,0 days 01:31:03.385000,2023-05-28 13:32:04.362,1,6.0,False,,False,True
0 days 01:33:38.893000,LEC,16,0 days 00:01:17.586000,24.0,1.0,,,0 days 00:00:20.220000,0 days 00:00:36.631000,0 days 00:00:20.735000,0 days 01:32:41.544000,0 days 01:33:18.175000,0 days 01:33:38.910000,204.0,186.0,258.0,281.0,True,HARD,24.0,True,Ferrari,0 days 01:32:21.307000,2023-05-28 13:33:22.284,1,6.0,False,,False,True
0 days 01:34:56.512000,LEC,16,0 days 00:01:17.619000,25.0,1.0,,,0 days 00:00:20.203000,0 days 00:00:36.650000,0 days 00:00:20.766000,0 days 01:33:59.113000,0 days 01:34:35.763000,0 days 01:34:56.529000,,187.0,258.0,282.0,False,HARD,25.0,True,Ferrari,0 days 01:33:38.893000,2023-05-28 13:34:39.870,1,6.0,False,,False,True
0 days 01:36:14.391000,LEC,16,0 days 00:01:17.879000,26.0,1.0,,,0 days 00:00:20.255000,0 days 00:00:36.647000,0 days 00:00:20.977000,0 days 01:35:16.784000,0 days 01:35:53.431000,0 days 01:36:14.408000,203.0,189.0,258.0,281.0,False,HARD,26.0,True,Ferrari,0 days 01:34:56.512000,2023-05-28 13:35:57.489,1,6.0,False,,False,True
0 days 01:37:31.993000,LEC,16,0 days 00:01:17.602000,27.0,1.0,,,0 days 00:00:20.250000,0 days 00:00:36.616000,0 days 00:00:20.736000,0 days 01:36:34.658000,0 days 01:37:11.274000,0 days 01:37:32.010000,204.0,188.0,258.0,281.0,False,HARD,27.0,True,Ferrari,0 days 01:36:14.391000,2023-05-28 13:37:15.368,1,6.0,False,,False,True
0 days 01:38:49.473000,LEC,16,0 days 00:01:17.480000,28.0,1.0,,,0 days 00:00:20.110000,0 days 00:00:36.671000,0 days 00:00:20.699000,0 days 01:37:52.120000,0 days 01:38:28.791000,0 days 01:38:49.490000,205.0,187.0,258.0,281.0,True,HARD,28.0,True,Ferrari,0 days 01:37:31.993000,2023-05-28 13:38:32.970,1,6.0,False,,False,True
0 days 01:40:06.538000,LEC,16,0 days 00:01:17.065000,29.0,1.0,,,0 days 00:00:20.112000,0 days 00:00:36.372000,0 days 00:00:20.581000,0 days 01:39:09.602000,0 days 01:39:45.974000,0 days 01:40:06.555000,206.0,187.0,259.0,281.0,True,HARD,29.0,True,Ferrari,0 days 01:38:49.473000,2023-05-28 13:39:50.450,1,6.0,False,,False,True
0 days 01:41:24.097000,LEC,16,0 days 00:01:17.559000,30.0,1.0,,,0 days 00:00:20.209000,0 days 00:00:36.701000,0 days 00:00:20.649000,0 days 01:40:26.764000,0 days 01:41:03.465000,0 days 01:41:24.114000,202.0,187.0,258.0,282.0,False,HARD,30.0,True,Ferrari,0 days 01:40:06.538000,2023-05-28 13:41:07.515,1,6.0,False,,False,True
0 days 01:42:41.973000,LEC,16,0 days 00:01:17.876000,31.0,1.0,,,0 days 00:00:20.191000,0 days 00:00:36.768000,0 days 00:00:20.917000,0 days 01:41:44.305000,0 days 01:42:21.073000,0 days 01:42:41.990000,204.0,185.0,257.0,282.0,False,HARD,31.0,True,Ferrari,0 days 01:41:24.097000,2023-05-28 13:42:25.074,1,5.0,False,,False,True
