Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:03:11.622000,PER,11,0 days 00:01:19.651000,1.0,1.0,,,,0 days 00:00:38.763000,0 days 00:00:17.229000,,0 days 01:02:54.484000,0 days 01:03:11.794000,315.0,245.0,301.0,223.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:01:51.781000,2021-11-14 17:02:51.791,1,2.0,False,,False,False
0 days 01:04:26.348000,PER,11,0 days 00:01:14.726000,2.0,1.0,,,0 days 00:00:19.224000,0 days 00:00:38.299000,0 days 00:00:17.203000,0 days 01:03:30.844000,0 days 01:04:09.143000,0 days 01:04:26.346000,307.0,244.0,302.0,293.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:11.622000,2021-11-14 17:04:11.632,1,2.0,False,,False,True
0 days 01:05:40.974000,PER,11,0 days 00:01:14.626000,3.0,1.0,,,0 days 00:00:19.193000,0 days 00:00:38.303000,0 days 00:00:17.130000,0 days 01:04:45.539000,0 days 01:05:23.842000,0 days 01:05:40.972000,308.0,250.0,304.0,290.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:04:26.348000,2021-11-14 17:05:26.358,1,2.0,False,,False,True
0 days 01:06:55.663000,PER,11,0 days 00:01:14.689000,4.0,1.0,,,0 days 00:00:19.102000,0 days 00:00:38.333000,0 days 00:00:17.254000,0 days 01:06:00.074000,0 days 01:06:38.407000,0 days 01:06:55.661000,,250.0,304.0,300.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:05:40.974000,2021-11-14 17:06:40.984,1,2.0,False,,False,True
0 days 01:08:10.258000,PER,11,0 days 00:01:14.595000,5.0,1.0,,,0 days 00:00:19.170000,0 days 00:00:38.315000,0 days 00:00:17.110000,0 days 01:07:14.831000,0 days 01:07:53.146000,0 days 01:08:10.256000,,250.0,304.0,295.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:06:55.663000,2021-11-14 17:07:55.673,1,2.0,False,,False,True
0 days 01:09:38.928000,PER,11,0 days 00:01:28.670000,6.0,1.0,,,0 days 00:00:19.187000,0 days 00:00:47.247000,0 days 00:00:22.236000,0 days 01:08:29.443000,0 days 01:09:16.690000,0 days 01:09:38.926000,309.0,195.0,223.0,299.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:08:10.258000,2021-11-14 17:09:10.268,14,2.0,False,,False,False
0 days 01:11:38.035000,PER,11,0 days 00:01:59.107000,7.0,1.0,,0 days 01:11:35.164000,0 days 00:00:24.377000,0 days 00:01:00.248000,0 days 00:00:34.482000,0 days 01:10:03.303000,0 days 01:11:03.551000,0 days 01:11:38.033000,177.0,124.0,,253.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:09:38.928000,2021-11-14 17:10:38.938,4,2.0,False,,False,False
0 days 01:13:51.488000,PER,11,0 days 00:02:13.453000,8.0,2.0,0 days 01:11:53.750000,0 days 01:13:48.608000,0 days 00:00:40.633000,0 days 00:00:59.229000,0 days 00:00:33.591000,0 days 01:12:18.666000,0 days 01:13:17.895000,0 days 01:13:51.486000,96.0,169.0,,,False,MEDIUM,8.0,False,Red Bull Racing,0 days 01:11:38.035000,2021-11-14 17:12:38.045,4,2.0,False,,False,False
0 days 01:16:19.813000,PER,11,0 days 00:02:28.325000,9.0,3.0,0 days 01:14:07.978000,,0 days 00:00:42.949000,0 days 00:01:05.306000,0 days 00:00:40.070000,0 days 01:14:34.435000,0 days 01:15:39.741000,0 days 01:16:19.811000,87.0,121.0,217.0,,False,MEDIUM,9.0,False,Red Bull Racing,0 days 01:13:51.488000,2021-11-14 17:14:51.498,41,2.0,False,,False,False
0 days 01:17:35.605000,PER,11,0 days 00:01:15.792000,10.0,3.0,,,0 days 00:00:20.226000,0 days 00:00:38.319000,0 days 00:00:17.247000,0 days 01:16:40.037000,0 days 01:17:18.356000,0 days 01:17:35.603000,309.0,250.0,302.0,268.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 01:16:19.813000,2021-11-14 17:17:19.823,1,2.0,False,,False,True
0 days 01:18:50.226000,PER,11,0 days 00:01:14.621000,11.0,3.0,,,0 days 00:00:19.144000,0 days 00:00:38.192000,0 days 00:00:17.285000,0 days 01:17:54.747000,0 days 01:18:32.939000,0 days 01:18:50.224000,307.0,247.0,302.0,304.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 01:17:35.605000,2021-11-14 17:18:35.615,1,2.0,False,,False,True
0 days 01:20:25.204000,PER,11,0 days 00:01:34.978000,12.0,3.0,,,0 days 00:00:19.205000,0 days 00:00:52.056000,0 days 00:00:23.717000,0 days 01:19:09.429000,0 days 01:20:01.485000,0 days 01:20:25.202000,,191.0,224.0,302.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 01:18:50.226000,2021-11-14 17:19:50.236,16,2.0,False,,False,False
0 days 01:22:05.162000,PER,11,0 days 00:01:39.958000,13.0,3.0,,,0 days 00:00:26.976000,0 days 00:00:49.063000,0 days 00:00:23.919000,0 days 01:20:52.178000,0 days 01:21:41.241000,0 days 01:22:05.160000,237.0,221.0,131.0,203.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:20:25.204000,2021-11-14 17:21:25.214,6,2.0,False,,False,False
0 days 01:23:29.160000,PER,11,0 days 00:01:23.998000,14.0,3.0,,,0 days 00:00:25.544000,0 days 00:00:41.233000,0 days 00:00:17.221000,0 days 01:22:30.704000,0 days 01:23:11.937000,0 days 01:23:29.158000,276.0,247.0,302.0,226.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:22:05.162000,2021-11-14 17:23:05.172,671,2.0,False,,False,False
0 days 01:24:43.639000,PER,11,0 days 00:01:14.479000,15.0,3.0,,,0 days 00:00:19.121000,0 days 00:00:38.126000,0 days 00:00:17.232000,0 days 01:23:48.279000,0 days 01:24:26.405000,0 days 01:24:43.637000,305.0,250.0,303.0,304.0,True,MEDIUM,15.0,False,Red Bull Racing,0 days 01:23:29.160000,2021-11-14 17:24:29.170,1,2.0,False,,False,True
0 days 01:25:58.089000,PER,11,0 days 00:01:14.450000,16.0,3.0,,,0 days 00:00:19.132000,0 days 00:00:38.097000,0 days 00:00:17.221000,0 days 01:25:02.769000,0 days 01:25:40.866000,0 days 01:25:58.087000,308.0,252.0,303.0,,True,MEDIUM,16.0,False,Red Bull Racing,0 days 01:24:43.639000,2021-11-14 17:25:43.649,1,2.0,False,,False,True
0 days 01:27:13.026000,PER,11,0 days 00:01:14.937000,17.0,3.0,,,0 days 00:00:19.171000,0 days 00:00:38.438000,0 days 00:00:17.328000,0 days 01:26:17.258000,0 days 01:26:55.696000,0 days 01:27:13.024000,306.0,250.0,299.0,299.0,False,MEDIUM,17.0,False,Red Bull Racing,0 days 01:25:58.089000,2021-11-14 17:26:58.099,1,2.0,False,,False,True
0 days 01:28:28.879000,PER,11,0 days 00:01:15.853000,18.0,3.0,,,0 days 00:00:19.576000,0 days 00:00:38.879000,0 days 00:00:17.398000,0 days 01:27:32.600000,0 days 01:28:11.479000,0 days 01:28:28.877000,324.0,253.0,300.0,291.0,False,MEDIUM,18.0,False,Red Bull Racing,0 days 01:27:13.026000,2021-11-14 17:28:13.036,1,2.0,False,,False,True
