,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,126402,1.0,35861,48217,42324,0,1.0,1,2.0,0,0,0,42134.0,0,0,1,0,0,0,1,0,1,0,0
1,121214,2.0,31750,47532,41932,1,2.0,1,2.0,0,0,0,40404.666666666664,0,0,1,0,0,0,1,0,1,0,0
2,120939,3.0,31709,47570,41660,1,3.0,1,2.0,0,0,0,40313.0,0,0,1,0,0,0,1,0,1,0,0
3,120734,4.0,31755,47447,41532,1,4.0,1,2.0,0,0,0,40244.666666666664,0,0,1,0,0,0,1,0,1,0,0
4,120219,5.0,31574,47178,41467,1,5.0,1,2.0,0,0,0,40073.0,0,0,1,0,0,0,1,0,1,0,0
5,120229,6.0,31557,47226,41446,0,6.0,1,2.0,0,0,0,40076.333333333336,0,0,1,0,0,0,1,0,1,0,0
6,120138,7.0,31555,46974,41609,1,7.0,1,2.0,0,0,0,40046.0,0,0,1,0,0,0,1,0,1,0,0
7,136598,8.0,32043,47246,57309,0,8.0,1,2.0,0,0,0,45532.666666666664,0,0,1,0,0,0,1,0,1,0,0
8,0,9.0,52159,70357,60442,0,9.0,1,2.0,0,0,0,60986.0,0,0,1,0,0,0,1,0,1,0,0
9,0,10.0,46161,67969,53171,0,10.0,1,2.0,0,0,0,55767.0,0,0,1,0,0,0,1,0,1,0,0
10,120177,11.0,31494,47166,41517,0,11.0,1,2.0,0,0,0,40059.0,0,0,1,0,0,0,1,0,1,0,0
11,119328,12.0,31556,46487,41285,1,12.0,1,2.0,0,0,0,39776.0,0,0,1,0,0,0,1,0,1,0,0
12,119653,13.0,31466,46946,41241,0,13.0,1,2.0,0,0,0,39884.333333333336,0,0,1,0,0,0,1,0,1,0,0
13,119603,14.0,31473,46856,41274,0,14.0,1,2.0,0,0,0,39867.666666666664,0,0,1,0,0,0,1,0,1,0,0
14,119357,15.0,31435,46616,41306,0,15.0,1,2.0,0,0,0,39785.666666666664,0,0,1,0,0,0,1,0,1,0,0
15,119359,16.0,31469,46565,41325,0,16.0,1,2.0,0,0,0,39786.333333333336,0,0,1,0,0,0,1,0,1,0,0
16,118983,17.0,31421,46434,41128,1,17.0,1,2.0,0,0,0,39661.0,0,0,1,0,0,0,1,0,1,0,0
17,119115,18.0,31485,46632,40998,0,18.0,1,2.0,0,0,0,39705.0,0,0,1,0,0,0,1,0,1,0,0
18,119176,19.0,31574,46489,41113,0,19.0,1,2.0,0,0,0,39725.333333333336,0,0,1,0,0,0,1,0,1,0,0
19,119107,20.0,31552,46390,41165,0,20.0,1,2.0,0,0,0,39702.333333333336,0,0,1,0,0,0,1,0,1,0,0
20,119446,21.0,31697,46357,41392,0,21.0,1,2.0,0,0,0,39815.333333333336,0,0,1,0,0,0,1,0,0,1,0
21,0,22.0,43995,61752,54042,0,22.0,1,2.0,0,0,0,53263.0,0,0,1,0,0,0,1,0,0,1,0
22,123112,23.0,36461,45883,40768,0,23.0,1,2.0,0,0,0,41037.333333333336,0,0,1,0,0,0,1,0,0,1,0
23,118443,24.0,31374,45788,41281,1,24.0,1,2.0,0,0,0,39481.0,0,0,1,0,0,0,1,0,0,1,0
24,118576,25.0,31612,45949,41015,0,25.0,1,2.0,0,0,0,39525.333333333336,0,0,1,0,0,0,1,0,0,1,0
25,135018,26.0,31683,46578,56757,0,26.0,1,2.0,0,0,0,45006.0,0,0,1,0,0,0,1,0,0,1,0
26,126478,27.0,40261,45592,40625,0,27.0,1,2.0,0,0,0,42159.333333333336,0,0,1,0,0,0,1,0,0,1,0
27,124950,28.0,31440,46050,47460,0,28.0,1,2.0,0,0,0,41650.0,0,0,1,0,0,0,1,0,0,1,0
28,0,29.0,44552,61861,54341,0,29.0,1,2.0,0,0,0,53584.666666666664,0,0,1,0,0,0,1,0,0,1,0
29,135377,30.0,43433,50967,40977,0,30.0,1,2.0,0,0,0,45125.666666666664,0,0,1,0,0,0,1,0,0,1,0
30,116259,31.0,31171,44847,40241,1,31.0,1,2.0,0,0,0,38753.0,0,0,1,0,0,0,1,0,0,1,0
31,117226,32.0,31402,45231,40593,0,32.0,1,2.0,0,0,0,39075.333333333336,0,0,1,0,0,0,1,0,0,1,0
32,116811,33.0,31394,44772,40645,0,33.0,1,2.0,0,0,0,38937.0,0,0,1,0,0,0,1,0,0,1,0
33,125037,34.0,31377,45107,48553,0,34.0,1,2.0,0,1,0,41679.0,0,0,1,0,0,0,1,0,0,1,0
34,147541,35.0,57888,46779,42874,0,1.0,1,3.0,0,0,1,49180.333333333336,0,1,0,0,1,0,0,0,0,1,0
35,137673,36.0,31173,56178,50322,0,2.0,1,2.0,0,0,0,45891.0,1,0,0,0,1,0,0,0,0,1,0
36,0,37.0,49122,73417,58572,0,3.0,1,2.0,0,0,0,60370.333333333336,0,0,1,0,1,0,0,0,0,1,0
37,0,38.0,56498,70695,56723,0,4.0,1,2.0,0,0,0,61305.333333333336,0,0,1,0,1,0,0,0,0,1,0
38,0,39.0,43907,60687,48584,0,5.0,1,2.0,0,0,0,51059.333333333336,0,0,1,0,1,0,0,0,0,1,0
39,116709,40.0,31253,44052,41404,0,6.0,1,2.0,0,0,0,38903.0,0,0,1,0,1,0,0,0,0,0,1
40,113302,41.0,30143,43182,39977,1,7.0,1,2.0,0,0,0,37767.333333333336,0,0,1,0,1,0,0,0,0,0,1
41,112533,42.0,29893,42890,39750,1,8.0,1,2.0,0,0,0,37511.0,0,0,1,0,1,0,0,0,0,0,1
42,111724,43.0,29917,42383,39424,1,9.0,1,2.0,0,0,0,37241.333333333336,0,0,1,0,1,0,0,0,0,0,1
43,111582,44.0,29833,42707,39042,1,10.0,1,2.0,0,0,0,37194.0,0,0,1,0,1,0,0,0,0,0,1
44,110328,45.0,29345,42067,38916,1,11.0,1,2.0,0,0,0,36776.0,0,0,1,0,1,0,0,0,0,0,1
45,110798,46.0,29202,42470,39126,0,12.0,1,2.0,0,0,0,36932.666666666664,0,0,1,0,1,0,0,0,0,0,1
46,110151,47.0,29188,42198,38765,1,13.0,1,2.0,0,0,0,36717.0,0,0,1,0,1,0,0,0,0,0,1
47,110469,48.0,29275,41814,39380,0,14.0,1,2.0,0,0,0,36823.0,0,0,1,0,1,0,0,0,0,0,1
48,109177,49.0,29402,41718,38057,1,15.0,1,2.0,0,0,0,36392.333333333336,0,0,1,0,1,0,0,0,0,0,1
49,109336,50.0,29342,41681,38313,0,16.0,1,2.0,0,0,0,36445.333333333336,0,0,1,0,1,0,0,0,0,0,1
50,110099,51.0,29513,42003,38583,0,17.0,1,2.0,0,0,0,36699.666666666664,0,0,1,0,1,0,0,0,0,0,1
51,109557,52.0,29561,41631,38365,0,18.0,1,2.0,0,0,0,36519.0,0,0,1,0,1,0,0,0,0,0,1
52,108839,53.0,29555,41313,37971,1,19.0,1,2.0,0,0,0,36279.666666666664,0,0,1,0,1,0,0,0,0,0,1
53,108753,54.0,29366,41451,37936,1,20.0,1,2.0,0,0,0,36251.0,0,0,1,0,1,0,0,0,0,0,1
54,109016,55.0,29345,41741,37930,0,21.0,1,2.0,0,0,0,36338.666666666664,0,0,1,0,1,0,0,0,0,0,1
55,109012,56.0,29338,41524,38150,0,22.0,1,2.0,0,0,0,36337.333333333336,0,0,1,0,1,0,0,0,0,0,1
56,109069,57.0,29222,41802,38045,0,23.0,1,2.0,0,0,0,36356.333333333336,0,0,1,0,1,0,0,0,0,0,1
57,111181,58.0,29748,42587,38846,0,24.0,1,2.0,0,0,0,37060.333333333336,0,0,1,0,1,0,0,0,0,0,1
58,109913,59.0,29560,42059,38294,0,25.0,1,2.0,0,0,0,36637.666666666664,0,0,1,0,1,0,0,0,0,0,1
