,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,105321,1.0,35674,45050,24597,0,4.0,0,12.0,0,0,0,35107.0,0,0,1,1,0,0,0,0,1,0,0
1,99116,2.0,31173,43410,24533,1,5.0,0,12.0,0,0,0,33038.666666666664,0,0,1,1,0,0,0,0,1,0,0
2,98794,3.0,31088,43260,24446,1,6.0,0,12.0,0,0,0,32931.333333333336,0,0,1,1,0,0,0,0,1,0,0
3,100003,4.0,30658,44753,24592,0,7.0,0,11.0,0,0,0,33334.333333333336,1,0,0,1,0,0,0,0,1,0,0
4,98574,5.0,30852,43327,24395,1,8.0,0,11.0,0,0,0,32858.0,0,0,1,1,0,0,0,0,1,0,0
5,99343,6.0,30859,43662,24822,0,9.0,0,11.0,0,0,0,33114.333333333336,0,0,1,1,0,0,0,0,1,0,0
6,100112,7.0,31091,44741,24280,0,10.0,0,12.0,0,0,0,33370.666666666664,0,1,0,1,0,0,0,0,1,0,0
7,99189,8.0,31139,43515,24535,0,11.0,0,12.0,0,0,0,33063.0,0,0,1,1,0,0,0,0,1,0,0
8,102197,9.0,30940,44230,27027,0,12.0,0,13.0,0,1,0,34065.666666666664,0,1,0,1,0,0,0,0,1,0,0
9,119647,10.0,54237,41858,23552,0,1.0,1,17.0,0,0,1,39882.333333333336,0,1,0,1,0,0,0,0,1,0,0
10,97179,11.0,31193,42211,23775,1,2.0,1,17.0,0,0,0,32393.0,0,0,1,1,0,0,0,0,1,0,0
11,96493,12.0,30389,42253,23851,1,3.0,1,14.0,0,0,0,32164.333333333332,1,0,0,1,0,0,0,0,1,0,0
12,96819,13.0,30639,42222,23958,0,4.0,1,13.0,0,0,0,32273.0,1,0,0,1,0,0,0,0,1,0,0
13,96567,14.0,30493,42233,23841,0,5.0,1,13.0,0,0,0,32189.0,0,0,1,1,0,0,0,0,1,0,0
14,97667,15.0,30683,42987,23997,0,6.0,1,13.0,0,0,0,32555.666666666668,0,0,1,1,0,0,0,0,1,0,0
15,97565,16.0,30728,42971,23866,0,7.0,1,13.0,0,0,0,32521.666666666668,0,0,1,1,0,0,0,0,1,0,0
16,98070,17.0,31162,43059,23849,0,8.0,1,11.0,0,0,0,32690.0,1,0,0,1,0,0,0,0,1,0,0
17,97473,18.0,30835,42823,23815,0,9.0,1,11.0,0,0,0,32491.0,0,0,1,1,0,0,0,0,1,0,0
18,98052,19.0,30822,43092,24138,0,10.0,1,11.0,0,0,0,32684.0,0,0,1,1,0,0,0,0,1,0,0
