Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:09:21.114000,RIC,3,0 days 00:01:44.974000,1.0,,,,,0 days 00:00:31.387000,0 days 00:00:43.435000,,0 days 00:08:38.223000,0 days 00:09:21.210000,269.0,261.0,250.0,322.0,False,nan,,True,Red Bull Racing,0 days 00:07:35.940000,2018-04-15 06:13:36.058,,6.0,False,,False,False
0 days 00:11:01.594000,RIC,3,0 days 00:01:40.480000,2.0,1.0,,,0 days 00:00:26.789000,0 days 00:00:30.247000,0 days 00:00:43.444000,0 days 00:09:47.911000,0 days 00:10:18.158000,0 days 00:11:01.602000,,263.0,252.0,312.0,True,ULTRASOFT,4.0,False,Red Bull Racing,0 days 00:09:21.114000,2018-04-15 06:15:21.232,,6.0,False,,False,False
0 days 00:12:41.653000,RIC,3,0 days 00:01:40.059000,3.0,1.0,,,0 days 00:00:26.645000,0 days 00:00:30.241000,0 days 00:00:43.173000,0 days 00:11:28.247000,0 days 00:11:58.488000,0 days 00:12:41.661000,,263.0,251.0,311.0,True,ULTRASOFT,5.0,False,Red Bull Racing,0 days 00:11:01.594000,2018-04-15 06:17:01.712,,6.0,False,,False,False
0 days 00:14:21.738000,RIC,3,0 days 00:01:40.085000,4.0,1.0,,,0 days 00:00:26.764000,0 days 00:00:30.243000,0 days 00:00:43.078000,0 days 00:13:08.425000,0 days 00:13:38.668000,0 days 00:14:21.746000,268.0,262.0,251.0,308.0,False,ULTRASOFT,6.0,False,Red Bull Racing,0 days 00:12:41.653000,2018-04-15 06:18:41.771,,6.0,False,,False,False
0 days 00:16:01.453000,RIC,3,0 days 00:01:39.715000,5.0,1.0,,,0 days 00:00:26.655000,0 days 00:00:30.072000,0 days 00:00:42.988000,0 days 00:14:48.401000,0 days 00:15:18.473000,0 days 00:16:01.461000,,263.0,252.0,,True,ULTRASOFT,7.0,False,Red Bull Racing,0 days 00:14:21.738000,2018-04-15 06:20:21.856,,6.0,False,,False,False
0 days 00:17:40.678000,RIC,3,0 days 00:01:39.225000,6.0,1.0,,,0 days 00:00:26.595000,0 days 00:00:29.895000,0 days 00:00:42.735000,0 days 00:16:28.056000,0 days 00:16:57.951000,0 days 00:17:40.686000,272.0,265.0,253.0,312.0,True,ULTRASOFT,8.0,False,Red Bull Racing,0 days 00:16:01.453000,2018-04-15 06:22:01.571,,6.0,False,,False,False
0 days 00:19:19.900000,RIC,3,0 days 00:01:39.222000,7.0,1.0,,,0 days 00:00:26.502000,0 days 00:00:29.763000,0 days 00:00:42.957000,0 days 00:18:07.188000,0 days 00:18:36.951000,0 days 00:19:19.908000,274.0,265.0,254.0,313.0,True,ULTRASOFT,9.0,False,Red Bull Racing,0 days 00:17:40.678000,2018-04-15 06:23:40.796,,6.0,False,,False,False
0 days 00:20:59.111000,RIC,3,0 days 00:01:39.211000,8.0,1.0,,,0 days 00:00:26.507000,0 days 00:00:29.740000,0 days 00:00:42.964000,0 days 00:19:46.415000,0 days 00:20:16.155000,0 days 00:20:59.119000,273.0,267.0,253.0,310.0,True,ULTRASOFT,10.0,False,Red Bull Racing,0 days 00:19:19.900000,2018-04-15 06:25:20.018,,6.0,False,,False,False
0 days 00:22:38.366000,RIC,3,0 days 00:01:39.255000,9.0,1.0,,,0 days 00:00:26.571000,0 days 00:00:29.860000,0 days 00:00:42.824000,0 days 00:21:25.690000,0 days 00:21:55.550000,0 days 00:22:38.374000,270.0,266.0,253.0,308.0,False,ULTRASOFT,11.0,False,Red Bull Racing,0 days 00:20:59.111000,2018-04-15 06:26:59.229,,6.0,False,,False,False
0 days 00:24:17.532000,RIC,3,0 days 00:01:39.166000,10.0,1.0,,,0 days 00:00:26.490000,0 days 00:00:29.935000,0 days 00:00:42.741000,0 days 00:23:04.864000,0 days 00:23:34.799000,0 days 00:24:17.540000,273.0,265.0,254.0,312.0,True,ULTRASOFT,12.0,False,Red Bull Racing,0 days 00:22:38.366000,2018-04-15 06:28:38.484,,6.0,False,,False,False
