,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,93874,1.0,36155,33468,24251,0,4.0,0,9.0,0,0,0,31291.333333333332,0,0,1,0,1,0,0,0,1,0,0
1,85097,2.0,30129,31151,23817,1,5.0,0,9.0,0,0,0,28365.666666666668,0,0,1,0,1,0,0,0,1,0,0
2,84717,3.0,30046,30740,23931,1,6.0,0,9.0,0,0,0,28239.0,0,0,1,0,1,0,0,0,1,0,0
3,84832,4.0,29654,31232,23946,0,7.0,0,9.0,0,0,0,28277.333333333332,0,0,1,0,1,0,0,0,1,0,0
4,84731,5.0,29769,30987,23975,0,8.0,0,9.0,0,0,0,28243.666666666668,0,0,1,0,1,0,0,0,1,0,0
5,84125,6.0,29600,30777,23748,1,9.0,0,8.0,0,0,0,28041.666666666668,1,0,0,0,1,0,0,0,1,0,0
6,84011,7.0,29685,30636,23690,1,10.0,0,8.0,0,0,0,28003.666666666668,0,0,1,0,1,0,0,0,1,0,0
7,84437,8.0,29676,30995,23766,0,11.0,0,8.0,0,0,0,28145.666666666668,0,0,1,0,1,0,0,0,1,0,0
8,83451,9.0,29746,30172,23533,1,12.0,0,8.0,0,0,0,27817.0,0,0,1,0,1,0,0,0,1,0,0
9,83347,10.0,29675,30051,23621,1,13.0,0,8.0,0,0,0,27782.333333333332,0,0,1,0,1,0,0,0,1,0,0
10,83517,11.0,29875,30022,23620,0,14.0,0,8.0,0,0,0,27839.0,0,0,1,0,1,0,0,0,1,0,0
11,83801,12.0,29739,30364,23698,0,15.0,0,8.0,0,0,0,27933.666666666668,0,0,1,0,1,0,0,0,1,0,0
12,83897,13.0,29781,30389,23727,0,16.0,0,8.0,0,0,0,27965.666666666668,0,0,1,0,1,0,0,0,1,0,0
13,83573,14.0,29790,30157,23626,0,17.0,0,8.0,0,0,0,27857.666666666668,0,0,1,0,1,0,0,0,1,0,0
14,83629,15.0,29748,30132,23749,0,18.0,0,8.0,0,0,0,27876.333333333332,0,0,1,0,1,0,0,0,1,0,0
15,83460,16.0,29793,29983,23684,0,19.0,0,8.0,0,0,0,27820.0,0,0,1,0,1,0,0,0,1,0,0
16,83379,17.0,29876,29989,23514,0,20.0,0,8.0,0,0,0,27793.0,0,0,1,0,1,0,0,0,1,0,0
17,83160,18.0,29816,29922,23422,1,21.0,0,8.0,0,0,0,27720.0,0,0,1,0,1,0,0,0,1,0,0
18,83154,19.0,29825,29865,23464,1,22.0,0,8.0,0,0,0,27718.0,0,0,1,0,1,0,0,0,1,0,0
19,83225,20.0,29925,29826,23474,0,23.0,0,8.0,0,0,0,27741.666666666668,0,0,1,0,1,0,0,0,1,0,0
20,82948,21.0,29809,29874,23265,1,24.0,0,8.0,0,0,0,27649.333333333332,0,0,1,0,1,0,0,0,1,0,0
21,83119,22.0,29807,29871,23441,0,25.0,0,8.0,0,0,0,27706.333333333332,0,0,1,0,1,0,0,0,1,0,0
22,82766,23.0,29736,29741,23289,1,26.0,0,8.0,0,0,0,27588.666666666668,0,0,1,0,1,0,0,0,1,0,0
23,83105,24.0,29679,29972,23454,0,27.0,0,8.0,0,0,0,27701.666666666668,0,0,1,0,1,0,0,0,0,1,0
24,83399,25.0,29774,30029,23596,0,28.0,0,8.0,0,0,0,27799.666666666668,0,0,1,0,1,0,0,0,0,1,0
25,83226,26.0,29767,29941,23518,0,29.0,0,8.0,0,0,0,27742.0,0,0,1,0,1,0,0,0,0,1,0
26,83436,27.0,29773,30109,23554,0,30.0,0,8.0,0,0,0,27812.0,0,0,1,0,1,0,0,0,0,1,0
27,85800,28.0,29763,30159,25878,0,31.0,0,8.0,0,1,0,28600.0,0,0,1,0,1,0,0,0,0,1,0
28,99258,29.0,48188,28623,22447,0,1.0,1,8.0,0,0,1,33086.0,0,0,1,0,0,1,0,0,0,1,0
29,82019,30.0,29646,29276,23097,1,2.0,1,7.0,0,0,0,27339.666666666668,1,0,0,0,0,1,0,0,0,1,0
30,82426,31.0,29358,29754,23314,0,3.0,1,7.0,0,0,0,27475.333333333332,0,0,1,0,0,1,0,0,0,1,0
31,81396,32.0,29177,29179,23040,1,4.0,1,6.0,0,0,0,27132.0,1,0,0,0,0,1,0,0,0,1,0
