Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:40.373000,SAI,55,0 days 00:02:23.979000,1.0,1.0,,0 days 01:04:33.828000,,0 days 00:01:01.841000,0 days 00:00:36.610000,,0 days 01:04:03.800000,0 days 01:04:40.373000,123.0,184.0,,206.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:02:16.093000,2022-07-03 14:03:16.105,125,5.0,False,,False,False
0 days 01:57:51.378000,SAI,55,,2.0,2.0,0 days 01:55:05.634000,,,0 days 00:01:07.710000,0 days 00:00:49.572000,,0 days 01:57:01.806000,0 days 01:57:51.473000,151.0,53.0,77.0,253.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:55:00.091000,2022-07-03 14:56:00.103,1,1.0,False,,False,False
0 days 02:00:23.226000,SAI,55,,3.0,2.0,,,0 days 00:01:28.070000,0 days 00:00:38.047000,0 days 00:00:25.811000,0 days 01:59:19.502000,0 days 01:59:57.519000,0 days 02:00:23.237000,289.0,253.0,244.0,293.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:57:51.378000,2022-07-03 14:58:51.390,1,1.0,False,,False,False
0 days 02:01:56.663000,SAI,55,0 days 00:01:33.437000,4.0,2.0,,,0 days 00:00:29.977000,0 days 00:00:37.808000,0 days 00:00:25.652000,0 days 02:00:53.203000,0 days 02:01:31.011000,0 days 02:01:56.663000,284.0,253.0,244.0,297.0,True,MEDIUM,3.0,True,Ferrari,0 days 02:00:23.226000,2022-07-03 15:01:23.238,1,1.0,False,,False,True
0 days 02:03:30.286000,SAI,55,0 days 00:01:33.623000,5.0,2.0,,,0 days 00:00:29.872000,0 days 00:00:37.992000,0 days 00:00:25.759000,0 days 02:02:26.535000,0 days 02:03:04.527000,0 days 02:03:30.286000,281.0,252.0,243.0,295.0,False,MEDIUM,4.0,True,Ferrari,0 days 02:01:56.663000,2022-07-03 15:02:56.675,1,1.0,False,,False,True
0 days 02:05:03.882000,SAI,55,0 days 00:01:33.596000,6.0,2.0,,,0 days 00:00:29.905000,0 days 00:00:37.878000,0 days 00:00:25.813000,0 days 02:04:00.191000,0 days 02:04:38.069000,0 days 02:05:03.882000,282.0,251.0,243.0,297.0,False,MEDIUM,5.0,True,Ferrari,0 days 02:03:30.286000,2022-07-03 15:04:30.298,1,1.0,False,,False,True
0 days 02:06:37.800000,SAI,55,0 days 00:01:33.918000,7.0,2.0,,,0 days 00:00:30.090000,0 days 00:00:38.117000,0 days 00:00:25.711000,0 days 02:05:33.972000,0 days 02:06:12.089000,0 days 02:06:37.800000,281.0,249.0,245.0,294.0,False,MEDIUM,6.0,True,Ferrari,0 days 02:05:03.882000,2022-07-03 15:06:03.894,1,1.0,False,,False,True
0 days 02:08:11.532000,SAI,55,0 days 00:01:33.732000,8.0,2.0,,,0 days 00:00:29.913000,0 days 00:00:38.127000,0 days 00:00:25.692000,0 days 02:07:07.713000,0 days 02:07:45.840000,0 days 02:08:11.532000,280.0,251.0,244.0,292.0,False,MEDIUM,7.0,True,Ferrari,0 days 02:06:37.800000,2022-07-03 15:07:37.812,1,1.0,False,,False,True
0 days 02:09:45.107000,SAI,55,0 days 00:01:33.575000,9.0,2.0,,,0 days 00:00:29.998000,0 days 00:00:37.978000,0 days 00:00:25.599000,0 days 02:08:41.530000,0 days 02:09:19.508000,0 days 02:09:45.107000,281.0,251.0,244.0,301.0,False,MEDIUM,8.0,True,Ferrari,0 days 02:08:11.532000,2022-07-03 15:09:11.544,1,1.0,False,,False,True
0 days 02:11:20.522000,SAI,55,0 days 00:01:35.415000,10.0,2.0,,,0 days 00:00:30.041000,0 days 00:00:38.719000,0 days 00:00:26.655000,0 days 02:10:15.148000,0 days 02:10:53.867000,0 days 02:11:20.522000,280.0,199.0,244.0,293.0,False,MEDIUM,9.0,True,Ferrari,0 days 02:09:45.107000,2022-07-03 15:10:45.119,1,2.0,False,,False,True
