Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:04:24.964000,LEC,16,0 days 00:01:45.695000,1.0,1.0,,,,0 days 00:00:41.929000,0 days 00:00:34.287000,,0 days 01:03:50.771000,0 days 01:04:25.143000,188.0,176.0,199.0,298.0,False,MEDIUM,4.0,False,Ferrari,0 days 01:02:39.103000,2021-10-24 19:03:40.852,12,4.0,False,,False,False
0 days 01:06:08.403000,LEC,16,0 days 00:01:43.439000,2.0,1.0,,,0 days 00:00:27.906000,0 days 00:00:41.262000,0 days 00:00:34.271000,0 days 01:04:52.918000,0 days 01:05:34.180000,0 days 01:06:08.451000,200.0,178.0,197.0,298.0,True,MEDIUM,5.0,False,Ferrari,0 days 01:04:24.964000,2021-10-24 19:05:26.713,1,4.0,False,,False,True
0 days 01:07:50.947000,LEC,16,0 days 00:01:42.544000,3.0,1.0,,,0 days 00:00:27.727000,0 days 00:00:40.805000,0 days 00:00:34.012000,0 days 01:06:36.178000,0 days 01:07:16.983000,0 days 01:07:50.995000,201.0,176.0,202.0,300.0,True,MEDIUM,6.0,False,Ferrari,0 days 01:06:08.403000,2021-10-24 19:07:10.152,1,4.0,False,,False,True
0 days 01:09:33.823000,LEC,16,0 days 00:01:42.876000,4.0,1.0,,,0 days 00:00:27.644000,0 days 00:00:41.198000,0 days 00:00:34.034000,0 days 01:08:18.639000,0 days 01:08:59.837000,0 days 01:09:33.871000,198.0,180.0,200.0,298.0,False,MEDIUM,7.0,False,Ferrari,0 days 01:07:50.947000,2021-10-24 19:08:52.696,1,4.0,False,,False,True
0 days 01:11:16.893000,LEC,16,0 days 00:01:43.070000,5.0,1.0,,,0 days 00:00:27.798000,0 days 00:00:41.198000,0 days 00:00:34.074000,0 days 01:10:01.669000,0 days 01:10:42.867000,0 days 01:11:16.941000,196.0,182.0,199.0,298.0,False,MEDIUM,8.0,False,Ferrari,0 days 01:09:33.823000,2021-10-24 19:10:35.572,1,4.0,False,,False,True
0 days 01:12:59.787000,LEC,16,0 days 00:01:42.894000,6.0,1.0,,,0 days 00:00:27.845000,0 days 00:00:40.993000,0 days 00:00:34.056000,0 days 01:11:44.786000,0 days 01:12:25.779000,0 days 01:12:59.835000,195.0,179.0,200.0,297.0,False,MEDIUM,9.0,False,Ferrari,0 days 01:11:16.893000,2021-10-24 19:12:18.642,1,4.0,False,,False,True
0 days 01:14:42.545000,LEC,16,0 days 00:01:42.758000,7.0,1.0,,,0 days 00:00:27.770000,0 days 00:00:41.225000,0 days 00:00:33.763000,0 days 01:13:27.605000,0 days 01:14:08.830000,0 days 01:14:42.593000,191.0,181.0,200.0,296.0,False,MEDIUM,10.0,False,Ferrari,0 days 01:12:59.787000,2021-10-24 19:14:01.536,1,4.0,False,,False,True
0 days 01:16:25.049000,LEC,16,0 days 00:01:42.504000,8.0,1.0,,,0 days 00:00:27.676000,0 days 00:00:41.119000,0 days 00:00:33.709000,0 days 01:15:10.269000,0 days 01:15:51.388000,0 days 01:16:25.097000,196.0,178.0,201.0,297.0,True,MEDIUM,11.0,False,Ferrari,0 days 01:14:42.545000,2021-10-24 19:15:44.294,1,4.0,False,,False,True
0 days 01:18:07.930000,LEC,16,0 days 00:01:42.881000,9.0,1.0,,,0 days 00:00:27.697000,0 days 00:00:41.333000,0 days 00:00:33.851000,0 days 01:16:52.794000,0 days 01:17:34.127000,0 days 01:18:07.978000,203.0,180.0,202.0,299.0,False,MEDIUM,12.0,False,Ferrari,0 days 01:16:25.049000,2021-10-24 19:17:26.798,1,4.0,False,,False,True
0 days 01:19:50.204000,LEC,16,0 days 00:01:42.274000,10.0,1.0,,,0 days 00:00:27.758000,0 days 00:00:41.032000,0 days 00:00:33.484000,0 days 01:18:35.736000,0 days 01:19:16.768000,0 days 01:19:50.252000,199.0,182.0,201.0,298.0,True,MEDIUM,13.0,False,Ferrari,0 days 01:18:07.930000,2021-10-24 19:19:09.679,1,4.0,False,,False,True
