Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-07-18 14:03:22.569,0 days 01:02:22.559000,,0.0,0 days 00:00:00,10967,0,1,14,True,1,interpolation,0.005313630854155049,1.7436181729164244e-06,OnTrack,-1054,2136,1972
2021-07-18 14:03:22.600,0 days 01:02:22.590000,,0.0,0 days 00:00:00.031000,10963,0,1,14,True,1,pos,0.005321538895220853,1.74621312248913e-06,OnTrack,-1054,2137,1973
2021-07-18 14:03:22.700,0 days 01:02:22.690000,,0.0,0 days 00:00:00.131000,10956,0,1,14,True,1,car,0.0,0.0,OnTrack,-1053,2137,1973
2021-07-18 14:03:22.820,0 days 01:02:22.810000,,0.0,0 days 00:00:00.251000,10646,0,1,14,True,1,pos,-0.016420748590967205,-5.388314777966457e-06,OnTrack,-1054,2137,1973
2021-07-18 14:03:22.940,0 days 01:02:22.930000,,0.0,0 days 00:00:00.371000,10337,0,1,14,False,1,car,0.0,0.0,OnTrack,-1054,2136,1972
2021-07-18 14:03:23.040,0 days 01:02:23.030000,,0.0,0 days 00:00:00.471000,9497,2,1,14,False,1,pos,0.07222088500656872,2.369860666235248e-05,OnTrack,-1054,2137,1973
2021-07-18 14:03:23.180,0 days 01:02:23.170000,99,0.0,0 days 00:00:00.611000,8657,5,1,15,False,1,car,0.3333333333333333,0.00010938020980217846,OnTrack,-1052,2137,1973
2021-07-18 14:03:23.260,0 days 01:02:23.250000,99,0.0,0 days 00:00:00.691000,7817,10,1,15,False,1,pos,0.6145398785712888,0.00020165550254979853,OnTrack,-1051,2139,1973
2021-07-18 14:03:23.420,0 days 01:02:23.410000,31,0.0,0 days 00:00:00.851000,6977,16,1,16,False,1,car,1.4,0.0004593968811691495,OnTrack,-1048,2143,1972
2021-07-18 14:03:23.461,0 days 01:02:23.451000,31,0.033194444444444304,0 days 00:00:00.892000,6137,19,1,17,False,1,pos,1.6269540735803818,0.0005338697337201931,OnTrack,-1048,2145,1973
2021-07-18 14:03:23.659,0 days 01:02:23.649000,63,0.06638888888888861,0 days 00:00:01.090000,5297,22,1,19,False,1,car,2.860555555555556,0.0009386645004523617,OnTrack,-1040,2153,1973
2021-07-18 14:03:23.681,0 days 01:02:23.671000,63,0.06638888888888905,0 days 00:00:01.112000,4745,25,1,20,False,1,pos,3.011906288177707,0.0009883288251161344,OnTrack,-1040,2155,1973
2021-07-18 14:03:23.899,0 days 01:02:23.889000,77,0.0663888888888895,0 days 00:00:01.330000,4193,28,1,21,False,1,car,4.727222222222222,0.001551193675344561,OnTrack,-1030,2168,1972
2021-07-18 14:03:23.901,0 days 01:02:23.891000,77,0.06657407407407472,0 days 00:00:01.332000,4426,31,1,23,False,1,pos,4.745741144969708,0.001557270486310852,OnTrack,-1030,2169,1973
2021-07-18 14:03:24.121,0 days 01:02:24.111000,77,0.06675925925925992,0 days 00:00:01.552000,4659,35,1,26,False,1,pos,7.110024465538171,0.0023330879032175604,OnTrack,-1018,2186,1973
2021-07-18 14:03:24.139,0 days 01:02:24.129000,6,0.06694444444444514,0 days 00:00:01.570000,4893,39,1,29,False,1,car,7.327222222222222,0.002404359311801553,OnTrack,-1016,2187,1972
2021-07-18 14:03:24.341,0 days 01:02:24.331000,6,0.06680555555555667,0 days 00:00:01.772000,5615,43,1,33,False,1,pos,9.952458866555295,0.003265806116614108,OnTrack,-1002,2208,1973
2021-07-18 14:03:24.379,0 days 01:02:24.369000,99,0.0666666666666682,0 days 00:00:01.810000,6338,47,1,38,False,1,car,10.460555555555555,0.0034325332839420302,OnTrack,-998,2212,1973
2021-07-18 14:03:24.561,0 days 01:02:24.551000,99,0.06680555555555667,0 days 00:00:01.992000,6887,49,1,42,False,1,pos,12.947849516613198,0.00424871548984256,OnTrack,-983,2234,1974
2021-07-18 14:03:24.619,0 days 01:02:24.609000,6,0.06694444444444514,0 days 00:00:02.050000,7436,51,1,46,False,1,car,13.860555555555552,0.00454821142392425,OnTrack,-978,2240,1974
2021-07-18 14:03:24.780,0 days 01:02:24.770000,6,0.16750000000000043,0 days 00:00:02.211000,8276,59,1,50,False,1,pos,16.826964704609086,0.005521610789171983,OnTrack,-964,2259,1974
2021-07-18 14:03:24.859,0 days 01:02:24.849000,7,0.2680555555555557,0 days 00:00:02.290000,9116,68,1,55,False,1,car,18.39388888888889,0.006035782277233878,OnTrack,-955,2270,1974
2021-07-18 14:03:25.000,0 days 01:02:24.990000,7,0.36805555555555713,0 days 00:00:02.431000,9956,71,1,57,False,1,pos,21.2482457025144,0.006972412718607786,OnTrack,-939,2294,1975
2021-07-18 14:03:25.099,0 days 01:02:25.089000,7,0.46805555555555856,0 days 00:00:02.530000,10796,75,1,60,False,1,car,23.39388888888888,0.007676485424266553,OnTrack,-926,2311,1975
2021-07-18 14:03:25.220,0 days 01:02:25.210000,7,0.6680555555555596,0 days 00:00:02.651000,11334,81,1,61,False,1,pos,26.257700273302532,0.008616218294449649,OnTrack,-910,2333,1975
2021-07-18 14:03:25.339,0 days 01:02:25.329000,7,0.8680555555555607,0 days 00:00:02.770000,11872,87,1,63,False,1,car,29.193888888888885,0.009579701074824459,OnTrack,-893,2355,1975
2021-07-18 14:03:25.440,0 days 01:02:25.430000,7,1.133888888888892,0 days 00:00:02.871000,11382,89,1,66,False,1,pos,31.672517071553543,0.010393039686748817,OnTrack,-879,2376,1976
2021-07-18 14:03:25.579,0 days 01:02:25.569000,77,1.3997222222222234,0 days 00:00:03.010000,10892,91,1,70,False,1,car,35.26055555555555,0.011570420893224107,OnTrack,-857,2405,1976
2021-07-18 14:03:25.660,0 days 01:02:25.650000,77,1.2663888888888906,0 days 00:00:03.091000,10685,100,1,76,False,1,pos,37.58158136445488,0.012332043763025144,OnTrack,-844,2423,1977
2021-07-18 14:03:25.819,0 days 01:02:25.809000,77,1.1330555555555577,0 days 00:00:03.250000,10478,109,2,82,False,1,car,42.52722222222222,0.0139549094669116,OnTrack,-816,2460,1977
2021-07-18 14:03:25.880,0 days 01:02:25.870000,77,1.0997222222222263,0 days 00:00:03.311000,11108,114,2,91,False,1,pos,44.50250854627824,0.014603081164545464,OnTrack,-806,2476,1978
2021-07-18 14:03:26.059,0 days 01:02:26.049000,77,1.0663888888888948,0 days 00:00:03.490000,11738,119,2,100,False,1,car,50.46055555555556,0.016558158460203448,OnTrack,-772,2522,1978
2021-07-18 14:03:26.100,0 days 01:02:26.090000,77,1.1663888888888927,0 days 00:00:03.531000,11082,121,2,100,False,1,pos,51.83266714845729,0.01700840402191423,OnTrack,-764,2534,1979
2021-07-18 14:03:26.299,0 days 01:02:26.289000,77,1.2663888888888906,0 days 00:00:03.730000,10426,124,3,100,False,1,car,58.72722222222222,0.01927078766329747,OnTrack,-723,2589,1979
2021-07-18 14:03:26.320,0 days 01:02:26.310000,77,1.1330555555555542,0 days 00:00:03.751000,10562,134,3,100,False,1,pos,59.51620650463826,0.019529685462321335,OnTrack,-719,2596,1980
2021-07-18 14:03:26.539,0 days 01:02:26.529000,77,0.9997222222222177,0 days 00:00:03.970000,10699,145,3,100,False,1,car,68.3938888888889,0.02244281374756065,OnTrack,-672,2661,1980
2021-07-18 14:03:26.540,0 days 01:02:26.530000,77,0.9330555555555549,0 days 00:00:03.971000,11002,148,3,100,False,1,pos,68.43584938372416,0.022456582690746105,OnTrack,-672,2662,1981
2021-07-18 14:03:26.760,0 days 01:02:26.750000,77,0.866388888888892,0 days 00:00:04.191000,11306,151,3,100,False,1,pos,77.83972462404256,0.02554237623096472,OnTrack,-617,2740,1982
2021-07-18 14:03:26.779,0 days 01:02:26.769000,77,0.7997222222222291,0 days 00:00:04.210000,11610,154,3,100,False,1,car,78.66055555555555,0.025811724209467743,OnTrack,-612,2746,1982
2021-07-18 14:03:26.980,0 days 01:02:26.970000,77,0.5330555555555634,0 days 00:00:04.411000,11000,156,3,100,False,1,pos,87.46659403191792,0.028701343217679455,OnTrack,-562,2819,1984
2021-07-18 14:03:27.019,0 days 01:02:27.009000,77,0.26638888888889767,0 days 00:00:04.450000,10390,159,3,100,False,1,car,89.26055555555556,0.02929001488117702,OnTrack,-551,2833,1984
2021-07-18 14:03:27.200,0 days 01:02:27.190000,77,0.16638888888889625,0 days 00:00:04.631000,10636,167,3,100,False,1,pos,98.04794853840346,0.032173515545411306,OnTrack,-504,2905,1985
2021-07-18 14:03:27.259,0 days 01:02:27.249000,77,0.06638888888889483,0 days 00:00:04.690000,10882,176,4,100,False,1,car,100.9938888888889,0.033140198266213707,OnTrack,-488,2927,1985
2021-07-18 14:03:27.420,0 days 01:02:27.410000,77,0.7330555555555662,0 days 00:00:04.851000,11274,179,4,100,False,1,pos,109.12285820625065,0.0358076433744392,OnTrack,-446,2991,1987
2021-07-18 14:03:27.499,0 days 01:02:27.489000,47,1.3997222222222376,0 days 00:00:04.930000,11666,183,4,100,False,1,car,113.19388888888886,0.03714351394497343,OnTrack,-423,3024,1987
2021-07-18 14:03:27.640,0 days 01:02:27.630000,47,1.371805555555575,0 days 00:00:05.071000,11863,187,4,100,False,1,pos,120.62984618585925,0.0395835536526414,OnTrack,-382,3087,1988
2021-07-18 14:03:27.700,0 days 01:02:27.690000,47,1.3438888888889124,0 days 00:00:05.131000,12060,191,4,100,False,1,car,123.85805555555555,0.04064286030706963,OnTrack,-364,3113,1988
2021-07-18 14:03:27.860,0 days 01:02:27.850000,47,1.4216666666666882,0 days 00:00:05.291000,11314,195,4,100,False,1,pos,132.6495363484424,0.04352770234786299,OnTrack,-316,3186,1990
2021-07-18 14:03:27.980,0 days 01:02:27.970000,47,1.499444444444464,0 days 00:00:05.411000,10568,200,4,100,False,1,car,139.41361111111107,0.045747270097837946,OnTrack,-279,3241,1991
2021-07-18 14:03:28.080,0 days 01:02:28.070000,47,1.3327777777778067,0 days 00:00:05.511000,10786,204,4,100,False,1,pos,145.1597998232361,0.0476328280785234,OnTrack,-248,3289,1992
2021-07-18 14:03:28.220,0 days 01:02:28.210000,47,1.1661111111111495,0 days 00:00:05.651000,11005,209,5,100,False,1,car,153.3469444444444,0.050319362867569,OnTrack,-202,3356,1993
2021-07-18 14:03:28.300,0 days 01:02:28.290000,47,1.1661111111111495,0 days 00:00:05.731000,11202,212,5,100,False,1,pos,158.0830904561974,0.05187348480082689,OnTrack,-176,3395,1994
2021-07-18 14:03:28.460,0 days 01:02:28.450000,47,1.1661111111111495,0 days 00:00:05.891000,11399,215,5,100,False,1,car,167.68027777777775,0.05502271188906268,OnTrack,-121,3473,1994
2021-07-18 14:03:28.520,0 days 01:02:28.510000,47,0.8522222222222666,0 days 00:00:05.951000,11564,218,5,100,False,1,pos,171.32199118770268,0.056217706019513675,OnTrack,-101,3503,1995
2021-07-18 14:03:28.700,0 days 01:02:28.690000,31,0.5383333333333837,0 days 00:00:06.131000,11729,221,5,100,False,1,car,182.4136111111111,0.05985731716231898,OnTrack,-36,3592,1996
2021-07-18 14:03:28.740,0 days 01:02:28.730000,31,1.0522222222222553,0 days 00:00:06.171000,11740,224,5,100,False,1,pos,184.92167093331668,0.06068031349096677,OnTrack,-22,3612,1997
2021-07-18 14:03:28.940,0 days 01:02:28.930000,47,1.5661111111111268,0 days 00:00:06.371000,11752,228,5,100,False,1,car,197.6136111111111,0.06484505472929832,OnTrack,52,3712,1998
2021-07-18 14:03:28.960,0 days 01:02:28.950000,47,1.8327777777777925,0 days 00:00:06.391000,11199,228,5,100,False,1,pos,198.88105839299624,0.06526095567811568,OnTrack,60,3723,1999
