Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:35:09.158000,VET,5,0 days 00:01:37.542000,1.0,1.0,,,,0 days 00:00:41.422000,0 days 00:00:23.828000,,0 days 00:34:45.352000,0 days 00:35:09.327000,237.0,251.0,280.0,258.0,False,SOFT,4.0,False,Ferrari,0 days 00:33:31.386000,2019-03-31 15:13:31.471,12,1.0,False,,False,False
0 days 00:36:45.763000,VET,5,0 days 00:01:36.605000,2.0,1.0,,,0 days 00:00:30.628000,0 days 00:00:42.006000,0 days 00:00:23.971000,0 days 00:35:39.786000,0 days 00:36:21.792000,0 days 00:36:45.763000,238.0,251.0,279.0,298.0,True,SOFT,5.0,False,Ferrari,0 days 00:35:09.158000,2019-03-31 15:15:09.243,21,1.0,False,,False,True
0 days 00:38:22.724000,VET,5,0 days 00:01:36.961000,3.0,1.0,,,0 days 00:00:30.704000,0 days 00:00:42.287000,0 days 00:00:23.970000,0 days 00:37:16.467000,0 days 00:37:58.754000,0 days 00:38:22.724000,239.0,248.0,280.0,295.0,False,SOFT,6.0,False,Ferrari,0 days 00:36:45.763000,2019-03-31 15:16:45.848,1,1.0,False,,False,True
0 days 00:40:00.053000,VET,5,0 days 00:01:37.329000,4.0,1.0,,,0 days 00:00:30.848000,0 days 00:00:42.396000,0 days 00:00:24.085000,0 days 00:38:53.572000,0 days 00:39:35.968000,0 days 00:40:00.053000,238.0,249.0,280.0,296.0,False,SOFT,7.0,False,Ferrari,0 days 00:38:22.724000,2019-03-31 15:18:22.809,12,1.0,False,,False,True
0 days 00:41:37.607000,VET,5,0 days 00:01:37.554000,5.0,1.0,,,0 days 00:00:30.955000,0 days 00:00:42.518000,0 days 00:00:24.081000,0 days 00:40:31.008000,0 days 00:41:13.526000,0 days 00:41:37.607000,237.0,245.0,280.0,,False,SOFT,8.0,False,Ferrari,0 days 00:40:00.053000,2019-03-31 15:20:00.138,1,1.0,False,,False,True
0 days 00:43:16.237000,VET,5,0 days 00:01:38.630000,6.0,1.0,,,0 days 00:00:31.493000,0 days 00:00:42.793000,0 days 00:00:24.344000,0 days 00:42:09.100000,0 days 00:42:51.893000,0 days 00:43:16.237000,240.0,247.0,281.0,294.0,False,SOFT,9.0,False,Ferrari,0 days 00:41:37.607000,2019-03-31 15:21:37.692,12,2.0,False,,False,True
0 days 00:44:53.787000,VET,5,0 days 00:01:37.550000,7.0,1.0,,,0 days 00:00:30.986000,0 days 00:00:42.462000,0 days 00:00:24.102000,0 days 00:43:47.223000,0 days 00:44:29.685000,0 days 00:44:53.787000,235.0,248.0,280.0,295.0,False,SOFT,10.0,False,Ferrari,0 days 00:43:16.237000,2019-03-31 15:23:16.322,1,2.0,False,,False,True
0 days 00:46:31.483000,VET,5,0 days 00:01:37.696000,8.0,1.0,,,0 days 00:00:31.009000,0 days 00:00:42.415000,0 days 00:00:24.272000,0 days 00:45:24.796000,0 days 00:46:07.211000,0 days 00:46:31.483000,237.0,248.0,279.0,297.0,False,SOFT,11.0,False,Ferrari,0 days 00:44:53.787000,2019-03-31 15:24:53.872,1,2.0,False,,False,True
0 days 00:48:09.101000,VET,5,0 days 00:01:37.618000,9.0,1.0,,,0 days 00:00:30.905000,0 days 00:00:42.669000,0 days 00:00:24.044000,0 days 00:47:02.388000,0 days 00:47:45.057000,0 days 00:48:09.101000,236.0,251.0,281.0,295.0,False,SOFT,12.0,False,Ferrari,0 days 00:46:31.483000,2019-03-31 15:26:31.568,1,2.0,False,,False,True
0 days 00:49:46.932000,VET,5,0 days 00:01:37.831000,10.0,1.0,,,0 days 00:00:30.809000,0 days 00:00:42.528000,0 days 00:00:24.494000,0 days 00:48:39.910000,0 days 00:49:22.438000,0 days 00:49:46.932000,239.0,253.0,278.0,299.0,False,SOFT,13.0,False,Ferrari,0 days 00:48:09.101000,2019-03-31 15:28:09.186,1,2.0,False,,False,True
