,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad
0,90816,1.0,34914,31974,23928,0,4.0,0,4.0,0,0,0,30272.0,0,0,1,0,1,0,0,0,1,0,0
1,84628,2.0,30227,30722,23679,1,5.0,0,5.0,0,0,0,28209.333333333332,0,1,0,0,1,0,0,0,1,0,0
2,84767,3.0,30103,30868,23796,0,6.0,0,5.0,0,0,0,28255.666666666668,0,0,1,0,1,0,0,0,1,0,0
3,84627,4.0,30070,30726,23831,1,7.0,0,5.0,0,0,0,28209.0,0,0,1,0,1,0,0,0,1,0,0
4,86664,5.0,30046,30550,26068,0,8.0,0,6.0,0,1,0,28888.0,0,1,0,0,1,0,0,0,1,0,0
5,112034,6.0,59830,29284,22920,0,1.0,1,20.0,0,0,1,37344.666666666664,0,1,0,0,0,1,0,0,1,0,0
6,81400,7.0,29456,29075,22869,1,2.0,1,20.0,0,0,0,27133.333333333332,0,0,1,0,0,1,0,0,1,0,0
7,81392,8.0,29331,28990,23071,1,3.0,1,20.0,0,0,0,27130.666666666668,0,0,1,0,0,1,0,0,1,0,0
8,81550,9.0,29370,29051,23129,0,4.0,1,20.0,0,0,0,27183.333333333332,0,0,1,0,0,1,0,0,1,0,0
9,84046,10.0,29410,30382,24254,0,5.0,1,20.0,0,0,0,28015.333333333332,0,0,1,0,0,1,0,0,1,0,0
10,82309,11.0,29353,29635,23321,0,6.0,1,19.0,0,0,0,27436.333333333332,1,0,0,0,0,1,0,0,1,0,0
11,84052,12.0,29552,30128,24372,0,7.0,1,19.0,0,0,0,28017.333333333332,0,0,1,0,0,1,0,0,1,0,0
12,85073,13.0,29788,31112,24173,0,8.0,1,18.0,0,0,0,28357.666666666668,1,0,0,0,0,1,0,0,1,0,0
13,84033,14.0,29578,30564,23891,0,9.0,1,17.0,0,0,0,28011.0,1,0,0,0,0,1,0,0,1,0,0
14,82771,15.0,29408,29836,23527,0,10.0,1,16.0,0,0,0,27590.333333333332,1,0,0,0,0,1,0,0,1,0,0
15,83240,16.0,29644,29994,23602,0,11.0,1,16.0,0,0,0,27746.666666666668,0,0,1,0,0,1,0,0,1,0,0
16,83064,17.0,29583,29965,23516,0,12.0,1,16.0,0,0,0,27688.0,0,0,1,0,0,1,0,0,1,0,0
17,84094,18.0,29830,30277,23987,0,13.0,1,16.0,0,0,0,28031.333333333332,0,0,1,0,0,1,0,0,1,0,0
18,83888,19.0,29686,30574,23628,0,14.0,1,15.0,0,0,0,27962.666666666668,1,0,0,0,0,1,0,0,1,0,0
19,84446,20.0,29979,30472,23995,0,15.0,1,14.0,0,0,0,28148.666666666668,1,0,0,0,0,1,0,0,1,0,0
20,83938,21.0,29966,30228,23744,0,16.0,1,14.0,0,0,0,27979.333333333332,0,0,1,0,0,1,0,0,1,0,0
21,83659,22.0,29760,30138,23761,0,17.0,1,13.0,0,0,0,27886.333333333332,1,0,0,0,0,1,0,0,1,0,0
22,83438,23.0,29696,29968,23774,0,18.0,1,13.0,0,0,0,27812.666666666668,0,0,1,0,0,1,0,0,1,0,0
23,83162,24.0,29409,30091,23662,0,19.0,1,13.0,0,0,0,27720.666666666668,0,0,1,0,0,1,0,0,0,1,0
24,83475,25.0,29593,30180,23702,0,20.0,1,13.0,0,0,0,27825.0,0,0,1,0,0,1,0,0,0,1,0
25,83595,26.0,29703,30348,23544,0,21.0,1,13.0,0,0,0,27865.0,0,0,1,0,0,1,0,0,0,1,0
26,82757,27.0,29501,29782,23474,0,22.0,1,13.0,0,0,0,27585.666666666668,0,0,1,0,0,1,0,0,0,1,0
27,83003,28.0,29347,30187,23469,0,23.0,1,13.0,0,0,0,27667.666666666668,0,0,1,0,0,1,0,0,0,1,0
28,84600,29.0,30211,30748,23641,0,24.0,1,12.0,0,0,0,28200.0,1,0,0,0,0,1,0,0,0,1,0
29,83384,30.0,29483,30315,23586,0,25.0,1,12.0,0,0,0,27794.666666666668,0,0,1,0,0,1,0,0,0,1,0
30,83380,31.0,29568,30482,23330,0,26.0,1,12.0,0,0,0,27793.333333333332,0,0,1,0,0,1,0,0,0,1,0
31,83047,32.0,29451,30164,23432,0,27.0,1,11.0,0,0,0,27682.333333333332,1,0,0,0,0,1,0,0,0,1,0
32,83172,33.0,29514,29892,23766,0,28.0,1,11.0,0,0,0,27724.0,0,0,1,0,0,1,0,0,0,1,0
33,82030,34.0,29486,29370,23174,0,29.0,1,10.0,0,0,0,27343.333333333332,1,0,0,0,0,1,0,0,0,1,0
34,82172,35.0,29351,29530,23291,0,30.0,1,10.0,0,0,0,27390.666666666668,0,0,1,0,0,1,0,0,0,1,0
35,82272,36.0,29288,29722,23262,0,31.0,1,9.0,0,0,0,27424.0,1,0,0,0,0,1,0,0,0,1,0
36,81802,37.0,29198,29245,23359,0,32.0,1,9.0,0,0,0,27267.333333333332,0,0,1,0,0,1,0,0,0,1,0
37,81920,38.0,29260,29294,23366,0,33.0,1,9.0,0,0,0,27306.666666666668,0,0,1,0,0,1,0,0,0,1,0
38,81889,39.0,29378,29313,23198,0,34.0,1,9.0,0,0,0,27296.333333333332,0,0,1,0,0,1,0,0,0,1,0
39,82016,40.0,29232,29529,23255,0,35.0,1,9.0,0,0,0,27338.666666666668,0,0,1,0,0,1,0,0,0,1,0
40,81633,41.0,29136,29206,23291,0,36.0,1,9.0,0,0,0,27211.0,0,0,1,0,0,1,0,0,0,1,0
41,81865,42.0,29277,29416,23172,0,37.0,1,9.0,0,0,0,27288.333333333332,0,0,1,0,0,1,0,0,0,1,0
42,84824,43.0,29206,29898,25720,0,38.0,1,9.0,0,0,0,28274.666666666668,0,0,1,0,0,1,0,0,0,1,0
43,82793,44.0,29681,29885,23227,0,39.0,1,9.0,0,0,0,27597.666666666668,0,0,1,0,0,1,0,0,0,1,0
44,82069,45.0,29370,29551,23148,0,40.0,1,9.0,0,0,0,27356.333333333332,0,0,1,0,0,1,0,0,0,1,0
45,83828,46.0,29222,29247,25359,0,41.0,1,9.0,0,1,0,27942.666666666668,0,0,1,0,0,1,0,0,0,1,0
46,99946,47.0,47857,29299,22790,0,1.0,0,12.0,0,0,1,33315.333333333336,0,1,0,0,1,0,0,0,0,0,1
47,82034,48.0,29048,29931,23055,0,2.0,0,12.0,0,0,0,27344.666666666668,0,0,1,0,1,0,0,0,0,0,1
48,80962,49.0,28600,29306,23056,1,3.0,0,11.0,0,0,0,26987.333333333332,1,0,0,0,1,0,0,0,0,0,1
49,80453,50.0,28802,28770,22881,1,4.0,0,10.0,0,0,0,26817.666666666668,1,0,0,0,1,0,0,0,0,0,1
