Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:34:19.958000,GAS,10,0 days 00:01:20.480000,1.0,1.0,,,,0 days 00:00:39.742000,0 days 00:00:16.899000,,0 days 00:34:03.090000,0 days 00:34:20.111000,316.0,248.0,309.0,231.0,False,SOFT,4.0,True,Toro Rosso,0 days 00:32:59.284000,2019-11-17 17:13:00.100,1,6.0,False,,False,False
0 days 00:35:34.831000,GAS,10,0 days 00:01:14.873000,2.0,1.0,,,0 days 00:00:19.324000,0 days 00:00:38.434000,0 days 00:00:17.115000,0 days 00:34:39.241000,0 days 00:35:17.675000,0 days 00:35:34.790000,304.0,254.0,306.0,289.0,True,SOFT,5.0,True,Toro Rosso,0 days 00:34:19.958000,2019-11-17 17:14:20.774,1,6.0,False,,False,True
0 days 00:36:49.043000,GAS,10,0 days 00:01:14.212000,3.0,1.0,,,0 days 00:00:19.110000,0 days 00:00:38.178000,0 days 00:00:16.924000,0 days 00:35:53.900000,0 days 00:36:32.078000,0 days 00:36:49.002000,309.0,256.0,308.0,301.0,True,SOFT,6.0,True,Toro Rosso,0 days 00:35:34.831000,2019-11-17 17:15:35.647,1,6.0,False,,False,True
0 days 00:38:03.660000,GAS,10,0 days 00:01:14.617000,4.0,1.0,,,0 days 00:00:19.067000,0 days 00:00:38.495000,0 days 00:00:17.055000,0 days 00:37:08.069000,0 days 00:37:46.564000,0 days 00:38:03.619000,308.0,251.0,305.0,,False,SOFT,7.0,True,Toro Rosso,0 days 00:36:49.043000,2019-11-17 17:16:49.859,1,6.0,False,,False,True
0 days 00:39:18.032000,GAS,10,0 days 00:01:14.372000,5.0,1.0,,,0 days 00:00:19.040000,0 days 00:00:38.304000,0 days 00:00:17.028000,0 days 00:38:22.659000,0 days 00:39:00.963000,0 days 00:39:17.991000,,255.0,304.0,302.0,False,SOFT,8.0,True,Toro Rosso,0 days 00:38:03.660000,2019-11-17 17:18:04.476,1,6.0,False,,False,True
0 days 00:40:32.817000,GAS,10,0 days 00:01:14.785000,6.0,1.0,,,0 days 00:00:19.013000,0 days 00:00:38.589000,0 days 00:00:17.183000,0 days 00:39:37.004000,0 days 00:40:15.593000,0 days 00:40:32.776000,309.0,248.0,302.0,299.0,False,SOFT,9.0,True,Toro Rosso,0 days 00:39:18.032000,2019-11-17 17:19:18.848,1,6.0,False,,False,True
0 days 00:41:47.756000,GAS,10,0 days 00:01:14.939000,7.0,1.0,,,0 days 00:00:19.093000,0 days 00:00:38.640000,0 days 00:00:17.206000,0 days 00:40:51.869000,0 days 00:41:30.509000,0 days 00:41:47.715000,,249.0,303.0,301.0,False,SOFT,10.0,True,Toro Rosso,0 days 00:40:32.817000,2019-11-17 17:20:33.633,1,6.0,False,,False,True
0 days 00:43:02.556000,GAS,10,0 days 00:01:14.800000,8.0,1.0,,,0 days 00:00:19.020000,0 days 00:00:38.674000,0 days 00:00:17.106000,0 days 00:42:06.735000,0 days 00:42:45.409000,0 days 00:43:02.515000,,250.0,304.0,306.0,False,SOFT,11.0,True,Toro Rosso,0 days 00:41:47.756000,2019-11-17 17:21:48.572,12,6.0,False,,False,True
0 days 00:44:17.539000,GAS,10,0 days 00:01:14.983000,9.0,1.0,,,0 days 00:00:19.104000,0 days 00:00:38.750000,0 days 00:00:17.129000,0 days 00:43:21.619000,0 days 00:44:00.369000,0 days 00:44:17.498000,,249.0,304.0,,False,SOFT,12.0,True,Toro Rosso,0 days 00:43:02.556000,2019-11-17 17:23:03.372,1,6.0,False,,False,True
0 days 00:45:33.379000,GAS,10,0 days 00:01:15.840000,10.0,1.0,,,0 days 00:00:19.495000,0 days 00:00:39.221000,0 days 00:00:17.124000,0 days 00:44:36.993000,0 days 00:45:16.214000,0 days 00:45:33.338000,323.0,252.0,307.0,302.0,False,SOFT,13.0,True,Toro Rosso,0 days 00:44:17.539000,2019-11-17 17:24:18.355,1,7.0,False,,False,True
